object,speaker-opt,context,cost-param,prior-exp,tomato,blue,pepper,red_tomato,apple,yellow_apple,yellow,blue_pepper,red
blue_pepper,5,atypical,5,5,0,0,0.6932776902582712,0,0,0,0,0.30672230974172887,0
blue_pepper,5,atypical,5,7,0,0,0.6432111134138587,0,0,0,0,0.3567888865861413,0
blue_pepper,5,atypical,5,9,0,0,0.6093320452622646,0,0,0,0,0.3906679547377354,0
blue_pepper,5,atypical,7,1,0,0,0.8622553162905489,0,0,0,0,0.13774468370945114,0
blue_pepper,5,atypical,7,2,0,0,0.8228852214046047,0,0,0,0,0.17711477859539518,0
blue_pepper,5,atypical,7,3,0,0,0.8987254625632005,0,0,0,0,0.10127453743679941,0
blue_pepper,5,atypical,7,5,0,0,0.8600238194442505,0,0,0,0,0.13997618055574945,0
blue_pepper,5,atypical,7,7,0,0,0.8305216409880866,0,0,0,0,0.16947835901191344,0
blue_pepper,5,atypical,7,9,0,0,0.8091513645217224,0,0,0,0,0.1908486354782776,0
blue_pepper,10,atypical,1,1,0,0,0.08853131779049699,0,0,0,0,0.9114686822095031,0
blue_pepper,10,atypical,1,2,0,0,0.05078845976583373,0,0,0,0,0.9492115402341662,0
blue_pepper,10,atypical,1,3,0,0,0.16332210213027837,0,0,0,0,0.8366778978697216,0
blue_pepper,10,atypical,1,5,0,0,0.08556544602694727,0,0,0,0,0.9144345539730527,0
blue_pepper,10,atypical,1,7,0,0,0.056181703937319624,0,0,0,0,0.9438182960626803,0
blue_pepper,10,atypical,1,9,0,0,0.04265622791864428,0,0,0,0,0.9573437720813557,0
blue_pepper,10,atypical,2,1,0,0,0.20887816017424685,0,0,0,0,0.7911218398257532,0
blue_pepper,10,atypical,2,2,0,0,0.12697626949753552,0,0,0,0,0.8730237305024645,0
blue_pepper,10,atypical,2,3,0,0,0.34666868934600875,0,0,0,0,0.6533313106539912,0
blue_pepper,10,atypical,2,5,0,0,0.20277752040109553,0,0,0,0,0.7972224795989046,0
blue_pepper,10,atypical,2,7,0,0,0.139272859960781,0,0,0,0,0.860727140039219,0
blue_pepper,10,atypical,2,9,0,0,0.10803330277983314,0,0,0,0,0.8919666972201669,0
blue_pepper,10,atypical,3,1,0,0,0.41782683238032403,0,0,0,0,0.582173167619676,0
blue_pepper,10,atypical,3,2,0,0,0.2833382570726626,0,0,0,0,0.7166617429273373,0
blue_pepper,10,atypical,3,3,0,0,0.5905610406096665,0,0,0,0,0.4094389593903334,0
blue_pepper,10,atypical,3,5,0,0,0.40877678998562467,0,0,0,0,0.5912232100143753,0
blue_pepper,10,atypical,3,7,0,0,0.30547875588385265,0,0,0,0,0.6945212441161474,0
blue_pepper,10,atypical,3,9,0,0,0.24768650624467792,0,0,0,0,0.752313493755322,0
blue_pepper,10,atypical,5,1,0,0,0.8413489189613722,0,0,0,0,0.1586510810386278,0
blue_pepper,10,atypical,5,2,0,0,0.7449841943755641,0,0,0,0,0.25501580562443593,0
blue_pepper,10,atypical,5,3,0,0,0.914219984854224,0,0,0,0,0.0857800151457761,0
blue_pepper,10,atypical,5,5,0,0,0.8363032469246495,0,0,0,0,0.16369675307535037,0
blue_pepper,10,atypical,5,7,0,0,0.7647063304169742,0,0,0,0,0.23529366958302572,0
blue_pepper,10,atypical,5,9,0,0,0.7086859822089693,0,0,0,0,0.29131401779103067,0
blue_pepper,10,atypical,7,1,0,0,0.9751152166264859,0,0,0,0,0.024884783373514147,0
blue_pepper,10,atypical,7,2,0,0,0.9557244687514711,0,0,0,0,0.04427553124852879,0
blue_pepper,10,atypical,7,3,0,0,0.9874609003928508,0,0,0,0,0.012539099607149114,0
blue_pepper,10,atypical,7,5,0,0,0.9741933009432012,0,0,0,0,0.02580669905679879,0
blue_pepper,10,atypical,7,7,0,0,0.9600231739622861,0,0,0,0,0.03997682603771393,0
blue_pepper,10,atypical,7,9,0,0,0.9473005174166175,0,0,0,0,0.05269948258338246,0
blue_pepper,15,atypical,1,1,0,0,0.029381983792795423,0,0,0,0,0.9706180162072046,0
blue_pepper,15,atypical,1,2,0,0,0.01222533954939145,0,0,0,0,0.9877746604506086,0
blue_pepper,15,atypical,1,3,0,0,0.07939671213717468,0,0,0,0,0.9206032878628253,0
blue_pepper,15,atypical,1,5,0,0,0.027826741640518,0,0,0,0,0.972173258359482,0
blue_pepper,15,atypical,1,7,0,0,0.014315213377194684,0,0,0,0,0.9856847866228053,0
blue_pepper,15,atypical,1,9,0,0,0.009317646397737548,0,0,0,0,0.9906823536022624,0
blue_pepper,15,atypical,2,1,0,0,0.11946025876090223,0,0,0,0,0.8805397412390978,0
blue_pepper,15,atypical,2,2,0,0,0.05255325041262068,0,0,0,0,0.9474467495873793,0
blue_pepper,15,atypical,2,3,0,0,0.27876975359528927,0,0,0,0,0.7212302464047107,0
blue_pepper,15,atypical,2,5,0,0,0.11369552003477819,0,0,0,0,0.8863044799652219,0
blue_pepper,15,atypical,2,7,0,0,0.061110518525568654,0,0,0,0,0.9388894814744313,0
blue_pepper,15,atypical,2,9,0,0,0.04044665801833407,0,0,0,0,0.959553341981666,0
blue_pepper,15,atypical,3,1,0,0,0.3781162927403823,0,0,0,0,0.6218837072596178,0
blue_pepper,15,atypical,3,2,0,0,0.19909762390425204,0,0,0,0,0.800902376095748,0
blue_pepper,15,atypical,3,3,0,0,0.6340028157789719,0,0,0,0,0.365997184221028,0
blue_pepper,15,atypical,3,5,0,0,0.3650442922434227,0,0,0,0,0.6349557077565774,0
blue_pepper,15,atypical,3,7,0,0,0.2258291632091577,0,0,0,0,0.7741708367908422,0
blue_pepper,15,atypical,3,9,0,0,0.1588935311451931,0,0,0,0,0.8411064688548069,0
blue_pepper,15,atypical,5,1,0,0,0.924313304173977,0,0,0,0,0.07568669582602305,0
blue_pepper,15,atypical,5,2,0,0,0.8331413424776305,0,0,0,0,0.16685865752236953,0
blue_pepper,15,atypical,5,3,0,0,0.9720618896482265,0,0,0,0,0.02793811035177346,0
blue_pepper,15,atypical,5,5,0,0,0.9203024447900969,0,0,0,0,0.07969755520990306,0
blue_pepper,15,atypical,5,7,0,0,0.8542070602873115,0,0,0,0,0.14579293971268847,0
blue_pepper,15,atypical,5,9,0,0,0.7914216462811049,0,0,0,0,0.2085783537188952,0
blue_pepper,15,atypical,7,1,0,0,0.9959397761869447,0,0,0,0,0.004060223813055274,0
blue_pepper,15,atypical,7,2,0,0,0.9901272615466649,0,0,0,0,0.009872738453335172,0
blue_pepper,15,atypical,7,3,0,0,0.9985711104389913,0,0,0,0,0.0014288895610085983,0
blue_pepper,15,atypical,7,5,0,0,0.9957069837633571,0,0,0,0,0.00429301623664297,0
blue_pepper,15,atypical,7,7,0,0,0.9915741237684986,0,0,0,0,0.008425876231501392,0
blue_pepper,15,atypical,7,9,0,0,0.9870486092639488,0,0,0,0,0.012951390736051218,0
