"","gameid","time","roundNum","trialType","context","nameClickedObj","targetStatusClickedObj","spLocsClickedObj","lisLocsClickedObj","alt1Name","alt1TargetStatus","alt1SpLocs","alt1LisLocs","alt2Name","alt2TargetStatus","alt2SpLocs","alt2LisLocs","numMessages","numSMessages","numLMessages","speakerMessages","listenerMessages","messageTimeStamps","refExp","colorMentioned","typeMentioned","clickedType","clickedColor","NormedTypicality","binaryTypicality","ColorMentioned","CleanedResponse","ItemMentioned","CatMentioned","UtteranceType","Color","ColorAndType","Type","ColorAndCat","Cat","Other","Item","Half","firstTrial1","firstTrial2","firstTrial3","firstTrial4"
"151","7473-8",1479311888059,43,"banana","informative","banana_brown","target",4,3,"carrot_purple","distractor",3,4,"banana_yellow","distractor",2,2,1,1,0,"brown banana","","1479311885989","brown banana","True","True","banana","brown",0.2796,"atypical",TRUE,"brown bananaa",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"banana",2,FALSE,FALSE,FALSE,FALSE
"152","7473-8",1479311892350,44,"apple","overinformative","apple_green","target",3,3,"tomato_red","distractor",4,2,"banana_yellow","distractor",2,4,1,1,0,"apple","","1479311891055","apple","False","True","apple","green",0.8672,"typical",FALSE,"apple",TRUE,FALSE,"type",0,0,1,0,0,0,"apple",2,FALSE,FALSE,FALSE,FALSE
"153","7473-8",1479311896622,45,"avocado","overinformative-cc","avocado_black","target",4,2,"cup_black","distractor",3,4,"pear_yellow","distractor",2,3,1,1,0,"avacado","","1479311895460","avacado","False","False","avocado","black",0.556666666666667,"typical",FALSE,"avocado",TRUE,FALSE,"type",0,0,1,0,0,0,"avocado",2,FALSE,FALSE,TRUE,FALSE
"154","7473-8",1479311900252,46,"carrot","overinformative-cc","carrot_purple","target",2,2,"cup_purple","distractor",3,3,"tomato_red","distractor",4,4,1,1,0,"carrot","","1479311899330","carrot","False","True","carrot","purple",0.08,"atypical",FALSE,"carrot",TRUE,FALSE,"type",0,0,1,0,0,0,"carrot",2,FALSE,FALSE,FALSE,FALSE
"155","7473-8",1479311905035,47,"carrot","informative","carrot_pink","target",3,3,"carrot_purple","distractor",4,2,"avocado_green","distractor",2,4,1,1,0,"pink carrot","","1479311903695","pink carrot","True","True","carrot","pink",0.0828571428571429,"atypical",TRUE,"pink carrot",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"carrot",2,FALSE,FALSE,FALSE,FALSE
"156","7473-8",1479311913057,48,"carrot","informative","carrot_orange","target",3,4,"apple_green","distractor",4,3,"carrot_pink","distractor",2,2,1,1,0,"orange carrot","","1479311911660","orange carrot","True","True","carrot","orange",0.952173913043478,"typical",TRUE,"orange carrot",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"carrot",2,FALSE,FALSE,FALSE,FALSE
"157","7473-8",1479311917240,49,"pear","overinformative","pear_yellow","target",4,3,"banana_brown","distractor",3,4,"apple_green","distractor",2,2,1,1,0,"pear","","1479311915537","pear","False","True","pear","yellow",0.766923076923077,"typical",FALSE,"pear",TRUE,FALSE,"type",0,0,1,0,0,0,"pear",2,FALSE,FALSE,FALSE,FALSE
"158","7473-8",1479311923525,50,"tomato","informative","tomato_green","target",2,4,"tomato_red","distractor",4,2,"pear_orange","distractor",3,3,1,1,0,"green tomato","","1479311921540","green tomato","True","True","tomato","green",0.513571428571429,"typical",TRUE,"green tomato",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"tomato",2,FALSE,FALSE,FALSE,FALSE
"159","7473-8",1479311927310,51,"apple","overinformative","apple_red","target",3,3,"banana_brown","distractor",2,2,"pear_yellow","distractor",4,4,1,1,0,"apple","","1479311926041","apple","False","True","apple","red",0.919259259259259,"typical",FALSE,"apple",TRUE,FALSE,"type",0,0,1,0,0,0,"apple",2,FALSE,FALSE,FALSE,FALSE
"160","7473-8",1479311931799,52,"apple","informative","apple_red","target",3,2,"pear_yellow","distractor",2,3,"apple_green","distractor",4,4,1,1,0,"red apple","","1479311930568","red apple","True","True","apple","red",0.919259259259259,"typical",TRUE,"red apple",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"apple",2,FALSE,FALSE,FALSE,FALSE
"161","7473-8",1479311936469,53,"tomato","overinformative","tomato_pink","target",4,3,"pear_yellow","distractor",2,2,"apple_blue","distractor",3,4,1,1,0,"tomato","","1479311935283","tomato","False","True","tomato","pink",0.0408,"atypical",FALSE,"tomato",TRUE,FALSE,"type",0,0,1,0,0,0,"tomato",2,FALSE,FALSE,FALSE,FALSE
"162","7473-8",1479311940633,54,"tomato","overinformative-cc","tomato_red","target",4,3,"pear_orange","distractor",2,2,"cup_red","distractor",3,4,1,1,0,"tomato","","1479311939739","tomato","False","True","tomato","red",0.92962962962963,"typical",FALSE,"tomato",TRUE,FALSE,"type",0,0,1,0,0,0,"tomato",2,FALSE,FALSE,FALSE,FALSE
"163","2325-a",1479323094608,1,"tomato","overinformative","tomato_red","target",2,3,"pear_green","distractor",4,2,"pear_yellow","distractor",3,4,1,1,0,"the tomato","","1479323092492","the tomato","False","True","tomato","red",0.92962962962963,"typical",FALSE,"the tomato",TRUE,FALSE,"type",0,0,1,0,0,0,"tomato",1,FALSE,FALSE,FALSE,TRUE
"164","2325-a",1479323103793,2,"pear","overinformative-cc","pear_yellow","target",4,3,"apple_blue","distractor",2,4,"cup_yellow","distractor",3,2,1,1,0,"pear","","1479323101435","pear","False","True","pear","yellow",0.766923076923077,"typical",FALSE,"pear",TRUE,FALSE,"type",0,0,1,0,0,0,"pear",1,FALSE,FALSE,FALSE,FALSE
"165","2325-a",1479323113231,3,"banana","overinformative-cc","banana_yellow","target",4,2,"cup_yellow","distractor",2,4,"pear_green","distractor",3,3,1,1,0,"banana","","1479323111264","banana","False","True","banana","yellow",0.961481481481481,"typical",FALSE,"bananaa",TRUE,FALSE,"type",0,0,1,0,0,0,"banana",1,FALSE,FALSE,FALSE,FALSE
"166","2325-a",1479323121696,4,"apple","overinformative-cc","apple_green","target",4,3,"cup_green","distractor",3,4,"tomato_red","distractor",2,2,1,1,0,"apple","","1479323118327","apple","False","True","apple","green",0.8672,"typical",FALSE,"apple",TRUE,FALSE,"type",0,0,1,0,0,0,"apple",1,FALSE,FALSE,FALSE,FALSE
"167","2325-a",1479323131187,5,"apple","informative","apple_green","target",3,2,"banana_brown","distractor",2,4,"apple_blue","distractor",4,3,1,1,0,"green apple","","1479323129145","green apple","True","True","apple","green",0.8672,"typical",TRUE,"green apple",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"apple",1,FALSE,FALSE,FALSE,FALSE
"168","2325-a",1479323140137,6,"carrot","overinformative","carrot_purple","target",3,2,"tomato_pink","distractor",2,4,"avocado_black","distractor",4,3,1,1,0,"carrot","","1479323138254","carrot","False","True","carrot","purple",0.08,"atypical",FALSE,"carrot",TRUE,FALSE,"type",0,0,1,0,0,0,"carrot",1,FALSE,FALSE,FALSE,FALSE
"169","2325-a",1479323148697,7,"banana","overinformative","banana_yellow","target",2,3,"avocado_black","distractor",3,2,"apple_red","distractor",4,4,1,1,0,"banana","","1479323146661","banana","False","True","banana","yellow",0.961481481481481,"typical",FALSE,"bananaa",TRUE,FALSE,"type",0,0,1,0,0,0,"banana",1,FALSE,FALSE,FALSE,FALSE
"170","2325-a",1479323161699,8,"pear","overinformative","pear_orange","target",2,2,"apple_green","distractor",3,3,"avocado_red","distractor",4,4,1,1,0,"orange pear","","1479323158737","orange pear","True","True","pear","orange",0.193103448275862,"atypical",TRUE,"orange pear",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"pear",1,FALSE,FALSE,FALSE,FALSE
"171","2325-a",1479323169097,9,"carrot","overinformative-cc","carrot_pink","target",4,2,"cup_pink","distractor",3,3,"avocado_black","distractor",2,4,1,1,0,"carrot","","1479323167076","carrot","False","True","carrot","pink",0.0828571428571429,"atypical",FALSE,"carrot",TRUE,FALSE,"type",0,0,1,0,0,0,"carrot",1,FALSE,FALSE,FALSE,FALSE
"172","2325-a",1479323191706,10,"avocado","overinformative","avocado_green","target",3,2,"banana_brown","distractor",4,4,"apple_blue","distractor",2,3,1,1,0,"the green thing, not the apple or banana","","1479323189324","the green thing, not the apple or banana","True","False","avocado","green",0.863076923076923,"typical",TRUE,"the green thing, not the apple or bananaa",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"avocado",1,FALSE,FALSE,FALSE,FALSE
"173","2325-a",1479323200294,11,"tomato","informative","tomato_green","target",4,3,"pear_orange","distractor",2,2,"tomato_red","distractor",3,4,1,1,0,"green tomato","","1479323197816","green tomato","True","True","tomato","green",0.513571428571429,"typical",TRUE,"green tomato",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"tomato",1,FALSE,FALSE,FALSE,TRUE
"174","2325-a",1479323206024,12,"tomato","overinformative-cc","tomato_red","target",2,2,"cup_red","distractor",3,4,"pear_yellow","distractor",4,3,1,1,0,"tomato","","1479323203839","tomato","False","True","tomato","red",0.92962962962963,"typical",FALSE,"tomato",TRUE,FALSE,"type",0,0,1,0,0,0,"tomato",1,FALSE,FALSE,FALSE,TRUE
"175","2325-a",1479323217605,13,"tomato","overinformative","tomato_pink","target",2,3,"pear_yellow","distractor",4,4,"apple_green","distractor",3,2,1,1,0,"tomato","","1479323215116","tomato","False","True","tomato","pink",0.0408,"atypical",FALSE,"tomato",TRUE,FALSE,"type",0,0,1,0,0,0,"tomato",1,FALSE,FALSE,FALSE,TRUE
"176","2325-a",1479323223682,14,"carrot","overinformative-cc","carrot_orange","target",3,2,"avocado_black","distractor",2,3,"cup_orange","distractor",4,4,1,1,0,"carrot","","1479323221779","carrot","False","True","carrot","orange",0.952173913043478,"typical",FALSE,"carrot",TRUE,FALSE,"type",0,0,1,0,0,0,"carrot",1,FALSE,FALSE,FALSE,FALSE
"177","2325-a",1479323242052,15,"avocado","informative","avocado_red","target",4,3,"pear_orange","distractor",2,2,"avocado_black","distractor",3,4,1,1,0,"the red fruit","","1479323236622","the red fruit","True","False","avocado","red",0.33037037037037,"atypical",TRUE,"the red fruit",FALSE,TRUE,"color_and_cat",0,0,0,1,0,0,"avocado",1,FALSE,FALSE,FALSE,FALSE
"178","2325-a",1479323250765,16,"banana","overinformative","banana_blue","target",4,2,"avocado_green","distractor",2,4,"avocado_red","distractor",3,3,1,1,0,"banana","","1479323248798","banana","False","True","banana","blue",0.0219230769230769,"atypical",FALSE,"bananaa",TRUE,FALSE,"type",0,0,1,0,0,0,"banana",1,FALSE,FALSE,FALSE,FALSE
"179","2325-a",1479323259872,17,"tomato","informative","tomato_red","target",4,2,"pear_orange","distractor",2,4,"tomato_green","distractor",3,3,1,1,0,"red tomato","","1479323257173","red tomato","True","True","tomato","red",0.92962962962963,"typical",TRUE,"red tomato",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"tomato",1,FALSE,FALSE,FALSE,TRUE
"180","2325-a",1479323268833,18,"banana","overinformative-cc","banana_blue","target",2,4,"pear_orange","distractor",4,2,"cup_blue","distractor",3,3,1,1,0,"banana","","1479323266447","banana","False","True","banana","blue",0.0219230769230769,"atypical",FALSE,"bananaa",TRUE,FALSE,"type",0,0,1,0,0,0,"banana",1,FALSE,FALSE,FALSE,FALSE
"181","2325-a",1479323275904,19,"apple","overinformative","apple_blue","target",2,4,"banana_brown","distractor",4,2,"tomato_red","distractor",3,3,1,1,0,"apple","","1479323273565","apple","False","True","apple","blue",0.0285185185185185,"atypical",FALSE,"apple",TRUE,FALSE,"type",0,0,1,0,0,0,"apple",1,FALSE,FALSE,FALSE,FALSE
"182","2325-a",1479323301852,20,"avocado","overinformative-cc","avocado_black","target",3,4,"pear_green","distractor",4,2,"cup_black","distractor",2,3,1,1,0,"not the mug, not the pear.~~~~~~What is that thing?","","1479323293805","not the mug, not the pear.~~~~~~What is that thing?","False","False","avocado","black",0.556666666666667,"typical",FALSE,"not the mug, not the pear.~~~~~~What is that thing?",TRUE,FALSE,"type",0,0,1,0,0,0,"avocado",1,FALSE,FALSE,FALSE,FALSE
"183","2325-a",1479323312951,21,"banana","informative","banana_brown","target",2,3,"avocado_black","distractor",3,2,"banana_blue","distractor",4,4,1,1,0,"brown banana","","1479323309395","brown banana","True","True","banana","brown",0.2796,"atypical",TRUE,"brown bananaa",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"banana",1,FALSE,FALSE,FALSE,FALSE
"184","2325-a",1479323325203,22,"avocado","informative","avocado_black","target",3,2,"avocado_green","distractor",4,4,"banana_brown","distractor",2,3,1,1,0,"black fruit","","1479323320872","black fruit","True","False","avocado","black",0.556666666666667,"typical",TRUE,"black fruit",FALSE,TRUE,"color_and_cat",0,0,0,1,0,0,"avocado",1,FALSE,FALSE,FALSE,FALSE
"185","2325-a",1479323337490,23,"apple","informative","apple_red","target",3,2,"apple_green","distractor",4,3,"avocado_black","distractor",2,4,1,1,0,"red apple","","1479323330033","red apple","True","True","apple","red",0.919259259259259,"typical",TRUE,"red apple",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"apple",1,FALSE,FALSE,FALSE,FALSE
"186","2325-a",1479323358898,24,"carrot","overinformative","carrot_pink","target",3,4,"banana_brown","distractor",4,3,"apple_red","distractor",2,2,2,1,1,"carrot","sounds good we will call it that","1479323339322___1479323356837","carrot","False","True","carrot","pink",0.0828571428571429,"atypical",FALSE,"carrot",TRUE,FALSE,"type",0,0,1,0,0,0,"carrot",1,FALSE,FALSE,FALSE,FALSE
"187","2325-a",1479323367606,25,"pear","overinformative","pear_green","target",4,4,"apple_red","distractor",2,3,"banana_brown","distractor",3,2,1,1,0,"pear","","1479323364875","pear","False","True","pear","green",0.869583333333333,"typical",FALSE,"pear",TRUE,FALSE,"type",0,0,1,0,0,0,"pear",1,FALSE,FALSE,FALSE,FALSE
"188","2325-a",1479323376029,26,"banana","informative","banana_yellow","target",4,2,"tomato_green","distractor",3,4,"banana_blue","distractor",2,3,1,1,0,"yellow banana","","1479323373989","yellow banana","True","True","banana","yellow",0.961481481481481,"typical",TRUE,"yellow bananaa",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"banana",1,FALSE,FALSE,FALSE,FALSE
"189","2325-a",1479323385306,27,"carrot","informative","carrot_pink","target",4,4,"tomato_green","distractor",2,3,"carrot_orange","distractor",3,2,1,1,0,"purple carrot","","1479323382772","purple carrot","False","True","carrot","pink",0.0828571428571429,"atypical",TRUE,"purple carrot",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"carrot",1,FALSE,FALSE,FALSE,FALSE
"190","2325-a",1479323392132,28,"banana","informative","banana_blue","target",4,2,"banana_brown","distractor",3,4,"tomato_green","distractor",2,3,1,1,0,"blue banana","","1479323390309","blue banana","True","True","banana","blue",0.0219230769230769,"atypical",TRUE,"blue bananaa",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"banana",2,FALSE,FALSE,FALSE,FALSE
"191","2325-a",1479323401001,29,"avocado","informative","avocado_green","target",2,3,"banana_yellow","distractor",4,2,"avocado_black","distractor",3,4,1,1,0,"green fruit","","1479323398984","green fruit","True","False","avocado","green",0.863076923076923,"typical",TRUE,"green fruit",FALSE,TRUE,"color_and_cat",0,0,0,1,0,0,"avocado",2,FALSE,FALSE,FALSE,FALSE
"192","2325-a",1479323414765,30,"carrot","informative","carrot_orange","target",2,3,"carrot_pink","distractor",4,2,"banana_brown","distractor",3,4,1,1,0,"orange/normal carrot","","1479323410999","orange/normal carrot","False","True","carrot","orange",0.952173913043478,"typical",TRUE,"orange/normal carrot",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"carrot",2,FALSE,FALSE,FALSE,FALSE
"193","2325-a",1479323421893,31,"carrot","overinformative-cc","carrot_purple","target",3,2,"cup_purple","distractor",4,4,"apple_green","distractor",2,3,1,1,0,"carrot","","1479323419929","carrot","False","True","carrot","purple",0.08,"atypical",FALSE,"carrot",TRUE,FALSE,"type",0,0,1,0,0,0,"carrot",2,FALSE,FALSE,FALSE,FALSE
"194","2325-a",1479323429154,32,"apple","overinformative","apple_green","target",4,4,"avocado_black","distractor",3,2,"tomato_red","distractor",2,3,1,1,0,"apple","","1479323425777","apple","False","True","apple","green",0.8672,"typical",FALSE,"apple",TRUE,FALSE,"type",0,0,1,0,0,0,"apple",2,FALSE,FALSE,FALSE,FALSE
"195","2325-a",1479323438889,33,"banana","overinformative-cc","banana_brown","target",4,4,"cup_brown","distractor",2,2,"pear_orange","distractor",3,3,1,1,0,"banana","","1479323433168","banana","False","True","banana","brown",0.2796,"atypical",FALSE,"bananaa",TRUE,FALSE,"type",0,0,1,0,0,0,"banana",2,FALSE,FALSE,FALSE,FALSE
"196","2325-a",1479323446276,34,"apple","overinformative","apple_red","target",4,4,"banana_yellow","distractor",3,2,"banana_brown","distractor",2,3,1,1,0,"apple","","1479323442656","apple","False","True","apple","red",0.919259259259259,"typical",FALSE,"apple",TRUE,FALSE,"type",0,0,1,0,0,0,"apple",2,FALSE,FALSE,FALSE,FALSE
"197","2325-a",1479323452500,35,"pear","overinformative-cc","pear_orange","target",3,4,"banana_blue","distractor",4,2,"cup_orange","distractor",2,3,1,1,0,"pear","","1479323450466","pear","False","True","pear","orange",0.193103448275862,"atypical",FALSE,"pear",TRUE,FALSE,"type",0,0,1,0,0,0,"pear",2,FALSE,FALSE,FALSE,FALSE
"198","2325-a",1479323458801,36,"pear","overinformative-cc","pear_green","target",2,3,"banana_brown","distractor",3,2,"cup_green","distractor",4,4,1,1,0,"pear","","1479323456748","pear","False","True","pear","green",0.869583333333333,"typical",FALSE,"pear",TRUE,FALSE,"type",0,0,1,0,0,0,"pear",2,FALSE,FALSE,FALSE,FALSE
"199","2325-a",1479323465338,37,"banana","overinformative","banana_brown","target",4,3,"apple_red","distractor",2,4,"pear_orange","distractor",3,2,1,1,0,"banana","","1479323463938","banana","False","True","banana","brown",0.2796,"atypical",FALSE,"bananaa",TRUE,FALSE,"type",0,0,1,0,0,0,"banana",2,FALSE,FALSE,FALSE,FALSE
"200","2325-a",1479323472584,38,"apple","informative","apple_blue","target",4,4,"tomato_pink","distractor",2,2,"apple_green","distractor",3,3,1,1,0,"blue apple","","1479323470924","blue apple","True","True","apple","blue",0.0285185185185185,"atypical",TRUE,"blue apple",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"apple",2,FALSE,FALSE,FALSE,FALSE
"201","2325-a",1479323497996,39,"pear","informative","pear_orange","target",4,4,"banana_blue","distractor",3,2,"pear_green","distractor",2,3,1,1,0,"orange pear","","1479323478598","orange pear","True","True","pear","orange",0.193103448275862,"atypical",TRUE,"orange pear",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"pear",2,FALSE,FALSE,FALSE,FALSE
"202","2325-a",1479323507180,40,"pear","informative","pear_green","target",4,2,"carrot_pink","distractor",2,4,"pear_orange","distractor",3,3,1,1,0,"green pear","","1479323505558","green pear","True","True","pear","green",0.869583333333333,"typical",TRUE,"green pear",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"pear",2,FALSE,FALSE,FALSE,FALSE
"203","2325-a",1479323515779,41,"carrot","overinformative","carrot_orange","target",3,3,"tomato_green","distractor",2,4,"banana_yellow","distractor",4,2,1,1,0,"carrot","","1479323510901","carrot","False","True","carrot","orange",0.952173913043478,"typical",FALSE,"carrot",TRUE,FALSE,"type",0,0,1,0,0,0,"carrot",2,FALSE,FALSE,FALSE,FALSE
"204","2325-a",1479323523812,42,"tomato","overinformative-cc","tomato_green","target",2,4,"avocado_red","distractor",3,2,"cup_green","distractor",4,3,1,1,0,"tomato","","1479323521908","tomato","False","True","tomato","green",0.513571428571429,"typical",FALSE,"tomato",TRUE,FALSE,"type",0,0,1,0,0,0,"tomato",2,FALSE,FALSE,FALSE,TRUE
"205","2325-a",1479323530837,43,"avocado","overinformative","avocado_red","target",4,3,"banana_blue","distractor",3,4,"carrot_purple","distractor",2,2,1,1,0,"red fruit","","1479323529445","red fruit","True","False","avocado","red",0.33037037037037,"atypical",TRUE,"red fruit",FALSE,TRUE,"color_and_cat",0,0,0,1,0,0,"avocado",2,FALSE,FALSE,FALSE,FALSE
"206","2325-a",1479323540983,44,"pear","informative","pear_yellow","target",4,2,"pear_orange","distractor",2,4,"avocado_green","distractor",3,3,1,1,0,"yellow pear","","1479323537200","yellow pear","True","True","pear","yellow",0.766923076923077,"typical",TRUE,"yellow pear",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"pear",2,FALSE,FALSE,FALSE,FALSE
"207","2325-a",1479323548590,45,"pear","overinformative","pear_yellow","target",3,2,"carrot_pink","distractor",4,4,"tomato_green","distractor",2,3,1,1,0,"yellow pear again","","1479323546755","yellow pear again","True","True","pear","yellow",0.766923076923077,"typical",TRUE,"yellow pear again",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"pear",2,FALSE,FALSE,FALSE,FALSE
"208","2325-a",1479323556371,46,"avocado","overinformative-cc","avocado_red","target",3,3,"banana_brown","distractor",2,4,"cup_red","distractor",4,2,1,1,0,"red fruit","","1479323554940","red fruit","True","False","avocado","red",0.33037037037037,"atypical",TRUE,"red fruit",FALSE,TRUE,"color_and_cat",0,0,0,1,0,0,"avocado",2,FALSE,FALSE,FALSE,FALSE
"209","2325-a",1479323564073,47,"carrot","informative","carrot_purple","target",2,4,"carrot_orange","distractor",4,3,"banana_yellow","distractor",3,2,1,1,0,"purple carrot","","1479323562410","purple carrot","True","True","carrot","purple",0.08,"atypical",TRUE,"purple carrot",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"carrot",2,FALSE,FALSE,FALSE,FALSE
"210","2325-a",1479323572168,48,"tomato","overinformative-cc","tomato_pink","target",3,4,"cup_pink","distractor",2,2,"avocado_black","distractor",4,3,1,1,0,"tomato","","1479323569465","tomato","False","True","tomato","pink",0.0408,"atypical",FALSE,"tomato",TRUE,FALSE,"type",0,0,1,0,0,0,"tomato",2,FALSE,FALSE,FALSE,TRUE
"211","2325-a",1479323588448,49,"tomato","informative","tomato_pink","target",2,4,"avocado_black","distractor",4,2,"tomato_green","distractor",3,3,1,1,0,"purple tomato","","1479323585951","purple tomato","False","True","tomato","pink",0.0408,"atypical",TRUE,"purple tomato",TRUE,FALSE,"color_and_type",0,1,0,0,0,0,"tomato",2,FALSE,FALSE,FALSE,TRUE
"212","2325-a",1479323596359,50,"avocado","overinformative-cc","avocado_green","target",4,4,"cup_green","distractor",3,3,"banana_yellow","distractor",2,2,1,1,0,"green fruit","","1479323594330","green fruit","True","False","avocado","green",0.863076923076923,"typical",TRUE,"green fruit",FALSE,TRUE,"color_and_cat",0,0,0,1,0,0,"avocado",2,FALSE,FALSE,FALSE,FALSE
"213","2325-a",1479323602529,51,"apple","overinformative-cc","apple_red","target",4,4,"tomato_pink","distractor",2,2,"cup_red","distractor",3,3,1,1,0,"apple","","1479323600445","apple","False","True","apple","red",0.919259259259259,"typical",FALSE,"apple",TRUE,FALSE,"type",0,0,1,0,0,0,"apple",2,FALSE,FALSE,FALSE,FALSE
"214","2325-a",1479323608224,52,"apple","overinformative-cc","apple_blue","target",2,4,"pear_green","distractor",4,3,"cup_blue","distractor",3,2,1,1,0,"apple","","1479323606394","apple","False","True","apple","blue",0.0285185185185185,"atypical",FALSE,"apple",TRUE,FALSE,"type",0,0,1,0,0,0,"apple",2,FALSE,FALSE,FALSE,FALSE
"215","2325-a",1479323616762,53,"avocado","overinformative","avocado_black","target",3,4,"tomato_red","distractor",2,3,"carrot_purple","distractor",4,2,1,1,0,"black fruit","","1479323614662","black fruit","True","False","avocado","black",0.556666666666667,"typical",TRUE,"black fruit",FALSE,TRUE,"color_and_cat",0,0,0,1,0,0,"avocado",2,FALSE,FALSE,FALSE,FALSE
"216","2325-a",1479323626178,54,"tomato","overinformative","tomato_green","target",4,2,"apple_red","distractor",2,4,"apple_blue","distractor",3,3,1,1,0,"tomato","","1479323621289","tomato","False","True","tomato","green",0.513571428571429,"typical",FALSE,"tomato",TRUE,FALSE,"type",0,0,1,0,0,0,"tomato",2,FALSE,FALSE,FALSE,TRUE
