gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj,correct, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs ,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,superclassMentioned,utteranceContracted,oneOrThingOrObjectMentioned,TheMentioned,clickedType,clickedSize,clickedColor,colorPrenominal,sizePrenominal,notes
0313-5,1.44769E+12,11,filler,snake,target,1,2,3,bear,distractor,1,2,tooth,distractor,3,1,1,1,0,the green animal,,1.44769E+12,the green animal,FALSE,TRUE,FALSE,,TRUE,,,TRUE,snake,NA,NA,,,
0313-5,1.44769E+12,12,filler,crocodile,target,1,2,3,sheep,distractor,1,1,lemon,distractor,3,2,1,1,0,the smalles,,1.44769E+12,the smalles,TRUE,FALSE,FALSE,,,,,TRUE,crocodile,NA,NA,,,
0313-5,1.44769E+12,13,filler,pumpkin,target,1,2,1,ketchup,distractor,1,3,toilet,distractor,3,2,1,1,0,the fruit,,1.44769E+12,the fruit,FALSE,FALSE,FALSE,,TRUE,,,TRUE,pumpkin,NA,NA,,,
0313-5,1.44769E+12,14,sizeOnly,small_pink_bucket,target,1,3,2,big_pink_bucket,distractor,2,3,big_red_bucket,distractor,1,1,1,1,0,the smallest pic,,1.44769E+12,the smallest pic,TRUE,FALSE,FALSE,,,,,TRUE,bucket,small,pink,,,
0313-5,1.44769E+12,15,filler,snake,target,1,1,2,elephant,distractor,2,1,camera,distractor,3,3,1,1,0,the green one,,1.44769E+12,the green one,FALSE,TRUE,FALSE,,,,TRUE,TRUE,snake,NA,NA,,,
0313-5,1.44769E+12,16,filler,iguana,target,1,1,2,elephant,distractor,3,1,lemon,distractor,2,3,1,1,0,the green onle,,1.44769E+12,the green onle,FALSE,TRUE,FALSE,,,,TRUE,TRUE,iguana,NA,NA,,,
0313-5,1.44769E+12,17,sizeOnly,big_orange_billiardball,target,1,2,3,small_purple_billiardball,distractor,1,1,small_orange_billiardball,distractor,3,2,1,1,0,big 5,,1.44769E+12,big 5,TRUE,FALSE,FALSE,,,,,,billiardball,big,orange,,,
0313-5,1.44769E+12,18,filler,smokedetector,target,1,2,3,motorcycle,distractor,1,2,schoolbus,distractor,3,1,1,1,0,white,,1.44769E+12,white,FALSE,TRUE,FALSE,,,,,,smokedetector,NA,NA,,,
0313-5,1.44769E+12,19,colorOnly,small_green_guitar,target,1,2,3,small_blue_guitar,distractor,1,1,big_blue_guitar,distractor,3,2,1,1,0,green,,1.44769E+12,green,FALSE,TRUE,FALSE,,,,,,guitar,small,green,,,
0313-5,1.44769E+12,20,colorAndSize,big_purple_bike,target,1,2,3,small_red_bike,distractor,1,2,small_red_bike,distractor,3,1,1,1,0,purple,,1.44769E+12,purple,FALSE,TRUE,FALSE,,,,,,bike,big,purple,,,
0313-5,1.44769E+12,21,filler,sheep,target,1,3,1,hotdog,distractor,2,3,penguin,distractor,1,2,1,1,0,white animal with four legs,,1.44769E+12,white animal with four legs,FALSE,TRUE,FALSE,TRUE,TRUE,,,,sheep,NA,NA,,,
0313-5,1.44769E+12,22,filler,eggplant,target,1,2,2,santahat,distractor,1,3,toilet,distractor,3,1,1,1,0,black ,,1.44769E+12,black ,FALSE,TRUE,FALSE,,,,,,eggplant,NA,NA,,,
0313-5,1.44769E+12,23,filler,fox,target,1,2,1,bear,distractor,3,2,basketball,distractor,1,3,1,1,0,small aimal,,1.44769E+12,small aimal,TRUE,FALSE,FALSE,,TRUE,,,,fox,NA,NA,,,"kind of interesting: use of size adjs for animals (""small for an animal"")"
0313-5,1.44769E+12,24,sizeOnly,small_white_phone,target,1,1,2,big_white_phone,distractor,3,1,big_pink_phone,distractor,2,3,1,1,0,white smaller,,1.44769E+12,white smaller,TRUE,TRUE,FALSE,,,,,,phone,small,white,,,Weird adj order
0313-5,1.44769E+12,25,colorAndSize,big_black_book,target,1,3,3,small_blue_book,distractor,2,2,small_blue_book,distractor,1,1,1,1,0,black biggest,,1.44769E+12,black biggest,TRUE,TRUE,FALSE,,,,,,book,big,black,,,adj order
0313-5,1.44769E+12,26,colorOnly,small_green_folder,target,1,3,2,small_blue_folder,distractor,1,3,big_blue_folder,distractor,2,1,1,1,0,green,,1.44769E+12,green,FALSE,TRUE,FALSE,,,,,,folder,small,green,,,
0313-5,1.44769E+12,27,filler,cherries,target,1,1,3,kitten,distractor,3,2,santahat,distractor,2,1,1,1,0,four,,1.44769E+12,four,FALSE,FALSE,FALSE,TRUE,,,,,cherries,NA,NA,,,
0313-5,1.44769E+12,28,filler,lion,target,1,2,3,artichoke,distractor,3,2,pumpkin,distractor,1,1,1,1,0,animal,,1.44769E+12,animal,FALSE,FALSE,FALSE,,TRUE,,,,lion,NA,NA,,,
0313-5,1.44769E+12,29,filler,tire,target,1,1,1,trumpet,distractor,3,3,firetruck,distractor,2,2,1,1,0,black,,1.44769E+12,black,FALSE,TRUE,FALSE,,,,,,tire,NA,NA,,,color strategy
0313-5,1.44769E+12,30,colorOnly,big_green_bracelet,target,1,2,2,big_purple_bracelet,distractor,3,1,small_purple_bracelet,distractor,1,3,1,1,0,green,,1.44769E+12,green,FALSE,TRUE,FALSE,,,,,,bracelet,big,green,,,
0313-5,1.44769E+12,31,filler,artichoke,target,1,2,2,fox,distractor,3,1,orange,distractor,1,3,1,1,0,green,,1.44769E+12,green,FALSE,TRUE,FALSE,,,,,,artichoke,NA,NA,,,
0313-5,1.44769E+12,32,colorAndSize,big_red_chair,target,1,2,3,small_green_chair,distractor,1,2,small_green_chair,distractor,3,1,1,1,0,red,,1.44769E+12,red,FALSE,TRUE,FALSE,,,,,,chair,big,red,,,
0313-5,1.44769E+12,33,filler,flamingo,target,1,3,1,tire,distractor,2,2,carrot,distractor,1,3,1,1,0,pink,,1.44769E+12,pink,FALSE,TRUE,FALSE,,,,,,flamingo,NA,NA,,,
0313-5,1.44769E+12,34,sizeOnly,small_green_jacket,target,1,3,1,big_brown_jacket,distractor,2,3,big_green_jacket,distractor,1,2,3,2,1,green___small,smaller?,1447690839349___1447690842037___1447690843540,green,TRUE,TRUE,FALSE,,,,,,jacket,small,green,,,
0313-5,1.44769E+12,35,filler,smokedetector,target,1,2,2,artichoke,distractor,3,1,basketball,distractor,1,3,1,1,0,white,,1.44769E+12,white,FALSE,TRUE,FALSE,,,,,,smokedetector,NA,NA,,,
0313-5,1.44769E+12,36,filler,tophat,target,1,1,3,tennisball,distractor,2,2,iguana,distractor,3,1,1,1,0,black,,1.44769E+12,black,FALSE,TRUE,FALSE,,,,,,tophat,NA,NA,,,
0313-5,1.44769E+12,37,filler,television,target,1,2,3,orange,distractor,3,2,binoculars,distractor,1,1,1,1,0,screen,,1.44769E+12,screen,FALSE,FALSE,FALSE,TRUE,,,,,television,NA,NA,,,
0313-5,1.44769E+12,38,filler,piano,target,1,1,3,broccoli,distractor,2,2,bear,distractor,3,1,1,1,0,play it,,1.44769E+12,play it,FALSE,FALSE,FALSE,TRUE,,,,,piano,NA,NA,,,
0313-5,1.44769E+12,39,colorOnly,big_purple_rock,target,1,1,3,small_green_rock,distractor,3,2,big_green_rock,distractor,2,1,1,1,0,purple,,1.44769E+12,purple,FALSE,TRUE,FALSE,,,,,,rock,big,purple,,,
0313-5,1.44769E+12,40,colorOnly,small_brown_belt,target,1,1,1,small_black_belt,distractor,2,2,big_black_belt,distractor,3,3,1,1,0,brown,,1.44769E+12,brown,FALSE,TRUE,FALSE,,,,,,belt,small,brown,,,
0313-5,1.44769E+12,41,colorAndSize,big_purple_hairdryer,target,1,2,2,small_pink_hairdryer,distractor,3,3,small_pink_hairdryer,distractor,1,1,1,1,0,largest,,1.44769E+12,largest,TRUE,FALSE,FALSE,,,,,,hairdryer,big,purple,,,
0313-5,1.44769E+12,42,filler,garlic,target,1,1,1,baseball,distractor,2,2,camera,distractor,3,3,1,1,0,eadible,,1.44769E+12,eadible,FALSE,FALSE,FALSE,TRUE,,,,,garlic,NA,NA,,,
0313-5,1.44769E+12,43,sizeOnly,big_white_shoe,target,1,1,3,small_yellow_shoe,distractor,2,1,small_white_shoe,distractor,3,2,1,1,0,white big,,1.44769E+12,white big,TRUE,TRUE,FALSE,,,,,,shoe,big,white,,,
0313-5,1.44769E+12,44,filler,schoolbus,target,1,1,1,football,distractor,3,2,iguana,distractor,2,3,1,1,0,yellow,,1.44769E+12,yellow,FALSE,TRUE,FALSE,,,,,,schoolbus,NA,NA,,,
0313-5,1.44769E+12,45,filler,fireextinguisher,target,1,1,3,baseball,distractor,3,1,tooth,distractor,2,2,1,1,0,red,,1.44769E+12,red,FALSE,TRUE,FALSE,,,,,,fireextinguisher,NA,NA,,,
0313-5,1.44769E+12,46,filler,clarinet,target,1,1,3,basketball,distractor,2,2,television,distractor,3,1,1,1,0,musical,,1.44769E+12,musical,FALSE,FALSE,FALSE,TRUE,,,,,clarinet,NA,NA,,,
0313-5,1.44769E+12,47,colorAndSize,small_blue_cap,target,1,2,3,big_orange_cap,distractor,3,1,big_orange_cap,distractor,1,2,1,1,0,blue,,1.44769E+12,blue,FALSE,TRUE,FALSE,,,,,,cap,small,blue,,,
0313-5,1.44769E+12,48,colorOnly,small_orange_coathanger,target,1,3,3,small_purple_coathanger,distractor,2,2,big_purple_coathanger,distractor,1,1,1,1,0,orange,,1.44769E+12,orange,FALSE,TRUE,FALSE,,,,,,coathanger,small,orange,,,
0313-5,1.44769E+12,49,filler,trumpet,target,1,2,2,watermelon,distractor,1,3,hotdog,distractor,3,1,1,1,0,musical,,1.44769E+12,musical,FALSE,FALSE,FALSE,TRUE,,,,,trumpet,NA,NA,,,
0313-5,1.44769E+12,50,filler,cactus,target,1,3,3,bison,distractor,2,2,orange,distractor,1,1,1,1,0,green,,1.44769E+12,green,FALSE,TRUE,FALSE,,,,,,cactus,NA,NA,,,
0313-5,1.44769E+12,51,filler,television,target,1,2,1,tennisball,distractor,3,2,trumpet,distractor,1,3,1,1,0,screen,,1.44769E+12,screen,FALSE,FALSE,FALSE,TRUE,,,,,television,NA,NA,,,
0313-5,1.44769E+12,52,filler,firetruck,target,1,2,3,penguin,distractor,1,2,grapefruit,distractor,3,1,1,1,0,truck,,1.44769E+12,truck,FALSE,FALSE,FALSE,,TRUE,TRUE,,,firetruck,NA,NA,,,
0313-5,1.44769E+12,53,filler,snowflake,target,1,2,2,polarbear,distractor,3,1,bison,distractor,1,3,1,1,0,snow,,1.44769E+12,snow,FALSE,FALSE,FALSE,TRUE,,,,,snowflake,NA,NA,,,
0313-5,1.44769E+12,54,filler,penguin,target,1,3,2,lobster,distractor,1,3,carrot,distractor,2,1,1,1,0,two legs,,1.44769E+12,two legs,FALSE,FALSE,FALSE,TRUE,,,,,penguin,NA,NA,,,
0313-5,1.44769E+12,55,filler,car,target,1,1,1,iguana,distractor,3,2,schoolbus,distractor,2,3,1,1,0,black,,1.44769E+12,black,FALSE,TRUE,FALSE,,,,,,car,NA,NA,,,
0313-5,1.44769E+12,56,filler,orange,target,1,3,2,fireextinguisher,distractor,1,3,firetruck,distractor,2,1,1,1,0,orange,,1.44769E+12,orange,FALSE,FALSE,TRUE,,,,,,orange,NA,NA,,,
0313-5,1.44769E+12,57,filler,firehydrant,target,1,2,2,snowflake,distractor,1,3,television,distractor,3,1,1,1,0,red,,1.44769E+12,red,FALSE,TRUE,FALSE,,,,,,firehydrant,NA,NA,,,
0313-5,1.44769E+12,58,filler,carrot,target,1,2,2,tennisball,distractor,3,3,santahat,distractor,1,1,1,1,0,orange,,1.44769E+12,orange,FALSE,TRUE,FALSE,,,,,,carrot,NA,NA,,,
0313-5,1.44769E+12,59,filler,clarinet,target,1,1,3,bison,distractor,2,1,car,distractor,3,2,1,1,0,music,,1.44769E+12,music,FALSE,FALSE,FALSE,TRUE,,,,,clarinet,NA,NA,,,
0313-5,1.44769E+12,60,colorOnly,big_green_pepper,target,1,3,1,big_red_pepper,distractor,1,2,small_red_pepper,distractor,2,3,1,1,0,green,,1.44769E+12,green,FALSE,TRUE,FALSE,,,,,,pepper,big,green,,,
0313-5,1.44769E+12,61,filler,toilet,target,1,2,3,tomato,distractor,1,2,hotdog,distractor,3,1,1,1,0,white,,1.44769E+12,white,FALSE,TRUE,FALSE,,,,,,toilet,NA,NA,,,
0313-5,1.44769E+12,62,colorOnly,big_orange_napkin,target,1,3,3,big_yellow_napkin,distractor,2,1,small_yellow_napkin,distractor,1,2,1,1,0,orange,,1.44769E+12,orange,FALSE,TRUE,FALSE,,,,,,napkin,big,orange,,,
0313-5,1.44769E+12,63,filler,bulldozer,target,1,1,1,lime,distractor,3,2,santahat,distractor,2,3,1,1,0,yellow,,1.44769E+12,yellow,FALSE,TRUE,FALSE,,,,,,bulldozer,NA,NA,,,
0313-5,1.44769E+12,64,filler,penguin,target,1,2,3,coconut,distractor,1,1,raspberry,distractor,3,2,1,1,0,animal,,1.44769E+12,animal,FALSE,FALSE,FALSE,,TRUE,,,,penguin,NA,NA,,,
0313-5,1.44769E+12,65,colorAndSize,small_blue_rug,target,1,3,3,big_purple_rug,distractor,2,1,big_purple_rug,distractor,1,2,1,1,0,blue,,1.44769E+12,blue,FALSE,TRUE,FALSE,,,,,,rug,small,blue,,,
0313-5,1.44769E+12,66,sizeOnly,small_pink_balloon,target,1,2,1,big_pink_balloon,distractor,1,3,big_yellow_balloon,distractor,3,2,1,1,0,small pik,,1.44769E+12,small pik,TRUE,TRUE,FALSE,,,,,,balloon,small,pink,,,
0313-5,1.44769E+12,67,filler,bison,target,1,3,3,dresser,distractor,1,1,coconut,distractor,2,2,1,1,0,animal,,1.44769E+12,animal,FALSE,FALSE,FALSE,,TRUE,,,,bison,NA,NA,,,
0313-5,1.44769E+12,68,filler,tennisball,target,1,2,1,elephant,distractor,1,2,crocodile,distractor,3,3,1,1,0,yellow,,1.44769E+12,yellow,FALSE,TRUE,FALSE,,,,,,tennisball,NA,NA,,,
0313-5,1.44769E+12,69,colorAndSize,big_blue_ornament,target,1,2,2,small_purple_ornament,distractor,1,3,small_purple_ornament,distractor,3,1,1,1,0,blue,,1.44769E+12,blue,FALSE,TRUE,FALSE,,,,,,ornament,big,blue,,,
0313-5,1.44769E+12,70,filler,penguin,target,1,2,1,trumpet,distractor,1,2,cherries,distractor,3,3,1,1,0,animal,,1.44769E+12,animal,FALSE,FALSE,FALSE,,TRUE,,,,penguin,NA,NA,,,
0313-5,1.44769E+12,71,filler,dresser,target,1,2,2,rubberduck,distractor,1,1,banana,distractor,3,3,1,1,0,furniture,,1.44769E+12,furniture,FALSE,FALSE,FALSE,,TRUE,,,,dresser,NA,NA,,,
0313-5,1.44769E+12,72,filler,carrot,target,1,1,2,television,distractor,2,3,basketball,distractor,3,1,1,1,0,orange fruit,,1.44769E+12,orange fruit,FALSE,TRUE,FALSE,,TRUE,,,,carrot,NA,NA,,,
0313-5,1.44769E+12,73,sizeOnly,big_red_toothbrush,target,1,2,1,small_blue_toothbrush,distractor,3,3,small_red_toothbrush,distractor,1,2,1,1,0,big red,,1.44769E+12,big red,TRUE,TRUE,FALSE,,,,,,toothbrush,big,red,,,
0313-5,1.44769E+12,74,sizeOnly,small_orange_cushion,target,1,3,1,big_orange_cushion,distractor,2,2,big_blue_cushion,distractor,1,3,1,1,0,mall orange,,1.44769E+12,mall orange,TRUE,TRUE,FALSE,,,,,,cushion,small,orange,,,
0313-5,1.44769E+12,75,filler,rubberduck,target,1,3,3,lion,distractor,1,2,eggplant,distractor,2,1,1,1,0,yellow,,1.44769E+12,yellow,FALSE,TRUE,FALSE,,,,,,rubberduck,NA,NA,,,
0313-5,1.44769E+12,76,filler,lemon,target,1,3,2,banana,distractor,1,3,camera,distractor,2,1,1,1,0,yellow tart,,1.44769E+12,yellow tart,FALSE,TRUE,FALSE,TRUE,,,,,lemon,NA,NA,,,
0313-5,1.44769E+12,77,colorAndSize,big_red_yarn,target,1,2,3,small_purple_yarn,distractor,1,1,small_purple_yarn,distractor,3,2,1,1,0,red,,1.44769E+12,red,FALSE,TRUE,FALSE,,,,,,yarn,big,red,,,
0313-5,1.44769E+12,78,filler,dresser,target,1,2,1,tophat,distractor,1,2,eggplant,distractor,3,3,1,1,0,furniture,,1.44769E+12,furniture,FALSE,FALSE,FALSE,,TRUE,,,,dresser,NA,NA,,,
0313-5,1.44769E+12,79,sizeOnly,big_pink_teacup,target,1,2,1,small_white_teacup,distractor,1,3,small_pink_teacup,distractor,3,2,1,1,0,pink large,,1.44769E+12,pink large,TRUE,TRUE,FALSE,,,,,,teacup,big,pink,,,
0313-5,1.44769E+12,80,filler,trumpet,target,1,3,3,football,distractor,1,1,lime,distractor,2,2,1,1,0,brass,,1.44769E+12,brass,FALSE,FALSE,FALSE,TRUE,,,,,trumpet,NA,NA,,,
0313-5,1.44769E+12,81,filler,iguana,target,1,3,2,trumpet,distractor,1,3,raspberry,distractor,2,1,1,1,0,lizard,,1.44769E+12,lizard,FALSE,FALSE,TRUE,,,,,,iguana,NA,NA,,,
0313-5,1.44769E+12,82,filler,violin,target,1,3,1,coconut,distractor,2,3,orange,distractor,1,2,1,1,0,instrument,,1.44769E+12,instrument,FALSE,FALSE,FALSE,,TRUE,,,,violin,NA,NA,,,
0313-5,1.44769E+12,83,sizeOnly,small_green_framee,target,1,1,3,big_pink_framee,distractor,2,1,big_green_framee,distractor,3,2,1,1,0,green small,,1.44769E+12,green small,TRUE,TRUE,FALSE,,,,,,framee,small,green,,,
0313-5,1.44769E+12,84,colorAndSize,big_black_avocado,target,1,1,3,small_green_avocado,distractor,2,1,small_green_avocado,distractor,3,2,1,1,0,largest,,1.44769E+12,largest,TRUE,FALSE,FALSE,,,,,,avocado,big,black,,,
0313-5,1.44769E+12,85,filler,tennisball,target,1,3,3,hotdog,distractor,2,1,fireextinguisher,distractor,1,2,1,1,0,yellow,,1.44769E+12,yellow,FALSE,TRUE,FALSE,,,,,,tennisball,NA,NA,,,
0313-5,1.44769E+12,86,colorOnly,big_purple_stapler,target,1,2,1,small_red_stapler,distractor,3,2,big_red_stapler,distractor,1,3,1,1,0,purple,,1.44769E+12,purple,FALSE,TRUE,FALSE,,,,,,stapler,big,purple,,,
0313-5,1.44769E+12,87,filler,orange,target,1,2,1,banana,distractor,3,3,garbagecan,distractor,1,2,1,1,0,round fruit,,1.44769E+12,round fruit,FALSE,FALSE,FALSE,TRUE,TRUE,,,,orange,NA,NA,,,
0313-5,1.44769E+12,88,filler,grapefruit,target,1,1,3,santahat,distractor,2,2,feather,distractor,3,1,1,1,0,tart fruit,,1.44769E+12,tart fruit,FALSE,FALSE,FALSE,TRUE,TRUE,,,,grapefruit,NA,NA,,,
0313-5,1.44769E+12,89,filler,raspberry,target,1,3,3,pumpkin,distractor,1,2,tophat,distractor,2,1,1,1,0,red,,1.44769E+12,red,FALSE,TRUE,FALSE,,,,,,raspberry,NA,NA,,,
0313-5,1.44769E+12,90,filler,television,target,1,2,1,iguana,distractor,3,2,coconut,distractor,1,3,1,1,0,screen,,1.44769E+12,screen,FALSE,FALSE,FALSE,TRUE,,,,,television,NA,NA,,,
0313-5,1.44769E+12,91,colorAndSize,big_pink_weddingcake,target,1,2,3,small_white_weddingcake,distractor,1,2,small_white_weddingcake,distractor,3,1,1,1,0,pink,,1.44769E+12,pink,FALSE,TRUE,FALSE,,,,,,weddingcake,big,pink,,,
0313-5,1.44769E+12,92,filler,broccoli,target,1,1,3,binoculars,distractor,2,2,football,distractor,3,1,1,1,0,green,,1.44769E+12,green,FALSE,TRUE,FALSE,,,,,,broccoli,NA,NA,,,
0313-5,1.44769E+12,93,filler,flamingo,target,1,3,1,baseball,distractor,1,3,rhinoceros,distractor,2,2,1,1,0,pink,,1.44769E+12,pink,FALSE,TRUE,FALSE,,,,,,flamingo,NA,NA,,,
0313-5,1.44769E+12,94,filler,tire,target,1,3,3,sheep,distractor,2,2,garlic,distractor,1,1,1,1,0,black,,1.44769E+12,black,FALSE,TRUE,FALSE,,,,,,tire,NA,NA,,,
0313-5,1.44769E+12,95,colorOnly,big_black_turtle,target,1,3,3,big_brown_turtle,distractor,2,2,small_brown_turtle,distractor,1,1,1,1,0,black ,,1.44769E+12,black ,FALSE,TRUE,FALSE,,,,,,turtle,big,black,,,
0313-5,1.44769E+12,96,filler,baseball,target,1,1,3,bear,distractor,2,1,crocodile,distractor,3,2,1,1,0,white,,1.44769E+12,white,FALSE,TRUE,FALSE,,,,,,baseball,NA,NA,,,
0313-5,1.44769E+12,97,filler,flamingo,target,1,3,1,fireextinguisher,distractor,1,2,eggplant,distractor,2,3,1,1,0,pink,,1.44769E+12,pink,FALSE,TRUE,FALSE,,,,,,flamingo,NA,NA,,,
0313-5,1.44769E+12,98,filler,tooth,target,1,2,2,polarbear,distractor,3,3,schoolbus,distractor,1,1,1,1,0,white not animal,,1.44769E+12,white not animal,FALSE,TRUE,FALSE,,TRUE,,,,tooth,NA,NA,,,"""not animal"" -> comparison"
0313-5,1.44769E+12,99,colorOnly,small_red_flower,target,1,1,2,small_purple_flower,distractor,3,3,big_purple_flower,distractor,2,1,1,1,0,red,,1.44769E+12,red,FALSE,TRUE,FALSE,,,,,,flower,small,red,,,
0313-5,1.44769E+12,100,colorAndSize,big_blue_candle,target,1,3,1,small_red_candle,distractor,2,3,small_red_candle,distractor,1,2,1,1,0,blue,,1.44769E+12,blue,FALSE,TRUE,FALSE,,,,,,candle,big,blue,,,
0313-5,1.44769E+12,101,sizeOnly,big_pink_golfball,target,1,1,2,small_blue_golfball,distractor,2,3,small_pink_golfball,distractor,3,1,1,1,0,large pik,,1.44769E+12,large pik,TRUE,TRUE,FALSE,,,,,,golfball,big,pink,,,
0313-5,1.44769E+12,102,colorOnly,big_blue_butterfly,target,1,3,1,small_purple_butterfly,distractor,2,3,big_purple_butterfly,distractor,1,2,1,1,0,blue,,1.44769E+12,blue,FALSE,TRUE,FALSE,,,,,,butterfly,big,blue,,,
0313-5,1.44769E+12,103,filler,camera,target,1,2,2,violin,distractor,1,3,garbagecan,distractor,3,1,1,1,0,black,,1.44769E+12,black,FALSE,TRUE,FALSE,,,,,,camera,NA,NA,,,
0313-5,1.44769E+12,104,filler,cherries,target,1,3,2,banana,distractor,1,1,elephant,distractor,2,3,1,1,0,red,,1.44769E+12,red,FALSE,TRUE,FALSE,,,,,,cherries,NA,NA,,,
0313-5,1.44769E+12,105,filler,eggplant,target,1,2,1,rubberduck,distractor,3,3,lemon,distractor,1,2,1,1,0,black,,1.44769E+12,black,FALSE,TRUE,FALSE,,,,,,eggplant,NA,NA,,,
0313-5,1.44769E+12,106,filler,firehydrant,target,1,1,2,lime,distractor,3,3,teddybear,distractor,2,1,1,1,0,red,,1.44769E+12,red,FALSE,TRUE,FALSE,,,,,,firehydrant,NA,NA,,,
0313-5,1.44769E+12,107,filler,strawberry,target,1,1,3,penguin,distractor,3,2,broccoli,distractor,2,1,1,1,0,red,,1.44769E+12,red,FALSE,TRUE,FALSE,,,,,,strawberry,NA,NA,,,
0313-5,1.44769E+12,108,filler,broccoli,target,1,1,1,snake,distractor,3,2,bison,distractor,2,3,1,1,0,green vegtable,,1.44769E+12,green vegtable,FALSE,TRUE,FALSE,,TRUE,,,,broccoli,NA,NA,,,
5357-c,1.44769E+12,1,colorOnly,small_black_belt,target,1,1,2,big_brown_belt,distractor,2,3,small_brown_belt,distractor,3,1,1,1,0,black belt,,1.44769E+12,black belt,FALSE,TRUE,TRUE,,,,,,belt,small,black,,,
5357-c,1.44769E+12,2,filler,iguana,target,1,1,3,car,distractor,2,1,motorcycle,distractor,3,2,1,1,0,lizard,,1.44769E+12,lizard,FALSE,FALSE,FALSE,,,,,,iguana,NA,NA,,,
5357-c,1.44769E+12,3,filler,tomato,target,1,1,3,sheep,distractor,2,1,dresser,distractor,3,2,1,1,0,tomato,,1.44769E+12,tomato,FALSE,FALSE,TRUE,,,,,,tomato,NA,NA,,,
5357-c,1.44769E+12,4,filler,fox,target,1,1,1,bear,distractor,2,2,garbagecan,distractor,3,3,1,1,0,ffox,,1.44769E+12,ffox,FALSE,FALSE,FALSE,,,,,,fox,NA,NA,,,
5357-c,1.44769E+12,5,filler,tennisball,distractor,0,2,3,flamingo,target,3,2,garlic,distractor,1,1,4,2,2,pink biirrd___yes,you are telling me the right stuff and not tricking me right ?___ok kool,1447690838315___1447690850194___1447690868607___1447690874220,pink biirrd,FALSE,FALSE,FALSE,,,,,,tennisball,NA,NA,,,
5357-c,1.44769E+12,6,colorAndSize,big_red_bike,target,1,2,1,small_purple_bike,distractor,3,3,small_purple_bike,distractor,1,2,1,1,0,red bike,,1.44769E+12,red bike,FALSE,TRUE,TRUE,,,,,,bike,big,red,,,
5357-c,1.44769E+12,7,filler,motorcycle,target,1,2,2,firehydrant,distractor,3,3,tomato,distractor,1,1,1,1,0,motorcycle,,1.44769E+12,motorcycle,FALSE,FALSE,TRUE,,,,,,motorcycle,NA,NA,,,
5357-c,1.44769E+12,8,colorOnly,small_blue_guitar,target,1,1,3,big_green_guitar,distractor,2,2,small_green_guitar,distractor,3,1,1,1,0,blue,,1.44769E+12,blue,FALSE,TRUE,FALSE,,,,,,guitar,small,blue,,,
5357-c,1.44769E+12,9,colorOnly,small_blue_guitar,target,1,1,3,big_green_guitar,distractor,2,2,small_green_guitar,distractor,3,1,0,0,0,,,,,,,,,,,,,guitar,small,blue,,,
5357-c,1.44769E+12,10,colorAndSize,big_green_folder,target,1,2,3,small_blue_folder,distractor,1,1,small_blue_folder,distractor,3,2,0,0,0,,,,,,,,,,,,,folder,big,green,,,
5357-c,1.44769E+12,11,filler,zucchini,distractor,0,2,3,fox,target,3,2,raspberry,distractor,1,1,0,0,0,,,,,,,,,,,,,zucchini,NA,NA,,,
5357-c,1.44769E+12,12,filler,crocodile,target,1,2,1,motorcycle,distractor,1,3,smokedetector,distractor,3,2,1,1,0,crock,,1.44769E+12,crock,FALSE,FALSE,TRUE,,,TRUE,,,crocodile,NA,NA,,,
5357-c,1.44769E+12,13,filler,eggplant,target,1,1,2,piano,distractor,3,3,iguana,distractor,2,1,1,1,0,vegetable,,1.44769E+12,vegetable,FALSE,FALSE,FALSE,,TRUE,,,,eggplant,NA,NA,,,
5357-c,1.44769E+12,14,filler,banana,target,1,1,2,kiwi,distractor,3,3,bulldozer,distractor,2,1,1,1,0,bananas,,1.44769E+12,bananas,FALSE,FALSE,TRUE,,,,,,banana,NA,NA,,,
5357-c,1.44769E+12,15,filler,tennisball,target,1,1,3,piano,distractor,3,1,banana,distractor,2,2,1,1,0,tennis,,1.44769E+12,tennis,FALSE,FALSE,TRUE,,,TRUE,,,tennisball,NA,NA,,,
5357-c,1.44769E+12,16,colorAndSize,small_blue_toothbrush,target,1,2,2,big_red_toothbrush,distractor,1,1,big_red_toothbrush,distractor,3,3,1,1,0,blue,,1.44769E+12,blue,FALSE,TRUE,FALSE,,,,,,toothbrush,small,blue,,,
5357-c,1.44769E+12,17,filler,chick,target,1,3,3,lemon,distractor,2,1,bulldozer,distractor,1,2,1,1,0,bird,,1.44769E+12,bird,FALSE,FALSE,FALSE,,TRUE,,,,chick,NA,NA,,,
5357-c,1.44769E+12,18,colorOnly,small_blue_ornament,target,1,1,3,big_purple_ornament,distractor,3,2,small_purple_ornament,distractor,2,1,1,1,0,blue,,1.44769E+12,blue,FALSE,TRUE,FALSE,,,,,,ornament,small,blue,,,
5357-c,1.44769E+12,19,filler,trumpet,target,1,2,3,broccoli,distractor,3,2,violin,distractor,1,1,1,1,0,horn,,1.44769E+12,horn,FALSE,FALSE,FALSE,TRUE,,,,,trumpet,NA,NA,,,
