gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj,correct, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs ,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,superclassMentioned,utteranceContracted,oneOrThingOrObjectMentioned,TheMentioned,clickedType,clickedSize,clickedColor,colorPrenominal,sizePrenominal,notes
7257-5,1.44796E+12,15,filler,piano,target,1,3,1,polarbear,distractor,1,3,binoculars,distractor,2,2,1,1,0,piano,,1.44796E+12,piano,FALSE,FALSE,TRUE,,,,,,piano,NA,NA,,,
7257-5,1.44796E+12,16,filler,snake,target,1,3,2,schoolbus,distractor,2,3,mailbox,distractor,1,1,1,1,0,snake,,1.44796E+12,snake,FALSE,FALSE,TRUE,,,,,,snake,NA,NA,,,
7257-5,1.44796E+12,17,colorOnly,small_green_framee,target,1,3,1,big_pink_framee,distractor,1,3,small_pink_framee,distractor,2,2,1,1,0,green,,1.44796E+12,green,FALSE,TRUE,FALSE,,,,,,framee,small,green,,,
7257-5,1.44796E+12,18,filler,bulldozer,target,1,3,2,tophat,distractor,1,3,tooth,distractor,2,1,1,1,0,bulldozer,,1.44796E+12,bulldozer,FALSE,FALSE,TRUE,,,,,,bulldozer,NA,NA,,,
7257-5,1.44796E+12,19,filler,gloves,target,1,1,3,chick,distractor,3,1,camera,distractor,2,2,1,1,0,glove,,1.44796E+12,glove,FALSE,FALSE,TRUE,,,,,,gloves,NA,NA,,,
7257-5,1.44796E+12,20,colorOnly,big_blue_butterfly,target,1,1,3,big_purple_butterfly,distractor,2,2,small_purple_butterfly,distractor,3,1,1,1,0,blue,,1.44796E+12,blue,FALSE,TRUE,FALSE,,,,,,butterfly,big,blue,,,
7257-5,1.44796E+12,21,filler,garbagecan,target,1,1,3,banana,distractor,3,2,dresser,distractor,2,1,1,1,0,garbage,,1.44796E+12,garbage,FALSE,FALSE,FALSE,TRUE,,TRUE,,,garbagecan,NA,NA,,,
7257-5,1.44796E+12,22,filler,santahat,target,1,1,3,fireextinguisher,distractor,3,2,chick,distractor,2,1,1,1,0,santa hat,,1.44796E+12,santa hat,FALSE,FALSE,TRUE,,,,,,santahat,NA,NA,,,
7257-5,1.44796E+12,23,filler,chick,target,1,1,3,motorcycle,distractor,2,2,crocodile,distractor,3,1,2,1,1,bird,I don't get the point of this,1447956648484___1447956654147,bird,FALSE,FALSE,FALSE,,TRUE,,,,chick,NA,NA,,,
7257-5,1.44796E+12,24,colorAndSize,big_blue_comb,target,1,1,2,small_black_comb,distractor,3,1,small_black_comb,distractor,2,3,1,1,0,i dont either  lol big comb,,1.44796E+12,i dont either  lol big comb,TRUE,FALSE,TRUE,,,,,,comb,big,blue,,,
7257-5,1.44796E+12,25,filler,baseball,target,1,1,3,watermelon,distractor,3,1,lemon,distractor,2,2,1,1,0,baseball,,1.44796E+12,baseball,FALSE,FALSE,TRUE,,,,,,baseball,NA,NA,,,
7257-5,1.44796E+12,26,colorAndSize,small_purple_yarn,target,1,2,2,big_red_yarn,distractor,1,1,big_red_yarn,distractor,3,3,1,1,0,purple,,1.44796E+12,purple,FALSE,TRUE,FALSE,,,,,,yarn,small,purple,,,
7257-5,1.44796E+12,27,sizeOnly,big_purple_bike,target,1,2,3,small_purple_bike,distractor,3,1,small_red_bike,distractor,1,2,2,1,1,big purple,.~~~~~~the stuff I do for $2~~~50,1447956692257___1447956692526,big purple,TRUE,TRUE,FALSE,,,,,,bike,big,purple,,,
7257-5,1.44796E+12,28,filler,penguin,target,1,2,2,crocodile,distractor,3,3,toilet,distractor,1,1,2,2,0,same here!___penguin,,1447956696643___1447956700916,same here!,FALSE,FALSE,TRUE,,,,,,penguin,NA,NA,,,
7257-5,1.44796E+12,29,colorOnly,big_red_stapler,target,1,1,2,big_purple_stapler,distractor,3,3,small_purple_stapler,distractor,2,1,1,1,0,red,,1.44796E+12,red,FALSE,TRUE,FALSE,,,,,,stapler,big,red,,,
7257-5,1.44796E+12,30,filler,binoculars,target,1,2,1,sheep,distractor,1,3,polarbear,distractor,3,2,1,1,0,binocular,,1.44796E+12,binocular,FALSE,FALSE,TRUE,,,,,,binoculars,NA,NA,,,
7257-5,1.44796E+12,31,colorOnly,small_red_flower,target,1,3,3,small_purple_flower,distractor,1,1,big_purple_flower,distractor,2,2,2,2,0,im just glad you're quick!___red,,1447956717763___1447956718539,im just glad you're quick!,FALSE,TRUE,FALSE,,,,,,flower,small,red,,,
7257-5,1.44796E+12,32,filler,watermelon,target,1,2,3,artichoke,distractor,3,2,cherries,distractor,1,1,2,1,1,watermelon,hahaha you too,1447956723449___1447956724475,watermelon,FALSE,FALSE,TRUE,,,,,,watermelon,NA,NA,,,
7257-5,1.44796E+12,33,filler,kitten,target,1,2,3,car,distractor,3,2,polarbear,distractor,1,1,1,1,0,cat,,1.44796E+12,cat,FALSE,FALSE,FALSE,,TRUE,,,,kitten,NA,NA,,,
7257-5,1.44796E+12,34,filler,violin,target,1,3,2,lobster,distractor,1,1,iguana,distractor,2,3,1,1,0,muisc,,1.44796E+12,muisc,FALSE,FALSE,FALSE,TRUE,,,,,violin,NA,NA,,,
7257-5,1.44796E+12,35,filler,iguana,target,1,2,2,toilet,distractor,1,3,garbagecan,distractor,3,1,1,1,0,lizard,,1.44796E+12,lizard,FALSE,FALSE,TRUE,,,,,,iguana,NA,NA,,,
7257-5,1.44796E+12,36,filler,teddybear,target,1,3,2,tire,distractor,2,1,elephant,distractor,1,3,1,1,0,teddy,,1.44796E+12,teddy,FALSE,FALSE,TRUE,,,TRUE,,,teddybear,NA,NA,,,
7257-5,1.44796E+12,37,colorAndSize,big_pink_golfball,target,1,2,1,small_blue_golfball,distractor,3,2,small_blue_golfball,distractor,1,3,1,1,0,pink,,1.44796E+12,pink,FALSE,TRUE,FALSE,,,,,,golfball,big,pink,,,
7257-5,1.44796E+12,38,filler,football,target,1,3,2,gloves,distractor,1,1,tophat,distractor,2,3,1,1,0,football,,1.44796E+12,football,FALSE,FALSE,TRUE,,,,,,football,NA,NA,,,
7257-5,1.44796E+12,39,filler,feather,target,1,1,3,motorcycle,distractor,2,2,lime,distractor,3,1,1,1,0,feather,,1.44796E+12,feather,FALSE,FALSE,TRUE,,,,,,feather,NA,NA,,,
7257-5,1.44796E+12,40,filler,tire,target,1,1,2,camera,distractor,2,3,grapefruit,distractor,3,1,1,1,0,tire,,1.44796E+12,tire,FALSE,FALSE,TRUE,,,,,,tire,NA,NA,,,
7257-5,1.44796E+12,41,filler,football,target,1,3,1,raspberry,distractor,1,2,egg,distractor,2,3,1,1,0,football,,1.44796E+12,football,FALSE,FALSE,TRUE,,,,,,football,NA,NA,,,
7257-5,1.44796E+12,42,filler,strawberry,target,1,3,3,tennisball,distractor,2,2,santahat,distractor,1,1,1,1,0,strawberry,,1.44796E+12,strawberry,FALSE,FALSE,TRUE,,,,,,strawberry,NA,NA,,,
7257-5,1.44796E+12,43,sizeOnly,big_purple_rug,target,1,2,3,small_purple_rug,distractor,3,1,small_blue_rug,distractor,1,2,1,1,0,biggest,,1.44796E+12,biggest,TRUE,FALSE,FALSE,,,,,,rug,big,purple,,,
7257-5,1.44796E+12,44,filler,teddybear,target,1,2,3,smokedetector,distractor,1,2,snake,distractor,3,1,1,1,0,teddy,,1.44796E+12,teddy,FALSE,FALSE,TRUE,,,TRUE,,,teddybear,NA,NA,,,
7257-5,1.44796E+12,45,sizeOnly,big_white_phone,target,1,1,1,small_white_phone,distractor,2,3,small_pink_phone,distractor,3,2,1,1,0,biggest,,1.44796E+12,biggest,TRUE,FALSE,FALSE,,,,,,phone,big,white,,,
7257-5,1.44796E+12,46,colorAndSize,big_blue_book,target,1,3,3,small_black_book,distractor,2,1,small_black_book,distractor,1,2,1,1,0,biggest,,1.44796E+12,biggest,TRUE,FALSE,FALSE,,,,,,book,big,blue,,,
7257-5,1.44796E+12,47,filler,rhinoceros,target,1,2,2,dresser,distractor,1,3,piano,distractor,3,1,1,1,0,animal,,1.44796E+12,animal,FALSE,FALSE,FALSE,,TRUE,,,,rhinoceros,NA,NA,,,
7257-5,1.44796E+12,48,sizeOnly,big_red_toothbrush,target,1,1,2,small_red_toothbrush,distractor,2,3,small_blue_toothbrush,distractor,3,1,1,1,0,biggest,,1.44796E+12,biggest,TRUE,FALSE,FALSE,,,,,,toothbrush,big,red,,,
7257-5,1.44796E+12,49,colorOnly,small_blue_ornament,target,1,1,2,small_purple_ornament,distractor,2,3,big_purple_ornament,distractor,3,1,1,1,0,blue,,1.44796E+12,blue,FALSE,TRUE,FALSE,,,,,,ornament,small,blue,,,
7257-5,1.44796E+12,50,filler,flamingo,target,1,2,3,camera,distractor,3,2,rubberduck,distractor,1,1,1,1,0,pelican,,1.44796E+12,pelican,FALSE,FALSE,TRUE,,,,,,flamingo,NA,NA,,,
7257-5,1.44796E+12,51,sizeOnly,small_black_turtle,target,1,3,2,big_brown_turtle,distractor,1,3,big_black_turtle,distractor,2,1,1,1,0,smallest,,1.44796E+12,smallest,TRUE,FALSE,FALSE,,,,,,turtle,small,black,,,
7257-5,1.44796E+12,52,sizeOnly,big_orange_billiardball,target,1,2,3,small_orange_billiardball,distractor,3,2,small_purple_billiardball,distractor,1,1,1,1,0,biggest,,1.44796E+12,biggest,TRUE,FALSE,FALSE,,,,,,billiardball,big,orange,,,
7257-5,1.44796E+12,53,colorAndSize,small_yellow_napkin,target,1,3,2,big_orange_napkin,distractor,1,3,big_orange_napkin,distractor,2,1,1,1,0,yellow,,1.44796E+12,yellow,FALSE,TRUE,FALSE,,,,,,napkin,small,yellow,,,
7257-5,1.44796E+12,54,filler,feather,target,1,3,3,clarinet,distractor,2,1,tophat,distractor,1,2,1,1,0,feather,,1.44796E+12,feather,FALSE,FALSE,TRUE,,,,,,feather,NA,NA,,,
7257-5,1.44796E+12,55,filler,bear,target,1,3,3,lemon,distractor,2,1,cactus,distractor,1,2,1,1,0,animal,,1.44796E+12,animal,FALSE,FALSE,FALSE,,TRUE,,,,bear,NA,NA,,,
7257-5,1.44796E+12,56,filler,dresser,target,1,3,1,polarbear,distractor,2,2,strawberry,distractor,1,3,1,1,0,dresser,,1.44796E+12,dresser,FALSE,FALSE,TRUE,,,,,,dresser,NA,NA,,,
7257-5,1.44796E+12,57,filler,chick,target,1,3,1,snake,distractor,1,2,snowflake,distractor,2,3,1,1,0,chick,,1.44796E+12,chick,FALSE,FALSE,TRUE,,,,,,chick,NA,NA,,,
7257-5,1.44796E+12,58,filler,crocodile,target,1,3,3,watermelon,distractor,2,2,coconut,distractor,1,1,1,1,0,animal,,1.44796E+12,animal,FALSE,FALSE,FALSE,,TRUE,,,,crocodile,NA,NA,,,
7257-5,1.44796E+12,59,filler,santahat,target,1,2,3,violin,distractor,1,1,garlic,distractor,3,2,1,1,0,santa,,1.44796E+12,santa,FALSE,FALSE,FALSE,TRUE,,TRUE,,,santahat,NA,NA,,,
7257-5,1.44796E+12,60,filler,rhinoceros,target,1,2,3,polarbear,distractor,1,1,cactus,distractor,3,2,1,1,0,rhino,,1.44796E+12,rhino,FALSE,FALSE,TRUE,,,TRUE,,,rhinoceros,NA,NA,,,
7257-5,1.44796E+12,61,sizeOnly,big_orange_coathanger,target,1,2,2,small_purple_coathanger,distractor,3,1,small_orange_coathanger,distractor,1,3,1,1,0,big brown,,1.44796E+12,big brown,TRUE,TRUE,FALSE,,,,,,coathanger,big,orange,,,
7257-5,1.44796E+12,62,filler,lion,target,1,2,2,baseball,distractor,3,3,chick,distractor,1,1,1,1,0,lion,,1.44796E+12,lion,FALSE,FALSE,TRUE,,,,,,lion,NA,NA,,,
7257-5,1.44796E+12,63,sizeOnly,small_blue_cap,target,1,2,3,big_orange_cap,distractor,1,2,big_blue_cap,distractor,3,1,1,1,0,small blue,,1.44796E+12,small blue,TRUE,TRUE,FALSE,,,,,,cap,small,blue,,,
7257-5,1.44796E+12,64,sizeOnly,small_green_jacket,target,1,2,2,big_green_jacket,distractor,3,3,big_brown_jacket,distractor,1,1,1,1,0,small green,,1.44796E+12,small green,TRUE,TRUE,FALSE,,,,,,jacket,small,green,,,
7257-5,1.44796E+12,65,filler,camera,target,1,1,1,carrot,distractor,3,2,horse,distractor,2,3,1,1,0,camera,,1.44796E+12,camera,FALSE,FALSE,TRUE,,,,,,camera,NA,NA,,,
7257-5,1.44796E+12,66,filler,elephant,target,1,2,1,toilet,distractor,1,2,grapefruit,distractor,3,3,1,1,0,elephant,,1.44796E+12,elephant,FALSE,FALSE,TRUE,,,,,,elephant,NA,NA,,,
7257-5,1.44796E+12,67,filler,flamingo,target,1,3,2,trumpet,distractor,1,3,coconut,distractor,2,1,1,1,0,pelican,,1.44796E+12,pelican,FALSE,FALSE,TRUE,,,,,,flamingo,NA,NA,,,
7257-5,1.44796E+12,68,colorAndSize,small_green_rock,target,1,1,1,big_purple_rock,distractor,3,3,big_purple_rock,distractor,2,2,1,1,0,green,,1.44796E+12,green,FALSE,TRUE,FALSE,,,,,,rock,small,green,,,
7257-5,1.44796E+12,69,filler,rubberduck,target,1,3,2,coconut,distractor,2,3,schoolbus,distractor,1,1,1,1,0,duck,,1.44796E+12,duck,FALSE,FALSE,FALSE,,TRUE,TRUE,,,rubberduck,NA,NA,,,
7257-5,1.44796E+12,70,filler,television,target,1,2,1,clarinet,distractor,3,2,schoolbus,distractor,1,3,1,1,0,tv,,1.44796E+12,tv,FALSE,FALSE,TRUE,,,,,,television,NA,NA,,,
7257-5,1.44796E+12,71,filler,horse,target,1,1,3,rhinoceros,distractor,2,2,eggplant,distractor,3,1,1,1,0,horse,,1.44796E+12,horse,FALSE,FALSE,TRUE,,,,,,horse,NA,NA,,,
7257-5,1.44796E+12,72,filler,chick,target,1,1,1,toilet,distractor,3,3,artichoke,distractor,2,2,1,1,0,chick,,1.44796E+12,chick,FALSE,FALSE,TRUE,,,,,,chick,NA,NA,,,
7257-5,1.44796E+12,73,colorAndSize,big_pink_bucket,target,1,1,3,small_red_bucket,distractor,3,2,small_red_bucket,distractor,2,1,1,1,0,pink,,1.44796E+12,pink,FALSE,TRUE,FALSE,,,,,,bucket,big,pink,,,
7257-5,1.44796E+12,74,filler,tire,target,1,1,3,lion,distractor,3,2,binoculars,distractor,2,1,1,1,0,tire,,1.44796E+12,tire,FALSE,FALSE,TRUE,,,,,,tire,NA,NA,,,
7257-5,1.44796E+12,75,colorAndSize,big_orange_cushion,target,1,3,1,small_blue_cushion,distractor,2,3,small_blue_cushion,distractor,1,2,1,1,0,big orange,,1.44796E+12,big orange,TRUE,TRUE,FALSE,,,,,,cushion,big,orange,,,
7257-5,1.44796E+12,76,filler,crocodile,target,1,2,2,violin,distractor,1,1,gloves,distractor,3,3,1,1,0,animal,,1.44796E+12,animal,FALSE,FALSE,FALSE,,TRUE,,,,crocodile,NA,NA,,,
7257-5,1.44796E+12,77,filler,television,target,1,1,3,gloves,distractor,2,2,cherries,distractor,3,1,1,1,0,tv,,1.44796E+12,tv,FALSE,FALSE,TRUE,,,,,,television,NA,NA,,,
7257-5,1.44796E+12,78,colorAndSize,big_yellow_balloon,target,1,3,2,small_pink_balloon,distractor,1,3,small_pink_balloon,distractor,2,1,1,1,0,yellow,,1.44796E+12,yellow,FALSE,TRUE,FALSE,,,,,,balloon,big,yellow,,,
7257-5,1.44796E+12,79,filler,garbagecan,target,1,1,2,piano,distractor,3,1,flamingo,distractor,2,3,1,1,0,garbage,,1.44796E+12,garbage,FALSE,FALSE,FALSE,TRUE,,TRUE,,,garbagecan,NA,NA,,,
7257-5,1.44796E+12,80,filler,lobster,target,1,2,1,horse,distractor,1,2,bulldozer,distractor,3,3,1,1,0,lobster,,1.44796E+12,lobster,FALSE,FALSE,TRUE,,,,,,lobster,NA,NA,,,
7257-5,1.44796E+12,81,filler,bison,target,1,1,2,chick,distractor,3,3,piano,distractor,2,1,1,1,0,horns,,1.44796E+12,horns,FALSE,FALSE,FALSE,TRUE,,,,,bison,NA,NA,,,
7257-5,1.44796E+12,82,filler,santahat,target,1,2,2,strawberry,distractor,3,1,sheep,distractor,1,3,1,1,0,santa,,1.44796E+12,santa,FALSE,FALSE,FALSE,TRUE,,TRUE,,,santahat,NA,NA,,,
7257-5,1.44796E+12,83,colorOnly,small_white_teacup,target,1,2,1,small_pink_teacup,distractor,1,2,big_pink_teacup,distractor,3,3,1,1,0,white,,1.44796E+12,white,FALSE,TRUE,FALSE,,,,,,teacup,small,white,,,
7257-5,1.44796E+12,84,filler,lion,target,1,1,2,ketchup,distractor,3,1,camera,distractor,2,3,1,1,0,lion,,1.44796E+12,lion,FALSE,FALSE,TRUE,,,,,,lion,NA,NA,,,
7257-5,1.44796E+12,85,filler,ketchup,target,1,1,3,feather,distractor,3,2,polarbear,distractor,2,1,1,1,0,food,,1.44796E+12,food,FALSE,FALSE,FALSE,,TRUE,,,,ketchup,NA,NA,,,
7257-5,1.44796E+12,86,filler,flamingo,target,1,1,3,schoolbus,distractor,2,1,firehydrant,distractor,3,2,1,1,0,pelican,,1.44796E+12,pelican,FALSE,FALSE,TRUE,,,,,,flamingo,NA,NA,,,
7257-5,1.44796E+12,87,colorOnly,big_green_guitar,target,1,2,3,small_blue_guitar,distractor,3,2,big_blue_guitar,distractor,1,1,1,1,0,green,,1.44796E+12,green,FALSE,TRUE,FALSE,,,,,,guitar,big,green,,,
7257-5,1.44796E+12,88,filler,tennisball,target,1,3,1,firehydrant,distractor,1,2,camera,distractor,2,3,1,1,0,tennis,,1.44796E+12,tennis,FALSE,FALSE,FALSE,TRUE,,TRUE,,,tennisball,NA,NA,,,
7257-5,1.44796E+12,89,filler,raspberry,target,1,2,3,schoolbus,distractor,3,1,kiwi,distractor,1,2,1,1,0,red,,1.44796E+12,red,FALSE,TRUE,FALSE,,,,,,raspberry,NA,NA,,,
7257-5,1.44796E+12,90,colorOnly,big_blue_folder,target,1,1,1,small_green_folder,distractor,3,3,big_green_folder,distractor,2,2,1,1,0,blue,,1.44796E+12,blue,FALSE,TRUE,FALSE,,,,,,folder,big,blue,,,
7257-5,1.44796E+12,91,filler,santahat,target,1,1,1,lime,distractor,2,2,feather,distractor,3,3,1,1,0,santa,,1.44796E+12,santa,FALSE,FALSE,FALSE,TRUE,,TRUE,,,santahat,NA,NA,,,
7257-5,1.44796E+12,92,sizeOnly,small_red_candle,target,1,1,1,big_red_candle,distractor,2,3,big_blue_candle,distractor,3,2,1,1,0,small red,,1.44796E+12,small red,TRUE,TRUE,FALSE,,,,,,candle,small,red,,,
7257-5,1.44796E+12,93,filler,zucchini,target,1,2,1,bulldozer,distractor,3,3,tennisball,distractor,1,2,1,1,0,cucumber,,1.44796E+12,cucumber,FALSE,FALSE,TRUE,,,,,,zucchini,NA,NA,,,
7257-5,1.44796E+12,94,filler,carrot,target,1,1,1,raspberry,distractor,3,2,flamingo,distractor,2,3,1,1,0,carrot,,1.44796E+12,carrot,FALSE,FALSE,TRUE,,,,,,carrot,NA,NA,,,
7257-5,1.44796E+12,95,colorOnly,big_red_pepper,target,1,1,1,big_green_pepper,distractor,2,2,small_green_pepper,distractor,3,3,1,1,0,red,,1.44796E+12,red,FALSE,TRUE,FALSE,,,,,,pepper,big,red,,,
7257-5,1.44796E+12,96,filler,binoculars,target,1,3,2,carrot,distractor,2,1,chick,distractor,1,3,1,1,0,bionicular,,1.44796E+12,bionicular,FALSE,FALSE,TRUE,,,,,,binoculars,NA,NA,,,
7257-5,1.44796E+12,97,filler,watermelon,target,1,1,1,kitten,distractor,2,2,coconut,distractor,3,3,1,1,0,watermelon,,1.44796E+12,watermelon,FALSE,FALSE,TRUE,,,,,,watermelon,NA,NA,,,
7257-5,1.44796E+12,98,filler,cactus,target,1,1,3,hotdog,distractor,3,2,fireextinguisher,distractor,2,1,1,1,0,cactus,,1.44796E+12,cactus,FALSE,FALSE,TRUE,,,,,,cactus,NA,NA,,,
7257-5,1.44796E+12,99,filler,rhinoceros,target,1,3,1,watermelon,distractor,2,3,baseball,distractor,1,2,1,1,0,rhino,,1.44796E+12,rhino,FALSE,FALSE,TRUE,,,TRUE,,,rhinoceros,NA,NA,,,
7257-5,1.44796E+12,100,colorOnly,big_blue_tack,target,1,2,3,big_red_tack,distractor,1,1,small_red_tack,distractor,3,2,1,1,0,blue,,1.44796E+12,blue,FALSE,TRUE,FALSE,,,,,,tack,big,blue,,,
7257-5,1.44796E+12,101,filler,snowflake,target,1,1,1,carrot,distractor,3,3,hotdog,distractor,2,2,1,1,0,snowflake,,1.44796E+12,snowflake,FALSE,FALSE,TRUE,,,,,,snowflake,NA,NA,,,
7257-5,1.44796E+12,102,filler,garbagecan,target,1,3,3,clarinet,distractor,1,1,rubberduck,distractor,2,2,1,1,0,garbage,,1.44796E+12,garbage,FALSE,FALSE,FALSE,TRUE,,TRUE,,,garbagecan,NA,NA,,,
7257-5,1.44796E+12,103,filler,fireextinguisher,target,1,3,1,cherries,distractor,2,3,football,distractor,1,2,1,1,0,fire ext.,,1.44796E+12,fire ext.,FALSE,FALSE,TRUE,,,TRUE,,,fireextinguisher,NA,NA,,,
7257-5,1.44796E+12,104,filler,watermelon,distractor,0,2,2,horse,distractor,1,1,pumpkin,target,3,3,1,1,0,pumpkin,,1.44796E+12,pumpkin,FALSE,FALSE,TRUE,,,,,,watermelon,NA,NA,,,
7257-5,1.44796E+12,105,filler,car,target,1,1,2,snowflake,distractor,3,3,bear,distractor,2,1,1,1,0,car,,1.44796E+12,car,FALSE,FALSE,TRUE,,,,,,car,NA,NA,,,
7257-5,1.44796E+12,106,filler,grapefruit,target,1,2,3,egg,distractor,1,2,rubberduck,distractor,3,1,1,1,0,fruit,,1.44796E+12,fruit,FALSE,FALSE,FALSE,,TRUE,,,,grapefruit,NA,NA,,,
7257-5,1.44796E+12,107,colorAndSize,big_black_belt,target,1,3,1,small_brown_belt,distractor,2,2,small_brown_belt,distractor,1,3,2,1,1,biggest,yo,,biggest,TRUE,FALSE,FALSE,,,,,,belt,big,black,,,
7257-5,1.44796E+12,108,filler,coconut,target,1,2,2,rhinoceros,distractor,1,1,lime,distractor,3,3,2,1,1,thanks for not abandoning!    brown food,you too :),1447957185963___1447957192691,thanks for not abandoning!    brown food,FALSE,TRUE,FALSE,,TRUE,,,,coconut,NA,NA,,,
,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
