gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj,correct, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs ,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,superClassMentioned,utteranceContracted,oneMentioned,theMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
1984-3,1.44743E+12,49,colorAndSize,small_black_turtle,target,1,3,1,big_brown_turtle,distractor,2,3,big_brown_turtle,distractor,1,2,1,1,0,small,,1.44743E+12,small,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,turtle,small,black,,,,
1984-3,1.44743E+12,50,filler,bison,target,1,3,3,mailbox,distractor,2,2,feather,distractor,1,1,1,1,0,large,,1.44743E+12,large,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,bison, , ,,,,
1984-3,1.44743E+12,51,filler,lobster,target,1,2,3,rhinoceros,distractor,3,1,tomato,distractor,1,2,1,1,0,restaraunt,,1.44743E+12,restaraunt,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,lobster, , ,,,,
1984-3,1.44743E+12,52,filler,bison,target,1,2,2,artichoke,distractor,1,3,tophat,distractor,3,1,1,1,0,animal,,1.44743E+12,animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,bison, , ,,,,
1984-3,1.44743E+12,53,filler,lobster,target,1,1,3,firehydrant,distractor,3,2,cherries,distractor,2,1,1,1,0,restaraunt,,1.44743E+12,restaraunt,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,lobster, , ,,,,
1984-3,1.44743E+12,54,sizeOnly,big_pink_phone,target,1,1,2,small_pink_phone,distractor,3,1,small_white_phone,distractor,2,3,1,1,0,big,,1.44743E+12,big,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,phone,big,pink,,,,
1984-3,1.44743E+12,55,filler,eggplant,target,1,2,1,lobster,distractor,3,2,piano,distractor,1,3,1,1,0,black weiner,,1.44743E+12,black weiner,FALSE,TRUE,FALSE,TRUE,,, FALSE, FALSE,eggplant, , ,,,,
1984-3,1.44743E+12,56,filler,clarinet,target,1,1,1,banana,distractor,2,2,trumpet,distractor,3,3,1,1,0,black music,,1.44743E+12,black music,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,clarinet, , ,,,,
1984-3,1.44743E+12,57,filler,pumpkin,target,1,3,3,camera,distractor,1,1,raspberry,distractor,2,2,1,1,0,halloween,,1.44743E+12,halloween,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,pumpkin, , ,,,,
1984-3,1.44743E+12,58,filler,ketchup,target,1,1,2,santahat,distractor,3,1,coconut,distractor,2,3,1,1,0,katch,,1.44743E+12,katch,FALSE,FALSE,TRUE,FALSE,,TRUE, FALSE, FALSE,ketchup, , ,,,,
1984-3,1.44743E+12,59,filler,ketchup,target,1,3,1,broccoli,distractor,2,3,tophat,distractor,1,2,1,1,0,catch,,1.44743E+12,catch,FALSE,FALSE,TRUE,FALSE,,TRUE, FALSE, FALSE,ketchup, , ,,,,
1984-3,1.44743E+12,60,filler,piano,target,1,3,3,lion,distractor,2,2,banana,distractor,1,1,1,1,0,fingers,,1.44743E+12,fingers,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,piano, , ,,,,
1984-3,1.44743E+12,61,filler,egg,target,1,3,3,banana,distractor,1,2,fireextinguisher,distractor,2,1,1,1,0,breakfast,,1.44743E+12,breakfast,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,egg, , ,,,,
1984-3,1.44743E+12,62,filler,cactus,target,1,1,1,penguin,distractor,2,2,kitten,distractor,3,3,1,1,0,weed,,1.44743E+12,weed,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,cactus, , ,,,,
1984-3,1.44743E+12,63,colorAndSize,small_red_yarn,target,1,2,3,big_purple_yarn,distractor,1,1,big_purple_yarn,distractor,3,2,1,1,0,small,,1.44743E+12,small,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,yarn,small,red,,,,
1984-3,1.44743E+12,64,filler,lime,target,1,3,2,hotdog,distractor,2,1,snake,distractor,1,3,1,1,0,round,,1.44743E+12,round,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,lime, , ,,,,
1984-3,1.44743E+12,65,filler,artichoke,target,1,1,1,camera,distractor,2,3,elephant,distractor,3,2,1,1,0,weed,,1.44743E+12,weed,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,artichoke, , ,,,,
1984-3,1.44743E+12,66,filler,lemon,target,1,2,1,firehydrant,distractor,1,2,banana,distractor,3,3,1,1,0,sour,,1.44743E+12,sour,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,lemon, , ,,,,
1984-3,1.44743E+12,67,filler,fireextinguisher,target,1,2,2,elephant,distractor,3,1,crocodile,distractor,1,3,1,1,0,red,,1.44743E+12,red,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,fireextinguisher, , ,,,,
1984-3,1.44743E+12,68,filler,television,target,1,1,3,ketchup,distractor,3,1,eggplant,distractor,2,2,1,1,0,old,,1.44743E+12,old,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,television, , ,,,,
1984-3,1.44743E+12,69,filler,cactus,target,1,2,2,firehydrant,distractor,3,3,basketball,distractor,1,1,1,1,0,weed,,1.44743E+12,weed,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,cactus, , ,,,,
1984-3,1.44743E+12,70,filler,baseball,target,1,3,3,zucchini,distractor,2,1,bear,distractor,1,2,1,1,0,sport,,1.44743E+12,sport,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,baseball, , ,,,,
1984-3,1.44743E+12,71,colorOnly,small_purple_billiardball,target,1,2,1,big_orange_billiardball,distractor,1,2,small_orange_billiardball,distractor,3,3,1,1,0,small purp,,1.44743E+12,small purp,TRUE,TRUE,FALSE,FALSE,,TRUE, FALSE, FALSE,billiardball,small,purple,,,,
1984-3,1.44743E+12,72,colorOnly,big_red_bucket,target,1,1,1,big_pink_bucket,distractor,3,3,small_pink_bucket,distractor,2,2,1,1,0,red,,1.44743E+12,red,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,bucket,big,red,,,,
1984-3,1.44743E+12,73,filler,tire,distractor,0,2,1,snake,target,1,3,orange,distractor,3,2,1,1,0,black weiner,,1.44743E+12,black weiner,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,tire, , ,,,,
1984-3,1.44743E+12,74,colorOnly,big_red_flower,target,1,1,3,big_purple_flower,distractor,2,2,small_purple_flower,distractor,3,1,1,1,0,big red,,1.44743E+12,big red,TRUE,TRUE,FALSE,FALSE,,, FALSE, FALSE,flower,big,red,,,,
1984-3,1.44743E+12,75,filler,iguana,target,1,2,3,garlic,distractor,1,2,flamingo,distractor,3,1,1,1,0,green,,1.44743E+12,green,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,iguana, , ,,,,
1984-3,1.44743E+12,76,filler,garbagecan,target,1,1,2,fox,distractor,2,3,trumpet,distractor,3,1,1,1,0,basket,,1.44743E+12,basket,FALSE,FALSE,FALSE,TRUE,,TRUE, FALSE, FALSE,garbagecan, , ,,,,
1984-3,1.44743E+12,77,filler,basketball,target,1,3,2,flamingo,distractor,1,1,banana,distractor,2,3,1,1,0,sport,,1.44743E+12,sport,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,basketball, , ,,,,
1984-3,1.44743E+12,78,filler,fireextinguisher,target,1,1,1,snowflake,distractor,2,2,clarinet,distractor,3,3,1,1,0,fire,,1.44743E+12,fire,FALSE,FALSE,FALSE,TRUE,,TRUE, FALSE, FALSE,fireextinguisher, , ,,,,
1984-3,1.44743E+12,79,filler,gloves,target,1,3,1,sheep,distractor,1,3,television,distractor,2,2,1,1,0,condom,,1.44743E+12,condom,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,gloves, , ,,,,
1984-3,1.44743E+12,80,filler,teddybear,target,1,3,3,clarinet,distractor,2,1,kiwi,distractor,1,2,1,1,0,ted,,1.44743E+12,ted,FALSE,FALSE,TRUE,FALSE,,TRUE, FALSE, FALSE,teddybear, , ,,,,
1984-3,1.44743E+12,81,sizeOnly,big_brown_belt,target,1,3,3,small_black_belt,distractor,2,2,small_brown_belt,distractor,1,1,1,1,0,big,,1.44743E+12,big,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,belt,big,brown,,,,
1984-3,1.44743E+12,82,filler,santahat,distractor,0,1,3,pumpkin,distractor,2,1,dresser,target,3,2,1,1,0,clothes,,1.44743E+12,clothes,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,santahat, , ,,,,
1984-3,1.44743E+12,83,filler,zucchini,target,1,1,2,orange,distractor,3,1,lemon,distractor,2,3,1,1,0,big dick,,1.44743E+12,big dick,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,zucchini, , ,,,,
1984-3,1.44743E+12,84,colorOnly,small_orange_coathanger,target,1,1,3,big_purple_coathanger,distractor,3,1,small_purple_coathanger,distractor,2,2,1,1,0,small orange,,1.44743E+12,small orange,TRUE,TRUE,FALSE,FALSE,,, FALSE, FALSE,coathanger,small,orange,,,,
1984-3,1.44743E+12,85,filler,coconut,target,1,2,2,sheep,distractor,3,3,toilet,distractor,1,1,1,1,0,turd,,1.44743E+12,turd,FALSE,FALSE,FALSE,FALSE,,, FALSE, FALSE,coconut, , ,,,,
1984-3,1.44743E+12,86,filler,cherries,target,1,2,3,kiwi,distractor,1,1,eggplant,distractor,3,2,1,1,0,balls,,1.44743E+12,balls,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,cherries, , ,,,,
1984-3,1.44743E+12,87,sizeOnly,big_blue_folder,target,1,3,1,small_green_folder,distractor,2,3,small_blue_folder,distractor,1,2,1,1,0,big,,1.44743E+12,big,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,folder,big,blue,,,,
1984-3,1.44743E+12,88,filler,camera,target,1,3,2,grapefruit,distractor,1,3,football,distractor,2,1,1,1,0,pic,,1.44743E+12,pic,FALSE,FALSE,FALSE,TRUE,,TRUE, FALSE, FALSE,camera, , ,,,,
1984-3,1.44743E+12,89,filler,bear,target,1,3,2,penguin,distractor,2,1,flamingo,distractor,1,3,1,1,0,big,,1.44743E+12,big,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,bear, , ,,,,
1984-3,1.44743E+12,90,filler,broccoli,target,1,2,1,snake,distractor,1,3,tooth,distractor,3,2,1,1,0,weed,,1.44743E+12,weed,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,broccoli, , ,,,,
1984-3,1.44743E+12,91,filler,carrot,target,1,1,1,penguin,distractor,3,2,bison,distractor,2,3,1,1,0,dick,,1.44743E+12,dick,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,carrot, , ,,,,
1984-3,1.44743E+12,92,sizeOnly,big_blue_ornament,target,1,1,1,small_purple_ornament,distractor,2,3,small_blue_ornament,distractor,3,2,1,1,0,big,,1.44743E+12,big,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,ornament,big,blue,,,,
1984-3,1.44743E+12,93,filler,fox,target,1,3,1,garbagecan,distractor,2,3,garlic,distractor,1,2,1,1,0,animal,,1.44743E+12,animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,fox, , ,,,,
1984-3,1.44743E+12,94,filler,chick,target,1,2,2,tooth,distractor,3,3,camera,distractor,1,1,2,2,0,anim___al,,1447426632284___1447426635252,anim,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,chick, , ,,,,
1984-3,1.44743E+12,95,filler,chick,target,1,2,2,camera,distractor,1,1,tooth,distractor,3,3,1,1,0,big,,1.44743E+12,big,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,chick, , ,,,,
1984-3,1.44743E+12,96,filler,raspberry,target,1,3,2,zucchini,distractor,1,3,tire,distractor,2,1,1,1,0,red,,1.44743E+12,red,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,raspberry, , ,,,,
1984-3,1.44743E+12,97,filler,coconut,target,1,2,3,artichoke,distractor,3,2,firetruck,distractor,1,1,1,1,0,turd,,1.44743E+12,turd,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,coconut, , ,,,,
1984-3,1.44743E+12,98,colorOnly,small_yellow_napkin,target,1,2,3,big_orange_napkin,distractor,3,1,small_orange_napkin,distractor,1,2,1,1,0,yell,,1.44743E+12,yell,FALSE,TRUE,FALSE,FALSE,,TRUE, FALSE, FALSE,napkin,small,yellow,,,,
1984-3,1.44743E+12,99,colorAndSize,small_green_rock,target,1,1,3,big_purple_rock,distractor,2,1,big_purple_rock,distractor,3,2,1,1,0,gree,,1.44743E+12,gree,FALSE,TRUE,FALSE,FALSE,,TRUE, FALSE, FALSE,rock,small,green,,,,
1984-3,1.44743E+12,100,colorAndSize,small_red_chair,target,1,1,1,big_green_chair,distractor,2,3,big_green_chair,distractor,3,2,1,1,0,re,,1.44743E+12,re,FALSE,TRUE,FALSE,FALSE,,TRUE, FALSE, FALSE,chair,small,red,,,,
1984-3,1.44743E+12,101,filler,piano,target,1,3,3,motorcycle,distractor,1,2,raspberry,distractor,2,1,1,1,0,pia,,1.44743E+12,pia,FALSE,FALSE,TRUE,FALSE,,TRUE, FALSE, FALSE,piano, , ,,,,
1984-3,1.44743E+12,102,filler,fox,target,1,2,3,lime,distractor,3,2,banana,distractor,1,1,1,1,0,fo,,1.44743E+12,fo,FALSE,FALSE,TRUE,FALSE,,TRUE, FALSE, FALSE,fox, , ,,,,
1984-3,1.44743E+12,103,filler,lobster,target,1,3,2,cherries,distractor,1,1,television,distractor,2,3,2,2,0,re___lob,,1447426664332___1447426665842,re,FALSE,TRUE,TRUE,FALSE,,TRUE, FALSE, FALSE,lobster, , ,,,,
1984-3,1.44743E+12,104,colorAndSize,small_blue_candle,target,1,1,1,big_red_candle,distractor,2,3,big_red_candle,distractor,3,2,1,1,0,blu,,1.44743E+12,blu,FALSE,TRUE,FALSE,FALSE,,TRUE, FALSE, FALSE,candle,small,blue,,,,
1984-3,1.44743E+12,105,filler,eggplant,distractor,0,1,3,piano,distractor,3,2,elephant,target,2,1,1,1,0,big dick,,1.44743E+12,big dick,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,eggplant, , ,,,,
1984-3,1.44743E+12,106,filler,elephant,target,1,1,3,motorcycle,distractor,2,1,snowflake,distractor,3,2,1,1,0,big cack,,1.44743E+12,big cack,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,elephant, , ,,,,
1984-3,1.44743E+12,107,colorAndSize,big_purple_hairdryer,target,1,1,3,small_pink_hairdryer,distractor,2,1,small_pink_hairdryer,distractor,3,2,1,1,0,big,,1.44743E+12,big,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,hairdryer,big,purple,,,,
1984-3,1.44743E+12,108,filler,orange,target,1,1,3,lemon,distractor,2,1,violin,distractor,3,2,1,1,0,fat round,,1.44743E+12,fat round,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,orange, , ,,,,
,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7782-f,1.44743E+12,1,filler,artichoke,target,1,2,1,tooth,distractor,3,2,eggplant,distractor,1,3,1,1,0,Green and leafy,,1.44743E+12,Green and leafy,FALSE,TRUE,FALSE,TRUE,,, FALSE, FALSE,artichoke, , ,,,,
7782-f,1.44743E+12,2,filler,rubberduck,target,1,2,1,snowflake,distractor,3,2,coconut,distractor,1,3,1,1,0,Yellow,,1.44743E+12,Yellow,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,rubberduck, , ,,,,
7782-f,1.44743E+12,3,filler,camera,target,1,1,3,flamingo,distractor,2,1,penguin,distractor,3,2,1,1,0,Mechanical,,1.44743E+12,Mechanical,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,camera, , ,,,,
7782-f,1.44743E+12,4,filler,toilet,target,1,1,1,firetruck,distractor,3,2,lobster,distractor,2,3,1,1,0,Home appliance,,1.44743E+12,Home appliance,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,toilet, , ,,,,
7782-f,1.44743E+12,5,filler,tire,target,1,1,2,television,distractor,3,1,smokedetector,distractor,2,3,1,1,0,Rubber,,1.44743E+12,Rubber,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,tire, , ,,,,
7782-f,1.44743E+12,6,filler,lime,target,1,2,3,pumpkin,distractor,3,2,lemon,distractor,1,1,1,1,0,Green,,1.44743E+12,Green,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,lime, , ,,,,
7782-f,1.44743E+12,7,filler,chick,target,1,1,3,egg,distractor,3,1,lion,distractor,2,2,1,1,0,Two legs,,1.44743E+12,Two legs,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,chick, , ,,,,
7782-f,1.44743E+12,8,filler,fox,target,1,1,3,snake,distractor,2,1,banana,distractor,3,2,1,1,0,Furry,,1.44743E+12,Furry,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,fox, , ,,,,
7782-f,1.44743E+12,9,filler,zucchini,target,1,3,2,strawberry,distractor,1,1,broccoli,distractor,2,3,1,1,0,Green and long,,1.44743E+12,Green and long,FALSE,TRUE,FALSE,TRUE,,, FALSE, FALSE,zucchini, , ,,,,
7782-f,1.44743E+12,10,filler,penguin,target,1,2,3,clarinet,distractor,3,1,bulldozer,distractor,1,2,1,1,0,Mammal,,1.44743E+12,Mammal,FALSE,FALSE,TRUE,FALSE,TRUE,, FALSE, FALSE,penguin, , ,,,,
7782-f,1.44743E+12,11,colorAndSize,big_black_turtle,target,1,3,1,small_brown_turtle,distractor,1,3,small_brown_turtle,distractor,2,2,1,1,0,Black,,1.44743E+12,Black,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,turtle,big,black,,,,
7782-f,1.44743E+12,12,filler,rhinoceros,target,1,3,1,clarinet,distractor,2,3,firetruck,distractor,1,2,1,1,0,Animal,,1.44743E+12,Animal,FALSE,FALSE,TRUE,FALSE,TRUE,, FALSE, FALSE,rhinoceros, , ,,,,
7782-f,1.44743E+12,13,filler,horse,target,1,2,3,cherries,distractor,3,1,lion,distractor,1,2,1,1,0,Farm animal,,1.44743E+12,Farm animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,horse, , ,,,,
7782-f,1.44743E+12,14,filler,firetruck,target,1,2,1,snake,distractor,3,2,bison,distractor,1,3,1,1,0,Vehicle,,1.44743E+12,Vehicle,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,firetruck, , ,,,,
7782-f,1.44743E+12,15,filler,kitten,target,1,3,3,watermelon,distractor,1,2,lion,distractor,2,1,1,1,0,Small and cute,,1.44743E+12,Small and cute,TRUE,FALSE,FALSE,TRUE,,, FALSE, FALSE,kitten, , ,,,,
7782-f,1.44743E+12,16,filler,rhinoceros,target,1,3,2,strawberry,distractor,2,3,kiwi,distractor,1,1,1,1,0,Animal,,1.44743E+12,Animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,rhinoceros, , ,,,,
7782-f,1.44743E+12,17,filler,dresser,target,1,3,3,piano,distractor,1,1,hotdog,distractor,2,2,1,1,0,Furniture,,1.44743E+12,Furniture,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,dresser, , ,,,,
7782-f,1.44743E+12,18,filler,cactus,target,1,3,1,artichoke,distractor,2,2,grapefruit,distractor,1,3,1,1,0,Prickly,,1.44743E+12,Prickly,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,cactus, , ,,,,
7782-f,1.44743E+12,19,filler,carrot,target,1,2,3,basketball,distractor,1,1,trumpet,distractor,3,2,1,1,0,Vegetable,,1.44743E+12,Vegetable,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,carrot, , ,,,,
7782-f,1.44743E+12,20,filler,cherries,target,1,1,2,television,distractor,2,3,tire,distractor,3,1,1,1,0,Fruit,,1.44743E+12,Fruit,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,cherries, , ,,,,
7782-f,1.44743E+12,21,filler,feather,target,1,1,3,firetruck,distractor,3,2,trumpet,distractor,2,1,1,1,0,Bird,,1.44743E+12,Bird,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,feather, , ,,,,
7782-f,1.44743E+12,22,filler,lemon,target,1,3,3,baseball,distractor,1,2,tophat,distractor,2,1,1,1,0,Fruit,,1.44743E+12,Fruit,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,lemon, , ,,,,
7782-f,1.44743E+12,23,sizeOnly,small_yellow_napkin,target,1,1,3,big_orange_napkin,distractor,2,2,big_yellow_napkin,distractor,3,1,1,1,0,Smallest image,,1.44743E+12,Smallest image,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,napkin,small,yellow,,,,
7782-f,1.44743E+12,24,colorOnly,small_blue_cushion,target,1,1,3,big_orange_cushion,distractor,2,2,small_orange_cushion,distractor,3,1,1,1,0,Blue,,1.44743E+12,Blue,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,cushion,small,blue,,,,
7782-f,1.44743E+12,25,colorOnly,small_purple_coathanger,target,1,3,1,big_orange_coathanger,distractor,2,2,small_orange_coathanger,distractor,1,3,1,1,0,Purple,,1.44743E+12,Purple,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,coathanger,small,purple,,,,
7782-f,1.44743E+12,26,colorAndSize,big_purple_rug,target,1,1,3,small_blue_rug,distractor,2,2,small_blue_rug,distractor,3,1,1,1,0,Purple,,1.44743E+12,Purple,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,rug,big,purple,,,,
7782-f,1.44743E+12,27,filler,polarbear,target,1,2,1,raspberry,distractor,3,3,lemon,distractor,1,2,1,1,0,Animal,,1.44743E+12,Animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,polarbear, , ,,,,
7782-f,1.44743E+12,28,colorAndSize,big_purple_billiardball,target,1,2,3,small_orange_billiardball,distractor,1,1,small_orange_billiardball,distractor,3,2,1,1,0,Purple,,1.44743E+12,Purple,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,billiardball,big,purple,,,,
7782-f,1.44743E+12,29,filler,chick,target,1,1,2,tomato,distractor,2,1,eggplant,distractor,3,3,1,1,0,Two legs,,1.44743E+12,Two legs,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,chick, , ,,,,
7782-f,1.44743E+12,30,filler,garbagecan,target,1,2,3,raspberry,distractor,1,1,motorcycle,distractor,3,2,1,1,0,Trash,,1.44743E+12,Trash,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,garbagecan, , ,,,,
7782-f,1.44743E+12,31,filler,football,target,1,1,2,snowflake,distractor,3,3,coconut,distractor,2,1,1,1,0,Sport,,1.44743E+12,Sport,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,football, , ,,,,
7782-f,1.44743E+12,32,filler,kitten,target,1,3,3,schoolbus,distractor,2,1,rhinoceros,distractor,1,2,1,1,0,Furry and cute,,1.44743E+12,Furry and cute,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,kitten, , ,,,,
7782-f,1.44743E+12,33,filler,teddybear,target,1,2,2,baseball,distractor,3,3,strawberry,distractor,1,1,1,1,0,Animal,,1.44743E+12,Animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,teddybear, , ,,,,
7782-f,1.44743E+12,34,colorOnly,small_blue_folder,target,1,3,3,big_green_folder,distractor,1,1,small_green_folder,distractor,2,2,1,1,0,Blue,,1.44743E+12,Blue,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,folder,small,blue,,,,
7782-f,1.44743E+12,35,filler,crocodile,target,1,3,2,cactus,distractor,1,1,motorcycle,distractor,2,3,1,1,0,Animal,,1.44743E+12,Animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,crocodile, , ,,,,
7782-f,1.44743E+12,36,colorAndSize,small_blue_toothbrush,target,1,2,2,big_red_toothbrush,distractor,1,3,big_red_toothbrush,distractor,3,1,1,1,0,Blue,,1.44743E+12,Blue,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,toothbrush,small,blue,,,,!!!Strategy:colors
7782-f,1.44743E+12,37,filler,egg,target,1,2,1,snake,distractor,3,3,bulldozer,distractor,1,2,1,1,0,White,,1.44743E+12,White,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,egg, , ,,,,
7782-f,1.44743E+12,38,filler,broccoli,target,1,3,2,egg,distractor,1,3,rubberduck,distractor,2,1,1,1,0,Green,,1.44743E+12,Green,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,broccoli, , ,,,,
7782-f,1.44743E+12,39,filler,basketball,target,1,2,1,chick,distractor,1,2,tire,distractor,3,3,1,1,0,Orange,,1.44743E+12,Orange,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,basketball, , ,,,,
7782-f,1.44743E+12,40,filler,santahat,target,1,2,1,banana,distractor,3,2,carrot,distractor,1,3,1,1,0,Red,,1.44743E+12,Red,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,santahat, , ,,,,
7782-f,1.44743E+12,41,filler,coconut,target,1,3,2,garbagecan,distractor,2,1,tomato,distractor,1,3,1,1,0,Brown,,1.44743E+12,Brown,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,coconut, , ,,,,
7782-f,1.44743E+12,42,filler,teddybear,target,1,1,3,raspberry,distractor,3,1,bulldozer,distractor,2,2,1,1,0,Animal,,1.44743E+12,Animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,teddybear, , ,,,,
7782-f,1.44743E+12,43,colorOnly,small_red_pepper,target,1,1,1,big_green_pepper,distractor,3,3,small_green_pepper,distractor,2,2,1,1,0,Red,,1.44743E+12,Red,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,pepper,small,red,,,,
7782-f,1.44743E+12,44,filler,feather,target,1,3,1,strawberry,distractor,1,3,eggplant,distractor,2,2,1,1,0,Bird,,1.44743E+12,Bird,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,feather, , ,,,,
7782-f,1.44743E+12,45,filler,eggplant,target,1,2,1,elephant,distractor,1,3,zucchini,distractor,3,2,1,1,0,Purple,,1.44743E+12,Purple,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,eggplant, , ,,,,
7782-f,1.44743E+12,46,filler,smokedetector,target,1,3,1,mailbox,distractor,2,2,fox,distractor,1,3,1,1,0,Mechanical device,,1.44743E+12,Mechanical device,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,smokedetector, , ,,,,
7782-f,1.44743E+12,47,colorAndSize,small_pink_framee,target,1,3,2,big_green_framee,distractor,1,1,big_green_framee,distractor,2,3,1,1,0,Pink,,1.44743E+12,Pink,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,framee,small,pink,,,,
7782-f,1.44743E+12,48,filler,firetruck,target,1,2,3,garlic,distractor,3,1,camera,distractor,1,2,1,1,0,Vehicle,,1.44743E+12,Vehicle,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,firetruck, , ,,,,
