"","gameid","time","roundNum","trialType","condition","nameClickedObj","targetStatusClickedObj","spLocsClickedObj","lisLocsClickedObj","basiclevelClickedObj","superdomainClickedObj","alt1Name","alt1TargetStatus","alt1SpLocs","alt1LisLocs","alt1Basiclevel","alt1superdomain","alt2Name","alt2TargetStatus","alt2SpLocs","alt2LisLocs","alt2Basiclevel","alt2superdomain","alt3Name","alt3TargetStatus","alt3SpLocs","alt3LisLocs","alt3Basiclevel","alt3superdomain","alt4Name","alt4TargetStatus","alt4SpLocs","alt4LisLocs","alt4Basiclevel","alt4superdomain","numMessages","numSMessages","numLMessages","speakerMessages","listenerMessages","messageTimeStamps","refExp","sizeMentioned","colorMentioned","typeMentioned","otherFeatureMentioned","basiclevelMentioned","superClassMentioned","superclassattributeMentioned","utteranceContracted","oneMentioned","theMentioned","clickedType","clickedSize","clickedColor","colorPreNominal","sizePreNominal","X","notes"
"1192","5239-5",1.45e+12,63,"subSuperTrial","distr23","suv","target",3,4,"car","vehicle","squirrel","distrClass3",4,2,NA,"animal","blackStimulus",NA,1,1,NA,NA,"train","distrClass2",2,3,NA,"vehicle","blackStimulus",NA,5,5,NA,NA,1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"suv",NA,NA,"",NA,NA,""
"1195","5239-5",1.45e+12,66,"subSuperTrial","distr22","pigeon","target",3,4,"bird","animal","sheep","distrClass2",2,2,NA,"animal","rhino","distrClass2",4,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,1,1,0,"bird","","1.45E+12","bird",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"pigeon",NA,NA,"",NA,NA,""
"1197","5239-5",1.45e+12,68,"subSuperTrial","distr23","dressShirt","target",4,4,"shirt","clothing","blackStimulus",NA,1,1,NA,NA,"train","distrClass3",2,3,NA,"vehicle","blackStimulus",NA,5,5,NA,NA,"dress","distrClass2",3,2,NA,"clothing",1,1,0,"blue shirt","","1.45E+12","blue shirt",FALSE,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"dressShirt",NA,NA,"",NA,NA,""
"1200","5239-5",1.45e+12,71,"subSuperTrial","distr22","sportsCar","target",4,3,"car","vehicle","blackStimulus",NA,1,1,NA,NA,"motorcycle","distrClass2",2,4,NA,"vehicle","firetruck","distrClass2",3,2,NA,"vehicle","blackStimulus",NA,5,5,NA,NA,1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"sportsCar",NA,NA,"",NA,NA,""
"1201","5239-5",1.45e+12,72,"subSuperTrial","distr23","poloShirt","target",3,3,"shirt","clothing","bathrobe","distrClass2",2,2,NA,"clothing","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"bookcase","distrClass3",4,4,NA,"furniture",1,1,0,"blue shirt","","1.45E+12","blue shirt",FALSE,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"poloShirt",NA,NA,"",NA,NA,""
"1205","2195-2",1.45e+12,4,"subSuperTrial","distr33","goldFish","target",3,3,"fish","animal","lamp","distrClass3",4,4,NA,"furniture","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"wardrobe","distrClass3",2,2,NA,"furniture",1,1,0,"FISH","","1.45E+12","FISH",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"goldFish",NA,NA,"",NA,NA,""
"1206","2195-2",1.45e+12,5,"subSuperTrial","distr22","tShirt","target",2,4,"shirt","clothing","socks","distrClass2",3,2,NA,"clothing","blackStimulus",NA,5,5,NA,NA,"gloves","distrClass2",4,3,NA,"clothing","blackStimulus",NA,1,1,NA,NA,1,1,0,"SHIRT","","1.45E+12","SHIRT",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"tShirt",NA,NA,"",NA,NA,""
"1213","2195-2",1.45e+12,12,"subSuperTrial","distr23","hawaiiShirt","target",4,3,"shirt","clothing","blackStimulus",NA,5,5,NA,NA,"lobster","distrClass3",2,4,NA,"animal","blackStimulus",NA,1,1,NA,NA,"socks","distrClass2",3,2,NA,"clothing",1,1,0,"SHIRT","","1.45E+12","SHIRT",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"hawaiiShirt",NA,NA,"",NA,NA,""
"1215","2195-2",1.45e+12,14,"subSuperTrial","distr23","diningTable","target",3,4,"table","furniture","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"bed","distrClass2",4,3,NA,"furniture","elephant","distrClass3",2,2,NA,"animal",1,1,0,"TABLE","","1.45E+12","TABLE",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"diningTable",NA,NA,"",NA,NA,""
"1216","2195-2",1.45e+12,15,"subSuperTrial","distr33","clownFish","target",3,2,"fish","animal","blackStimulus",NA,1,1,NA,NA,"grasses","distrClass3",2,3,NA,"plant","dress","distrClass3",4,4,NA,"clothing","blackStimulus",NA,5,5,NA,NA,1,1,0,"FISH","","1.45E+12","FISH",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"clownFish",NA,NA,"",NA,NA,""
"1220","2195-2",1.45e+12,19,"subSuperTrial","distr23","blackBear","target",2,3,"bear","animal","cow","distrClass2",3,4,NA,"animal","bed","distrClass3",4,2,NA,"furniture","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"BEAR","","1.45E+12","BEAR",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"blackBear",NA,NA,"",NA,NA,""
"1223","2195-2",1.45e+12,22,"subSuperTrial","distr23","grizzlyBear","target",3,2,"bear","animal","lamp","distrClass3",2,3,NA,"furniture","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"sheep","distrClass2",4,4,NA,"animal",1,1,0,"BEAR","","1.45E+12","BEAR",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"grizzlyBear",NA,NA,"",NA,NA,""
"1229","2195-2",1.45e+12,28,"subSuperTrial","distr22","dressShirt","target",2,4,"shirt","clothing","socks","distrClass2",4,2,NA,"clothing","blackStimulus",NA,1,1,NA,NA,"gloves","distrClass2",3,3,NA,"clothing","blackStimulus",NA,5,5,NA,NA,1,1,0,"SHIRT","","1.45E+12","SHIRT",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"dressShirt",NA,NA,"",NA,NA,""
"1230","2195-2",1.45e+12,29,"subSuperTrial","distr23","dalmatian","target",3,4,"dog","animal","rhino","distrClass2",2,3,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"train","distrClass3",4,2,NA,"vehicle",1,1,0,"DOG","","1.45E+12","DOG",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"dalmatian",NA,NA,"",NA,NA,""
"1234","2195-2",1.45e+12,33,"subSuperTrial","distr22","pandaBear","target",3,4,"bear","animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"squirrel","distrClass2",2,2,NA,"animal","sheep","distrClass2",4,3,NA,"animal",1,1,0,"BEAR","","1.45E+12","BEAR",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"pandaBear",NA,NA,"",NA,NA,""
"1243","2195-2",1.45e+12,42,"subSuperTrial","distr12","germanShepherd","target",4,4,"dog","animal","sheep","distrClass2",3,3,NA,"animal","greyhound","distrClass1",2,2,"dog","animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,1,1,0,"SMALLER DOG","","1.45E+12","SMALLER DOG",TRUE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"germanShepherd",NA,NA,"",NA,NA,""
"1253","2195-2",1.45e+12,52,"subSuperTrial","distr23","sportsCar","target",4,4,"car","vehicle","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"firetruck","distrClass2",3,2,NA,"vehicle","squirrel","distrClass3",2,3,NA,"animal",1,1,0,"CAR","","1.45E+12","CAR",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"sportsCar",NA,NA,"",NA,NA,""
"1265","2195-2",1.45e+12,64,"subSuperTrial","distr33","catfish","target",4,3,"fish","animal","dress","distrClass3",2,4,NA,"clothing","pretzels","distrClass3",3,2,NA,"snack","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,1,1,0,"FISH","","1.45E+12","FISH",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"catfish",NA,NA,"",NA,NA,""
"1267","2195-2",1.45e+12,66,"subSuperTrial","distr23","coffeeTable","target",3,2,"table","furniture","blackStimulus",NA,5,5,NA,NA,"wardrobe","distrClass2",4,4,NA,"furniture","blackStimulus",NA,1,1,NA,NA,"crocodile","distrClass3",2,3,NA,"animal",1,1,0,"TABLE","","1.45E+12","TABLE",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"coffeeTable",NA,NA,"",NA,NA,""
"1269","2195-2",1.45e+12,68,"subSuperTrial","distr33","swordFish","target",4,3,"fish","animal","gloves","distrClass3",3,2,NA,"clothing","blackStimulus",NA,1,1,NA,NA,"train","distrClass3",2,4,NA,"vehicle","blackStimulus",NA,5,5,NA,NA,1,1,0,"FISH","","1.45E+12","FISH",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"swordFish",NA,NA,"",NA,NA,""
"1270","2195-2",1.45e+12,69,"subSuperTrial","distr22","pug","target",4,3,"dog","animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"bison","distrClass2",3,4,NA,"animal","rabbit","distrClass2",2,2,NA,"animal",1,1,0,"CONFUSED DOG","","1.45E+12","CONFUSED DOG",FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,"pug",NA,NA,"",NA,NA,""
"1271","2195-2",1.45e+12,70,"subSuperTrial","distr33","convertible","target",4,4,"car","vehicle","blackStimulus",NA,1,1,NA,NA,"lobster","distrClass3",2,3,NA,"animal","socks","distrClass3",3,2,NA,"clothing","blackStimulus",NA,5,5,NA,NA,1,1,0,"CAR","","1.45E+12","CAR",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"convertible",NA,NA,"",NA,NA,""
"1274","3504-8",1.45e+12,1,"subSuperTrial","distr22","tulip","target",2,2,"flower","plant","pottedPlant","distrClass2",4,3,NA,"plant","rosemary","distrClass2",3,4,NA,"plant","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"flower","","1.45E+12","flower",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"tulip",NA,NA,"",NA,NA,""
"1275","3504-8",1.45e+12,2,"subSuperTrial","distr33","sunflower","target",4,2,"flower","plant","blackStimulus",NA,5,5,NA,NA,"train","distrClass3",2,3,NA,"vehicle","blackStimulus",NA,1,1,NA,NA,"sheep","distrClass3",3,4,NA,"animal",1,1,0,"flower","","1.45E+12","flower",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"sunflower",NA,NA,"",NA,NA,""
"1276","3504-8",1.45e+12,3,"subSuperTrial","distr23","rose","target",4,2,"flower","plant","blackStimulus",NA,5,5,NA,NA,"kitten","distrClass3",3,3,NA,"animal","blackStimulus",NA,1,1,NA,NA,"ivy","distrClass2",2,4,NA,"plant",1,1,0,"flower!","","1.45E+12","flower!",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"rose",NA,NA,"",NA,NA,""
"1282","3504-8",1.45e+12,9,"subSuperTrial","distr22","bedsideTable","target",3,4,"table","furniture","lamp","distrClass2",2,2,NA,"furniture","bed","distrClass2",4,3,NA,"furniture","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"bedsideTable",NA,NA,"",NA,NA,""
"1283","3504-8",1.45e+12,10,"subSuperTrial","distr33","sportsCar","target",4,4,"car","vehicle","rosemary","distrClass3",3,2,NA,"plant","iguana","distrClass3",2,3,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"sportsCar",NA,NA,"",NA,NA,""
"1284","3504-8",1.45e+12,11,"subSuperTrial","distr12","tShirt","target",4,4,"shirt","clothing","blackStimulus",NA,5,5,NA,NA,"campShirt","distrClass1",3,3,"shirt","clothing","blackStimulus",NA,1,1,NA,NA,"socks","distrClass2",2,2,NA,"clothing",1,1,0,"shirt w/o buttons","","1.45E+12","shirt w/o buttons",FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,"tShirt",NA,NA,"",NA,NA,""
"1287","3504-8",1.45e+12,14,"subSuperTrial","distr23","husky","target",4,4,"dog","animal","crocodile","distrClass2",2,3,NA,"animal","blackStimulus",NA,1,1,NA,NA,"popcorn","distrClass3",3,2,NA,"snack","blackStimulus",NA,5,5,NA,NA,1,1,0,"dog","","1.45E+12","dog",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"husky",NA,NA,"",NA,NA,""
"1289","3504-8",1.45e+12,16,"subSuperTrial","distr23","coffeeTable","target",2,4,"table","furniture","blackStimulus",NA,5,5,NA,NA,"wardrobe","distrClass2",4,2,NA,"furniture","popcorn","distrClass3",3,3,NA,"snack","blackStimulus",NA,1,1,NA,NA,1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"coffeeTable",NA,NA,"",NA,NA,""
"1295","3504-8",1.45e+12,22,"subSuperTrial","distr33","dressShirt","target",2,4,"shirt","clothing","blackStimulus",NA,1,1,NA,NA,"ivy","distrClass3",4,2,NA,"plant","lobster","distrClass3",3,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"dressShirt",NA,NA,"",NA,NA,""
"1300","3504-8",1.45e+12,27,"subSuperTrial","distr22","daisy","target",2,4,"flower","plant","blackStimulus",NA,5,5,NA,NA,"grasses","distrClass2",4,2,NA,"plant","blackStimulus",NA,1,1,NA,NA,"ivy","distrClass2",3,3,NA,"plant",1,1,0,"flower","","1.45E+12","flower",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"daisy",NA,NA,"",NA,NA,""
"1302","3504-8",1.45e+12,29,"subSuperTrial","distr22","hummingBird","target",4,2,"bird","animal","horse","distrClass2",2,4,NA,"animal","blackStimulus",NA,1,1,NA,NA,"rabbit","distrClass2",3,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,1,1,0,"bird","","1.45E+12","bird",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"hummingBird",NA,NA,"",NA,NA,""
"1305","3504-8",1.45e+12,32,"subSuperTrial","distr23","suv","target",2,4,"car","vehicle","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"bison","distrClass3",3,2,NA,"animal","train","distrClass2",4,3,NA,"vehicle",1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"suv",NA,NA,"",NA,NA,""
"1310","3504-8",1.45e+12,37,"subSuperTrial","distr33","blackBear","target",2,3,"bear","animal","bookcase","distrClass3",3,4,NA,"furniture","blackStimulus",NA,5,5,NA,NA,"popcorn","distrClass3",4,2,NA,"snack","blackStimulus",NA,1,1,NA,NA,1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"blackBear",NA,NA,"",NA,NA,""
"1311","3504-8",1.45e+12,38,"subSuperTrial","distr23","swordFish","target",3,3,"fish","animal","blackStimulus",NA,5,5,NA,NA,"lamp","distrClass3",4,4,NA,"furniture","blackStimulus",NA,1,1,NA,NA,"lion","distrClass2",2,2,NA,"animal",1,1,0,"fish","","1.45E+12","fish",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"swordFish",NA,NA,"",NA,NA,""
"1316","3504-8",1.45e+12,43,"subSuperTrial","distr22","catfish","target",2,2,"fish","animal","chick","distrClass2",4,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"horse","distrClass2",3,4,NA,"animal",1,1,0,"fish","","1.45E+12","fish",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"catfish",NA,NA,"",NA,NA,""
"1319","3504-8",1.45e+12,46,"subSuperTrial","distr23","parrot","target",3,3,"bird","animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"ivy","distrClass3",4,4,NA,"plant","kitten","distrClass2",2,2,NA,"animal",1,1,0,"bird","","1.45E+12","bird",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"parrot",NA,NA,"",NA,NA,""
"1320","3504-8",1.45e+12,47,"subSuperTrial","distr12","poloShirt","target",3,4,"shirt","clothing","campShirt","distrClass1",2,2,"shirt","clothing","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"gloves","distrClass2",4,3,NA,"clothing",1,1,0,"less buttons shirt","","1.45E+12","less buttons shirt",FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,"poloShirt",NA,NA,"",NA,NA,""
"1321","3504-8",1.45e+12,48,"subSuperTrial","distr23","mnMs","target",4,2,"candy","snack","blackStimulus",NA,5,5,NA,NA,"cookies","distrClass2",2,4,NA,"snack","blackStimulus",NA,1,1,NA,NA,"wardrobe","distrClass3",3,3,NA,"furniture",1,1,0,"candy","","1.45E+12","candy",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"mnMs",NA,NA,"",NA,NA,""
"1327","3504-8",1.45e+12,54,"subSuperTrial","distr22","grizzlyBear","target",2,4,"bear","animal","blackStimulus",NA,5,5,NA,NA,"squirrel","distrClass2",4,3,NA,"animal","blackStimulus",NA,1,1,NA,NA,"lion","distrClass2",3,2,NA,"animal",1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"grizzlyBear",NA,NA,"",NA,NA,""
"1330","3504-8",1.45e+12,57,"subSuperTrial","distr23","minivan","target",4,2,"car","vehicle","crocodile","distrClass3",2,4,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"train","distrClass2",3,3,NA,"vehicle",1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"minivan",NA,NA,"",NA,NA,""
"1331","3504-8",1.45e+12,58,"subSuperTrial","distr33","diningTable","target",2,4,"table","furniture","firetruck","distrClass3",4,3,NA,"vehicle","rabbit","distrClass3",3,2,NA,"animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"diningTable",NA,NA,"",NA,NA,""
"1334","3504-8",1.45e+12,61,"subSuperTrial","distr12","clownFish","target",2,4,"fish","animal","squirrel","distrClass2",4,2,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"discusFish","distrClass1",3,3,"fish","animal",1,1,0,"fish with no green","","1.45E+12","fish with no green",FALSE,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"clownFish",NA,NA,"",NA,NA,""
"1338","3504-8",1.45e+12,65,"subSuperTrial","distr12","goldFish","target",4,4,"fish","animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"horse","distrClass2",2,3,NA,"animal","discusFish","distrClass1",3,2,"fish","animal",1,1,0,"smaller fish","","1.45E+12","smaller fish",TRUE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"goldFish",NA,NA,"",NA,NA,""
"1339","3504-8",1.45e+12,66,"subSuperTrial","distr33","convertible","target",2,3,"car","vehicle","crocodile","distrClass3",3,2,NA,"animal","rosemary","distrClass3",4,4,NA,"plant","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"convertible",NA,NA,"",NA,NA,""
"1341","3504-8",1.45e+12,68,"subSuperTrial","distr22","pug","target",3,4,"dog","animal","pig","distrClass2",2,2,NA,"animal","rabbit","distrClass2",4,3,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"dog","","1.45E+12","dog",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"pug",NA,NA,"",NA,NA,""
"1343","3504-8",1.45e+12,70,"subSuperTrial","distr33","pigeon","target",3,4,"bird","animal","rosemary","distrClass3",4,2,NA,"plant","blackStimulus",NA,1,1,NA,NA,"socks","distrClass3",2,3,NA,"clothing","blackStimulus",NA,5,5,NA,NA,1,1,0,"bird","","1.45E+12","bird",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"pigeon",NA,NA,"",NA,NA,""
"1344","3504-8",1.45e+12,71,"subSuperTrial","distr33","germanShepherd","target",3,3,"dog","animal","blackStimulus",NA,1,1,NA,NA,"motorcycle","distrClass3",4,4,NA,"vehicle","dress","distrClass3",2,2,NA,"clothing","blackStimulus",NA,5,5,NA,NA,1,1,0,"dog","","1.45E+12","dog",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"germanShepherd",NA,NA,"",NA,NA,""
"1345","3504-8",1.45e+12,72,"subSuperTrial","distr12","hawaiiShirt","target",2,3,"shirt","clothing","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"campShirt","distrClass1",3,4,"shirt","clothing","dress","distrClass2",4,2,NA,"clothing",1,1,0,"shirt with pattern","","1.45E+12","shirt with pattern",FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,"hawaiiShirt",NA,NA,"",NA,NA,""
"1346","8286-0",1.45e+12,1,"subSuperTrial","distr12","suv","target",3,3,"car","vehicle","blackStimulus",NA,1,1,NA,NA,"firetruck","distrClass2",4,4,NA,"vehicle","sedan","distrClass1",2,2,"car","vehicle","blackStimulus",NA,5,5,NA,NA,1,1,0,"silver car","","1.45E+12","silver car",FALSE,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"suv",NA,NA,"",NA,NA,""
"1353","8286-0",1.45e+12,8,"subSuperTrial","distr33","sportsCar","target",3,2,"car","vehicle","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"chips","distrClass3",4,3,NA,"snack","squirrel","distrClass3",2,4,NA,"animal",1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"sportsCar",NA,NA,"",NA,NA,""
"1357","8286-0",1.45e+12,12,"subSuperTrial","distr33","dressShirt","target",2,2,"shirt","clothing","rhino","distrClass3",4,3,NA,"animal","cookies","distrClass3",3,4,NA,"snack","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"dressShirt",NA,NA,"",NA,NA,""
"1359","8286-0",1.45e+12,14,"subSuperTrial","distr22","coffeeTable","target",2,2,"table","furniture","bookcase","distrClass2",4,3,NA,"furniture","bed","distrClass2",3,4,NA,"furniture","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"coffeeTable",NA,NA,"",NA,NA,""
"1363","8286-0",1.45e+12,18,"subSuperTrial","distr22","hummingBird","target",4,3,"bird","animal","snake","distrClass2",3,4,NA,"animal","blackStimulus",NA,1,1,NA,NA,"chick","distrClass2",2,2,NA,"animal","blackStimulus",NA,5,5,NA,NA,1,1,0,"bird","","1.45E+12","bird",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"hummingBird",NA,NA,"",NA,NA,""
"1367","8286-0",1.45e+12,22,"subSuperTrial","distr22","minivan","target",4,3,"car","vehicle","motorcycle","distrClass2",3,2,NA,"vehicle","ambulance","distrClass2",2,4,NA,"vehicle","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"minivan",NA,NA,"",NA,NA,""
"1368","8286-0",1.45e+12,23,"subSuperTrial","distr33","blackBear","target",2,2,"bear","animal","grasses","distrClass3",4,3,NA,"plant","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"train","distrClass3",3,4,NA,"vehicle",1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"blackBear",NA,NA,"",NA,NA,""
"1369","8286-0",1.45e+12,24,"subSuperTrial","distr33","grizzlyBear","target",2,4,"bear","animal","blackStimulus",NA,1,1,NA,NA,"train","distrClass3",4,3,NA,"vehicle","blackStimulus",NA,5,5,NA,NA,"grasses","distrClass3",3,2,NA,"plant",1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"grizzlyBear",NA,NA,"",NA,NA,""
"1370","8286-0",1.45e+12,25,"subSuperTrial","distr33","goldFish","target",3,4,"fish","animal","grasses","distrClass3",4,3,NA,"plant","train","distrClass3",2,2,NA,"vehicle","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"fish","","1.45E+12","fish",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"goldFish",NA,NA,"",NA,NA,""
"1371","8286-0",1.45e+12,26,"subSuperTrial","distr23","tShirt","target",4,4,"shirt","clothing","blackStimulus",NA,5,5,NA,NA,"grasses","distrClass3",3,3,NA,"plant","blackStimulus",NA,1,1,NA,NA,"bathrobe","distrClass2",2,2,NA,"clothing",1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"tShirt",NA,NA,"",NA,NA,""
"1376","8286-0",1.45e+12,31,"subSuperTrial","distr22","hawaiiShirt","target",2,2,"shirt","clothing","blackStimulus",NA,5,5,NA,NA,"dress","distrClass2",4,3,NA,"clothing","bathrobe","distrClass2",3,4,NA,"clothing","blackStimulus",NA,1,1,NA,NA,1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"hawaiiShirt",NA,NA,"",NA,NA,""
"1383","8286-0",1.45e+12,38,"subSuperTrial","distr33","catfish","target",2,3,"fish","animal","blackStimulus",NA,5,5,NA,NA,"wardrobe","distrClass3",3,2,NA,"furniture","cookies","distrClass3",4,4,NA,"snack","blackStimulus",NA,1,1,NA,NA,1,1,0,"fish","","1.45E+12","fish",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"catfish",NA,NA,"",NA,NA,""
