gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,sub,basic,super,moreThanOneLevelMentioned,automaticallyLabelledTrial,manualAdditionTrial,additionalAttrMentioned,onlyAttrMentioned,onlySubAttr,onlyBasicAttr,onlySuperAttr,onlyOtherAttr,oneMentioned,theMentioned,fullSentence,noLevelMentioned,subAllAttr,basicAllAttr,superAllAttr,X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,
714,3084-5,1455302276103,51,subSuperTrial,basic33,poloShirt,target,2,2,shirt,clothing,pig,distractor,4,4,NA,animal,wardrobe,distractor,3,3,NA,furniture,shirt,,1455302274349,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
732,3197-1,1455301459228,10,subSuperTrial,basic33,tShirt,target,3,2,shirt,clothing,crocodile,distractor,4,3,NA,animal,cookies,distractor,2,4,NA,snack,blue shirt,,1455301457638,blue shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
734,3197-1,1455301537301,19,subSuperTrial,basic23,dressShirt,target,3,3,shirt,clothing,bed,distractor,4,2,NA,furniture,bathrobe,distractor,2,4,NA,clothing,blue shirt,,1455301534412,blue shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
741,3197-1,1455301609797,28,subSuperTrial,basic23,hawaiiShirt,target,3,4,shirt,clothing,dress,distractor,2,3,NA,clothing,ivy,distractor,4,2,NA,plant,shirt,,1455301607409,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
749,3197-1,1455301787463,48,subSuperTrial,basic33,poloShirt,target,2,2,shirt,clothing,pottedPlant,distractor,3,3,NA,plant,motorcycle,distractor,4,4,NA,vehicle,blue shirt,,1455301786549,blue shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
767,5611-0,1455301524449,10,subSuperTrial,basic33,tShirt,target,4,2,shirt,clothing,train,distractor,2,4,NA,vehicle,snake,distractor,3,3,NA,animal,shirt,,1455301523546,shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
771,5611-0,1455301586572,20,subSuperTrial,basic22,hawaiiShirt,target,3,2,shirt,clothing,socks,distractor,2,3,NA,clothing,dress,distractor,4,4,NA,clothing,shirt,,1455301585216,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
788,5611-0,1455301749320,55,subSuperTrial,basic12,dressShirt,target,3,4,shirt,clothing,campShirt,distractor,2,2,shirt,clothing,bathrobe,distractor,4,3,NA,clothing,long sleeve shirt,,1455301747363,long sleeve shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
801,4205-4,1455301549894,11,subSuperTrial,basic23,poloShirt,target,2,3,shirt,clothing,hamster,distractor,3,4,NA,animal,bathrobe,distractor,4,2,NA,clothing,blue shirt,,1455301547672,blue shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
821,4205-4,1455301791729,50,subSuperTrial,basic22,tShirt,target,3,3,shirt,clothing,socks,distractor,2,4,NA,clothing,bathrobe,distractor,4,2,NA,clothing,blue shirt,,1455301790054,blue shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
833,4205-4,1455301914919,70,subSuperTrial,basic22,dressShirt,target,3,2,shirt,clothing,socks,distractor,4,4,NA,clothing,bathrobe,distractor,2,3,NA,clothing,blue shirt,yw,1455301912753___1455301913684,blue shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
846,9554-c,1455301687114,20,subSuperTrial,basic23,poloShirt,target,2,4,shirt,clothing,train,distractor,4,3,NA,vehicle,bathrobe,distractor,3,2,NA,clothing,big shirt,,1455301685842,big shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
847,9554-c,1455301709090,23,subSuperTrial,basic12,tShirt,target,2,2,shirt,clothing,dress,distractor,4,4,NA,clothing,campShirt,distractor,3,3,shirt,clothing,blue no bttons shirt,,1455301707546,blue no bttons shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
859,9554-c,1455301867942,49,subSuperTrial,basic23,hawaiiShirt,target,4,4,shirt,clothing,bathrobe,distractor,2,2,NA,clothing,crocodile,distractor,3,3,NA,animal,shirt,,1455301866435,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
887,8344-c,1455301891786,31,subSuperTrial,basic12,poloShirt,target,4,3,shirt,clothing,bathrobe,distractor,2,2,NA,clothing,campShirt,distractor,3,4,shirt,clothing,smaller blue shirt,,1455301889016,smaller blue shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
888,8344-c,1455301900619,32,subSuperTrial,basic33,dressShirt,target,4,3,shirt,clothing,bookcase,distractor,3,2,NA,furniture,popcorn,distractor,2,4,NA,snack,blue shirt,,1455301899160,blue shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
891,8344-c,1455301982355,41,subSuperTrial,basic22,tShirt,target,2,4,shirt,clothing,socks,distractor,3,2,NA,clothing,bathrobe,distractor,4,3,NA,clothing,blue shirt,,1455301978420,blue shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
951,0327-7,1455301782146,19,subSuperTrial,basic33,hawaiiShirt,target,4,2,shirt,clothing,lion,distractor,2,4,NA,animal,bookcase,distractor,3,3,NA,furniture,floral shirt,,1455301780707,floral shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
960,0327-7,1455301865459,34,subSuperTrial,basic33,dressShirt,target,3,4,shirt,clothing,popcorn,distractor,2,3,NA,snack,lamp,distractor,4,2,NA,furniture,shirt,,1455301864133,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
964,0327-7,1455301904810,41,subSuperTrial,basic23,poloShirt,target,2,4,shirt,clothing,gloves,distractor,3,2,NA,clothing,ambulance,distractor,4,3,NA,vehicle,shirt,,1455301903424,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
996,7949-f,1455301951285,35,subSuperTrial,basic23,dressShirt,target,3,2,shirt,clothing,dress,distractor,4,3,NA,clothing,hamster,distractor,2,4,NA,animal,shirt,,1455301950434,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1001,7949-f,1455302021499,48,subSuperTrial,basic33,tShirt,target,2,4,shirt,clothing,bison,distractor,3,2,NA,animal,ambulance,distractor,4,3,NA,vehicle,shirt,,1455302019565,shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1056,3676-c,1455301888129,9,subSuperTrial,basic23,tShirt,target,4,4,shirt,clothing,dress,distractor,3,2,NA,clothing,pretzels,distractor,2,3,NA,snack,shirt,,1455301886205,shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1083,3676-c,1455302419748,68,subSuperTrial,basic33,poloShirt,target,3,3,shirt,clothing,ivy,distractor,2,2,NA,plant,cow,distractor,4,4,NA,animal,shirt,,1455302418293,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1085,3676-c,1455302431478,70,subSuperTrial,basic22,dressShirt,target,4,2,shirt,clothing,bathrobe,distractor,2,4,NA,clothing,socks,distractor,3,3,NA,clothing,shirt,,1455302428072,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1098,6426-3,1455302564560,27,subSuperTrial,basic33,tShirt,target,2,2,shirt,clothing,hamster,distractor,3,3,NA,animal,cookies,distractor,4,4,NA,snack,blue short sleeve shirt___large,,1455302554485___1455302557072,blue short sleeve shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1123,1984-6,1455301928798,1,subSuperTrial,basic33,poloShirt,target,4,2,shirt,clothing,cookies,distractor,2,4,NA,snack,lion,distractor,3,3,NA,animal,shirt,,1455301911852,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1139,1984-6,1455302110589,31,subSuperTrial,basic22,tShirt,target,4,2,shirt,clothing,bathrobe,distractor,2,3,NA,clothing,socks,distractor,3,4,NA,clothing,shirt,,1455302109256,shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1144,1984-6,1455302179800,43,subSuperTrial,basic33,dressShirt,target,4,4,shirt,clothing,bison,distractor,2,3,NA,animal,lamp,distractor,3,2,NA,furniture,shirt,,1455302177318,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1161,3909-d,1455301953818,3,subSuperTrial,basic23,hawaiiShirt,target,2,2,shirt,clothing,gloves,distractor,4,4,NA,clothing,snake,distractor,3,3,NA,animal,shirt,,1455301952079,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1164,3909-d,1455301992942,6,subSuperTrial,basic33,dressShirt,target,4,4,shirt,clothing,hamster,distractor,3,3,NA,animal,train,distractor,2,2,NA,vehicle,shirt,,1455301991335,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1182,1897-b,1455302323740,26,subSuperTrial,basic22,tShirt,target,3,4,shirt,clothing,dress,distractor,2,3,NA,clothing,socks,distractor,4,2,NA,clothing,shirt,,1455302320869,shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1190,1897-b,1455302425298,38,subSuperTrial,basic33,poloShirt,target,3,2,shirt,clothing,rosemary,distractor,4,4,NA,plant,motorcycle,distractor,2,3,NA,vehicle,shirt,,1455302423308,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1199,1897-b,1455302584562,57,subSuperTrial,basic23,dressShirt,target,2,4,shirt,clothing,pretzels,distractor,3,2,NA,snack,gloves,distractor,4,3,NA,clothing,shirt,,1455302582273,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1204,9617-1,1455302180143,2,subSuperTrial,basic12,dressShirt,target,2,2,shirt,clothing,campShirt,distractor,3,4,shirt,clothing,bathrobe,distractor,4,3,NA,clothing,The button up long sleeve shirt ,,1455302168506,The button up long sleeve shirt ,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1205,9617-1,1455302205787,4,subSuperTrial,basic23,poloShirt,target,2,2,shirt,clothing,dress,distractor,3,3,NA,clothing,pretzels,distractor,4,4,NA,snack,The blue shirt,,1455302204063,The blue shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1229,9617-1,1455302559435,54,subSuperTrial,basic33,tShirt,target,3,2,shirt,clothing,ambulance,distractor,2,4,NA,vehicle,lamp,distractor,4,3,NA,furniture,Blue shirt,,1455302558233,Blue shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1236,9617-1,1455302642532,66,subSuperTrial,basic33,hawaiiShirt,target,3,2,shirt,clothing,motorcycle,distractor,4,4,NA,vehicle,grasses,distractor,2,3,NA,plant,Shirt,,1455302641400,Shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1245,1511-d,1455302259713,9,subSuperTrial,basic23,tShirt,target,2,2,shirt,clothing,pretzels,distractor,3,3,NA,snack,socks,distractor,4,4,NA,clothing,shirt,,1455302258741,shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1262,1511-d,1455302497333,49,subSuperTrial,basic33,hawaiiShirt,target,2,2,shirt,clothing,bookcase,distractor,3,4,NA,furniture,bison,distractor,4,3,NA,animal,shirt,,1455302494967,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1275,1511-d,1455302637178,72,subSuperTrial,basic22,poloShirt,target,4,2,shirt,clothing,bathrobe,distractor,2,3,NA,clothing,dress,distractor,3,4,NA,clothing,shirt,,1455302635197,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1284,6588-d,1455302537381,21,subSuperTrial,basic23,tShirt,target,4,2,shirt,clothing,bathrobe,distractor,3,3,NA,clothing,kitten,distractor,2,4,NA,animal,blue shirt,,1455302535622,blue shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1288,6588-d,1455302654309,28,subSuperTrial,basic12,poloShirt,target,4,3,shirt,clothing,bathrobe,distractor,2,4,NA,clothing,campShirt,distractor,3,2,shirt,clothing,light blue shirt___ not button down,,1455302650912,light blue shirt  not button down,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1295,6588-d,1455302816830,40,subSuperTrial,basic33,dressShirt,target,2,2,shirt,clothing,wardrobe,distractor,4,4,NA,furniture,motorcycle,distractor,3,3,NA,vehicle,blue shirt,,1455302815197,blue shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1305,6588-d,1455303053368,57,subSuperTrial,basic12,hawaiiShirt,target,3,2,shirt,clothing,bathrobe,distractor,2,3,NA,clothing,campShirt,distractor,4,4,shirt,clothing,blue shirt with flowery pattern,,1455303050813,blue shirt with flowery pattern,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1316,0585-7,1455302378994,7,subSuperTrial,basic33,tShirt,target,2,3,shirt,clothing,wardrobe,distractor,3,4,NA,furniture,pottedPlant,distractor,4,2,NA,plant,blue shirt,,1455302377851,blue shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1324,0585-7,1455302549409,28,subSuperTrial,basic23,dressShirt,target,4,2,shirt,clothing,hamster,distractor,3,3,NA,animal,socks,distractor,2,4,NA,clothing,shirt,,1455302548128,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1357,3747-d,1455302508673,19,subSuperTrial,basic22,poloShirt,target,3,4,shirt,clothing,bathrobe,distractor,4,2,NA,clothing,socks,distractor,2,3,NA,clothing,blue shirt,,1455302507293,blue shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1374,3747-d,1455302728393,49,subSuperTrial,basic12,dressShirt,target,3,4,shirt,clothing,socks,distractor,4,2,NA,clothing,campShirt,distractor,2,3,shirt,clothing,blue shirt long sleeve,,1455302726529,blue shirt long sleeve,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1379,3747-d,1455302794465,59,subSuperTrial,basic12,tShirt,target,2,3,shirt,clothing,socks,distractor,4,2,NA,clothing,campShirt,distractor,3,4,shirt,clothing,blue shirt no collar,,1455302792133,blue shirt no collar,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1385,2785-6,1455302563205,5,subSuperTrial,basic33,dressShirt,target,2,4,shirt,clothing,sheep,distractor,4,2,NA,animal,pottedPlant,distractor,3,3,NA,plant,blue shirt,,1455302561822,blue shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1387,2785-6,1455302578295,8,subSuperTrial,basic33,tShirt,target,2,2,shirt,clothing,bison,distractor,3,4,NA,animal,chips,distractor,4,3,NA,snack,blue shirt,,1455302577488,blue shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1408,2785-6,1455302919129,52,subSuperTrial,basic22,poloShirt,target,2,2,shirt,clothing,socks,distractor,3,4,NA,clothing,bathrobe,distractor,4,3,NA,clothing,blue shirt,,1455302918043,blue shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1438,1448-1,1455302842555,30,subSuperTrial,basic33,hawaiiShirt,target,4,3,shirt,clothing,bison,distractor,2,4,NA,animal,pretzels,distractor,3,2,NA,snack,Shirt,,1455302841181,Shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1445,1448-1,1455302933281,42,subSuperTrial,basic22,dressShirt,target,4,4,shirt,clothing,socks,distractor,2,2,NA,clothing,dress,distractor,3,3,NA,clothing,shirt,,1455302931516,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1462,2719-8,1455302728130,11,subSuperTrial,basic22,hawaiiShirt,target,2,4,shirt,clothing,dress,distractor,3,3,NA,clothing,gloves,distractor,4,2,NA,clothing,shirt,,1455302725880,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1467,2719-8,1455302780904,20,subSuperTrial,basic23,dressShirt,target,4,2,shirt,clothing,bathrobe,distractor,2,3,NA,clothing,lobster,distractor,3,4,NA,animal,shirt,,1455302777842,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1519,7734-1,1455304033809,53,subSuperTrial,basic23,hawaiiShirt,target,4,4,shirt,clothing,socks,distractor,3,2,NA,clothing,lobster,distractor,2,3,NA,animal,Don't forget to pack your shirt,,1455304030947,Don't forget to pack your shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
