gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,sub,basic,super,moreThanOneLevelMentioned,automaticallyLabelledTrial,manualAdditionTrial,additionalAttrMentioned,onlyAttrMentioned,onlySubAttr,onlyBasicAttr,onlySuperAttr,onlyOtherAttr,oneMentioned,theMentioned,fullSentence,noLevelMentioned,subAllAttr,basicAllAttr,superAllAttr,X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,
906,8344-c,1455302187805,72,subSuperTrial,basic33,blackBear,target,3,4,bear,animal,firetruck,distractor,2,2,NA,vehicle,cookies,distractor,4,3,NA,snack,bear,,1455302186218,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
957,0327-7,1455301839549,29,subSuperTrial,basic12,blackBear,target,2,4,bear,animal,koalaBear,distractor,4,2,bear,animal,horse,distractor,3,3,NA,animal,bear,,1455301837800,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
971,0327-7,1455301966876,54,subSuperTrial,basic22,grizzlyBear,target,2,4,bear,animal,cow,distractor,3,2,NA,animal,lobster,distractor,4,3,NA,animal,bear,,1455301965547,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
982,7949-f,1455301813665,9,subSuperTrial,basic23,blackBear,target,4,2,bear,animal,cow,distractor,3,3,NA,animal,bathrobe,distractor,2,4,NA,clothing,bear,,1455301812467,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
984,7949-f,1455301833840,13,subSuperTrial,basic22,polarBear,target,4,2,bear,animal,snake,distractor,2,4,NA,animal,horse,distractor,3,3,NA,animal,bear,,1455301832921,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1011,7949-f,1455302135552,68,subSuperTrial,basic33,grizzlyBear,target,2,2,bear,animal,lamp,distractor,3,4,NA,furniture,pretzels,distractor,4,3,NA,snack,bear,,1455302134496,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1060,3676-c,1455301964079,15,subSuperTrial,basic22,grizzlyBear,target,4,4,bear,animal,hamster,distractor,2,2,NA,animal,kitten,distractor,3,3,NA,animal,bear,,1455301962557,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1080,3676-c,1455302348846,60,subSuperTrial,basic22,blackBear,target,3,2,bear,animal,rabbit,distractor,2,4,NA,animal,iguana,distractor,4,3,NA,animal,bear,,1455302345146,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1125,1984-6,1455301975717,7,subSuperTrial,basic22,grizzlyBear,target,2,2,bear,animal,lobster,distractor,4,4,NA,animal,snake,distractor,3,3,NA,animal,bear,,1455301974581,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1142,1984-6,1455302132670,35,subSuperTrial,basic33,pandaBear,target,4,3,bear,animal,grasses,distractor,2,2,NA,plant,bookcase,distractor,3,4,NA,furniture,bear,,1455302131263,bear,pandaBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1145,1984-6,1455302201972,47,subSuperTrial,basic33,blackBear,target,3,3,bear,animal,popcorn,distractor,2,4,NA,snack,rosemary,distractor,4,2,NA,plant,bear,,1455302201029,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1163,3909-d,1455301986791,5,subSuperTrial,basic23,blackBear,target,4,4,bear,animal,cow,distractor,2,3,NA,animal,pretzels,distractor,3,2,NA,snack,bear,,1455301978215,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1227,9617-1,1455302542062,51,subSuperTrial,basic12,blackBear,target,4,2,bear,animal,rabbit,distractor,3,3,NA,animal,koalaBear,distractor,2,4,bear,animal,Bear,,1455302540256,Bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1234,9617-1,1455302631150,64,subSuperTrial,basic22,grizzlyBear,target,4,3,bear,animal,sheep,distractor,3,2,NA,animal,crocodile,distractor,2,4,NA,animal,Bear,,1455302629636,Bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1243,1511-d,1455302244922,6,subSuperTrial,basic22,polarBear,target,3,2,bear,animal,cow,distractor,2,4,NA,animal,pig,distractor,4,3,NA,animal,bear,,1455302243645,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1253,1511-d,1455302395815,31,subSuperTrial,basic33,grizzlyBear,target,3,3,bear,animal,popcorn,distractor,4,4,NA,snack,bookcase,distractor,2,2,NA,furniture,bear,,1455302394065,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1306,6588-d,1455303132600,63,subSuperTrial,basic22,grizzlyBear,target,3,2,bear,animal,rabbit,distractor,4,3,NA,animal,hamster,distractor,2,4,NA,animal,brown bear,,1455303131098,brown bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1312,0585-7,1455302344002,1,subSuperTrial,basic33,grizzlyBear,target,2,4,bear,animal,chips,distractor,3,2,NA,snack,wardrobe,distractor,4,3,NA,furniture,it is a bear,,1455302342404,it is a bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1334,0585-7,1455302659656,48,subSuperTrial,basic33,blackBear,target,4,4,bear,animal,cookies,distractor,3,3,NA,snack,socks,distractor,2,2,NA,clothing,bear,,1455302658256,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1339,0585-7,1455302716339,57,subSuperTrial,basic22,polarBear,target,2,3,bear,animal,squirrel,distractor,4,2,NA,animal,rabbit,distractor,3,4,NA,animal,bear,,1455302715032,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1352,3747-d,1455302442408,9,subSuperTrial,basic22,grizzlyBear,target,3,4,bear,animal,squirrel,distractor,2,3,NA,animal,elephant,distractor,4,2,NA,animal,bear,,1455302440771,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1359,3747-d,1455302532473,23,subSuperTrial,basic23,blackBear,target,2,3,bear,animal,pig,distractor,4,2,NA,animal,ivy,distractor,3,4,NA,plant,bear,,1455302531426,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1450,1448-1,1455302976284,49,subSuperTrial,basic12,grizzlyBear,target,3,2,bear,animal,lobster,distractor,4,3,NA,animal,koalaBear,distractor,2,4,bear,animal,bear,,1455302974798,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1478,2719-8,1455302961847,46,subSuperTrial,basic12,polarBear,target,3,4,bear,animal,rabbit,distractor,4,2,NA,animal,koalaBear,distractor,2,3,bear,animal,bear,,1455302960783,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1487,2719-8,1455303018329,57,subSuperTrial,basic33,grizzlyBear,target,3,4,bear,animal,cookies,distractor,4,2,NA,snack,bed,distractor,2,3,NA,furniture,bear,,1455303017099,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1491,2719-8,1455303079966,69,subSuperTrial,basic12,blackBear,target,4,2,bear,animal,koalaBear,distractor,2,4,bear,animal,pig,distractor,3,3,NA,animal,bear,,1455303078471,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1558,0422-5,1455303693961,64,subSuperTrial,basic23,grizzlyBear,target,2,2,bear,animal,bookcase,distractor,3,4,NA,furniture,elephant,distractor,4,3,NA,animal,bear,so much FUN!,1455303685937___1455303691153,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1564,8837-a,1455303188454,1,subSuperTrial,basic33,polarBear,target,4,3,bear,animal,popcorn,distractor,3,4,NA,snack,socks,distractor,2,2,NA,clothing,do you see a white bear___that's the object,yes,1455303163108___1455303177932___1455303184210,do you see a white bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1579,9867-6,1455303916043,17,subSuperTrial,basic12,grizzlyBear,target,2,4,bear,animal,kitten,distractor,4,3,NA,animal,koalaBear,distractor,3,2,bear,animal,Brown bear ,,1455303906900,Brown bear ,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1603,1625-9,1455304279210,44,subSuperTrial,basic12,grizzlyBear,target,4,4,bear,animal,koalaBear,distractor,3,3,bear,animal,kitten,distractor,2,2,NA,animal,large brown bear,,1455304277099,large brown bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1627,0244-4,1455303898967,13,subSuperTrial,basic22,blackBear,target,4,3,bear,animal,horse,distractor,3,4,NA,animal,squirrel,distractor,2,2,NA,animal,bear,,1455303896844,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1644,0244-4,1455304359440,49,subSuperTrial,basic12,grizzlyBear,target,4,2,bear,animal,elephant,distractor,2,4,NA,animal,koalaBear,distractor,3,3,bear,animal,bear,,1455304357582,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1654,0244-4,1455304691605,72,subSuperTrial,basic22,polarBear,target,2,4,bear,animal,hamster,distractor,3,3,NA,animal,lobster,distractor,4,2,NA,animal,bear,,1455304689374,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1751,5699-7,1455305941692,51,subSuperTrial,basic22,grizzlyBear,target,4,2,bear,animal,hamster,distractor,2,3,NA,animal,cow,distractor,3,4,NA,animal,bear,,1455305939789,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1765,7960-f,1455303845872,4,subSuperTrial,basic33,pandaBear,target,2,2,bear,animal,bookcase,distractor,3,4,NA,furniture,popcorn,distractor,4,3,NA,snack,bear,,1455303827767,bear,pandaBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1789,7960-f,1455304231993,54,subSuperTrial,basic22,grizzlyBear,target,2,3,bear,animal,bison,distractor,3,2,NA,animal,sheep,distractor,4,4,NA,animal,bear,,1455304230005,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1803,6625-1,1455305768764,7,subSuperTrial,basic23,grizzlyBear,target,3,2,bear,animal,pig,distractor,4,4,NA,animal,cookies,distractor,2,3,NA,snack,bear,,1455305766560,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1838,7082-7,1455305743643,15,subSuperTrial,basic12,grizzlyBear,target,3,2,bear,animal,koalaBear,distractor,2,4,bear,animal,bison,distractor,4,3,NA,animal,bear,,1455305742220,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1839,7082-7,1455305748476,16,subSuperTrial,basic23,polarBear,target,3,4,bear,animal,ambulance,distractor,4,2,NA,vehicle,elephant,distractor,2,3,NA,animal,bear,,1455305747386,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1857,7082-7,1455305908856,48,subSuperTrial,basic12,blackBear,target,4,3,bear,animal,koalaBear,distractor,3,2,bear,animal,lion,distractor,2,4,NA,animal,bear,,1455305907971,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1877,4123-8,1455306385666,8,subSuperTrial,basic22,grizzlyBear,target,4,2,bear,animal,crocodile,distractor,3,3,NA,animal,kitten,distractor,2,4,NA,animal,big bear,,1455306384269,big bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1999,6517-b,1455307296585,60,subSuperTrial,basic33,blackBear,target,2,3,bear,animal,bookcase,distractor,3,2,NA,furniture,motorcycle,distractor,4,4,NA,vehicle,bear,,1455307295455,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2001,6517-b,1455307307450,62,subSuperTrial,basic12,grizzlyBear,target,3,4,bear,animal,koalaBear,distractor,4,2,bear,animal,kitten,distractor,2,3,NA,animal,bear,,1455307305482,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2036,3188-4,1455304416855,57,subSuperTrial,basic12,grizzlyBear,target,2,3,bear,animal,hamster,distractor,3,2,NA,animal,koalaBear,distractor,4,4,bear,animal,brown bear,,1455304415513,brown bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2048,8883-2,1455308648516,13,subSuperTrial,basic33,polarBear,target,4,3,bear,animal,socks,distractor,3,4,NA,clothing,lamp,distractor,2,2,NA,furniture,bear,,1455308647677,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2056,8883-2,1455308787575,28,subSuperTrial,basic33,grizzlyBear,target,3,3,bear,animal,ivy,distractor,2,2,NA,plant,popcorn,distractor,4,4,NA,snack,bear,,1455308786677,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2078,8883-2,1455309242699,68,subSuperTrial,basic33,blackBear,target,3,3,bear,animal,train,distractor,2,2,NA,vehicle,bathrobe,distractor,4,4,NA,clothing,bear,,1455309241020,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2090,6344-9,1455311828392,27,subSuperTrial,basic33,blackBear,target,4,4,bear,animal,grasses,distractor,3,2,NA,plant,motorcycle,distractor,2,3,NA,vehicle,bear,,1455311826686,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2109,6344-9,1455312122514,63,subSuperTrial,basic12,grizzlyBear,target,2,2,bear,animal,koalaBear,distractor,4,4,bear,animal,sheep,distractor,3,3,NA,animal,bear,,1455312120715,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2120,0189-3,1455315686648,10,subSuperTrial,basic22,polarBear,target,3,2,bear,animal,rhino,distractor,2,3,NA,animal,pig,distractor,4,4,NA,animal,bear,,1455315685576,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2124,0189-3,1455315731389,16,subSuperTrial,basic22,grizzlyBear,target,4,3,bear,animal,sheep,distractor,3,2,NA,animal,hamster,distractor,2,4,NA,animal,brown bear,,1455315730177,brown bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2138,0189-3,1455315928533,47,subSuperTrial,basic23,pandaBear,target,2,2,bear,animal,wardrobe,distractor,3,4,NA,furniture,crocodile,distractor,4,3,NA,animal,bear,,1455315926514,bear,pandaBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
