object,color_fidelity,size_fidelity,type_fidelity,color_cost,size_cost,type_cost,speaker-opt,context,small_green_tv,big_red_fan,small_green_desk,small_gray_couch,brown_tv,chair,blue_couch,big_green_couch,small_blue_couch,big_green_fan,tv,small_blue_fan,small_blue_desk,small_brown_tv,fan,small_fan,desk,big_gray_couch,small_brown_chair,small_chair,big_green_desk,small_red_fan,big_gray_desk,big_gray_chair,gray_chair,small_couch,big_red_chair,red_fan,small_blue_tv,red_chair,big_brown_chair,gray_desk,gray_fan,small_red_chair,small_green_chair,big_blue_couch,big_chair,big_red_desk,small_green_couch,red_couch,green_tv,brown_desk,small_blue_chair,small_brown_desk,red_desk,blue_desk,green_couch,small_red_desk,big_red_couch,big_red_tv,big_gray_fan,brown_fan,big_tv,small_tv,big_gray_tv,big_blue_fan,big_desk,blue_tv,big_brown_fan,small_desk,small_red_couch,big_blue_chair,green_chair,blue_chair,brown_couch,big_fan,big_blue_tv,green_fan,big_blue_desk,big_brown_couch,small_gray_tv,big_couch,small_brown_couch,big_green_tv,couch,blue_fan,green_desk,big_green_chair,small_brown_fan,small_gray_desk,small_red_tv,small_gray_chair,brown_chair,small_green_fan,gray_couch,small_gray_fan,big_brown_desk,big_brown_tv,gray_tv,red_tv
o1,0.9,0.8,0.999,0.1,0.1,0.2,18,highvariation_exp1,9.125845098899837e-74,3.217834079632958e-85,0,0,1.3534904162886685e-73,2.9915674354225657e-60,0.13250851843945124,0,0.022101626114632726,3.2527767868361857e-85,2.9915674354225657e-60,0,0,0,2.9915674354225657e-60,0,7.2995158116187e-55,0,0,0,0,0,0,8.326793819841944e-90,3.456494093131669e-78,0.12846631356612748,0,1.3341398119903002e-73,0,0,0,0,0,0,0,0,7.293606849717135e-72,2.134248006471211e-84,0,0,1.3341398119903002e-73,0,0,0,8.846116852829463e-73,0,0,0,0,0,0,0,3.3257694402778017e-68,2.3861407890370306e-57,0,0,1.8036358365809112e-66,0,0,0,0,0,0,0,0,7.293606849717135e-72,0,1.3341398119903002e-73,0,0,0,0,0,0,0.7169235418797885,0,0,0,0,0,0,0,0,0,0,0,0,1.3254023125382782e-84,0,0
o1,0.9,0.8,0.999,0.1,0.2,0.1,5,highvariation_exp1,1.5324130468855515e-21,1.0094101361800087e-24,0,0,2.8188610127128557e-21,1.4350385083449642e-17,0.280230204962446,0,0.10334910302905842,1.0124430654450971e-24,1.4350385083449642e-17,0,0,0,1.435038508344952e-17,0,4.501551650957667e-16,0,0,0,0,0,0,5.368799081967397e-26,1.49379329514648e-22,0.16851180568586102,0,2.807608088913323e-21,0,0,0,0,0,0,0,0,5.1748179853666234e-21,1.7073102578693997e-24,0,0,2.807608088913323e-21,0,0,0,4.748376939120194e-21,0,0,0,0,0,0,0,5.3736579675214874e-20,5.56892168936625e-17,0,0,1.6293260353561552e-19,0,0,0,0,0,0,0,0,5.1748179853666234e-21,0,2.807608088913323e-21,0,0,0,0,0,0,0.44790888632263415,0,0,0,0,0,0,0,0,0,0,0,0,1.4956880238191666e-24,0,0
o1,0.9,0.8,0.999,0.1,0.2,0.1,10,highvariation_exp1,7.379254149221639e-42,3.201814074233889e-48,0,0,2.4969400329831053e-41,6.47124581111168e-34,0.2467690421068539,0,0.0335640384414785,3.221083673724233e-48,6.47124581111168e-34,0,0,0,6.471245811111571e-34,0,6.36773910744711e-31,0,0,0,0,0,0,9.057640709452088e-51,7.011998232620937e-44,0.08923216926773658,0,2.4770442010966357e-41,0,0,0,0,0,0,0,0,8.414938458514004e-41,9.159793557960606e-48,0,0,2.4770442010966357e-41,0,0,0,7.085184447441151e-41,0,0,0,0,0,0,0,9.074042870892515e-39,9.745474918079373e-33,0,0,8.342126686131706e-38,0,0,0,0,0,0,0,0,8.414938458514004e-41,0,2.4770442010966357e-41,0,0,0,0,0,0,0.630434750183931,0,0,0,0,0,0,0,0,0,0,0,0,7.029797562727651e-48,0,0
o1,0.9,0.8,0.999,0.1,0.2,0.1,15,highvariation_exp1,3.0559451837075283e-62,8.734157547943217e-72,0,0,1.9021248794403618e-61,2.5096242536421805e-50,0.18688001937189713,0,0.009374285417291007,8.813123731330676e-72,2.5096242536421805e-50,0,0,0,2.5096242536421173e-50,0,7.746486172037976e-46,0,0,0,0,0,0,1.3141637752621847e-75,2.8306720354373513e-65,0.04063582057032947,0,1.8794357865030528e-61,0,0,0,0,0,0,0,0,1.1768016639540287e-60,4.2262519690156934e-71,0,0,1.8794357865030528e-61,0,0,0,9.091877979688577e-61,0,0,0,0,0,0,0,1.3177350499191953e-57,1.4666664906914274e-48,0,0,3.6731784598621293e-56,0,0,0,0,0,0,0,0,1.1768016639540287e-60,0,1.8794357865030528e-61,0,0,0,0,0,0,0.7631098746404824,0,0,0,0,0,0,0,0,0,0,0,0,2.8414569838906905e-71,0,0
o1,0.9,0.8,0.999,0.1,0.2,0.1,18,highvariation_exp1,1.7253302162205288e-74,6.08362985368249e-86,0,0,1.5480478761842188e-73,3.4215902522358107e-60,0.15155595346510517,0,0.004178528448590683,6.1496924571136696e-86,3.4215902522358107e-60,0,0,0,3.4215902522357074e-60,0,8.348784604131084e-55,0,0,0,0,0,0,1.5742617616141195e-90,3.953347785489283e-78,0.024287812269443813,0,1.5259157195568272e-73,0,0,0,0,0,0,0,0,1.3789276660598852e-72,4.035004467605001e-85,0,0,1.5259157195568272e-73,0,0,0,1.0117701789163887e-72,0,0,0,0,0,0,0,6.287692203087984e-69,4.5112323942230626e-58,0,0,3.409949844849312e-67,0,0,0,0,0,0,0,0,1.3789276660598852e-72,0,1.5259157195568272e-73,0,0,0,0,0,0,0.8199777058168604,0,0,0,0,0,0,0,0,0,0,0,0,2.505802622867814e-85,0,0
o1,0.9,0.8,0.999,0.1,0.2,0.2,10,highvariation_exp1,7.379254149221639e-42,3.201814074233889e-48,0,0,2.4969400329831053e-41,6.47124581111168e-34,0.2467690421068539,0,0.0335640384414785,3.221083673724233e-48,6.47124581111168e-34,0,0,0,6.471245811111571e-34,0,6.36773910744711e-31,0,0,0,0,0,0,9.057640709452088e-51,7.011998232620937e-44,0.08923216926773658,0,2.4770442010966357e-41,0,0,0,0,0,0,0,0,8.414938458514004e-41,9.159793557960606e-48,0,0,2.4770442010966357e-41,0,0,0,7.085184447441151e-41,0,0,0,0,0,0,0,9.074042870892515e-39,9.745474918079373e-33,0,0,8.342126686131706e-38,0,0,0,0,0,0,0,0,8.414938458514004e-41,0,2.4770442010966357e-41,0,0,0,0,0,0,0.630434750183931,0,0,0,0,0,0,0,0,0,0,0,0,7.029797562727651e-48,0,0
o1,0.9,0.8,0.999,0.1,0.2,0.2,15,highvariation_exp1,3.0559451837075283e-62,8.734157547943217e-72,0,0,1.9021248794403618e-61,2.5096242536421805e-50,0.18688001937189713,0,0.009374285417291007,8.813123731330676e-72,2.5096242536421805e-50,0,0,0,2.5096242536421173e-50,0,7.746486172037976e-46,0,0,0,0,0,0,1.3141637752621847e-75,2.8306720354373513e-65,0.04063582057032947,0,1.8794357865030528e-61,0,0,0,0,0,0,0,0,1.1768016639540287e-60,4.2262519690156934e-71,0,0,1.8794357865030528e-61,0,0,0,9.091877979688577e-61,0,0,0,0,0,0,0,1.3177350499191953e-57,1.4666664906914274e-48,0,0,3.6731784598621293e-56,0,0,0,0,0,0,0,0,1.1768016639540287e-60,0,1.8794357865030528e-61,0,0,0,0,0,0,0.7631098746404824,0,0,0,0,0,0,0,0,0,0,0,0,2.8414569838906905e-71,0,0
o1,0.9,0.8,0.999,0.1,0.2,0.2,18,highvariation_exp1,1.7253302162205288e-74,6.08362985368249e-86,0,0,1.5480478761842188e-73,3.4215902522358107e-60,0.15155595346510517,0,0.004178528448590683,6.1496924571136696e-86,3.4215902522358107e-60,0,0,0,3.4215902522357074e-60,0,8.348784604131084e-55,0,0,0,0,0,0,1.5742617616141195e-90,3.953347785489283e-78,0.024287812269443813,0,1.5259157195568272e-73,0,0,0,0,0,0,0,0,1.3789276660598852e-72,4.035004467605001e-85,0,0,1.5259157195568272e-73,0,0,0,1.0117701789163887e-72,0,0,0,0,0,0,0,6.287692203087984e-69,4.5112323942230626e-58,0,0,3.409949844849312e-67,0,0,0,0,0,0,0,0,1.3789276660598852e-72,0,1.5259157195568272e-73,0,0,0,0,0,0,0.8199777058168604,0,0,0,0,0,0,0,0,0,0,0,0,2.505802622867814e-85,0,0
o1,0.9,0.8,0.999,0.2,0.1,0.1,5,highvariation_exp1,1.5338622417148848e-21,1.0103647299515785e-24,0,0,1.7113425080703033e-21,1.4363956165935623e-17,0.17012894911620655,0,0.10344683972350291,1.0134005274416642e-24,1.4363956165935623e-17,0,0,0,1.4363956165935623e-17,0,4.5058087442980035e-16,0,0,0,0,0,0,5.373876326568737e-26,9.068882618637245e-23,0.2780917397974528,0,1.7045108101783497e-21,0,0,0,0,0,0,0,0,8.539900992862581e-21,1.708924852056523e-24,0,0,1.7045108101783497e-21,0,0,0,2.882759832290077e-21,0,0,0,0,0,0,0,8.868042729601411e-20,9.190282633839048e-17,0,0,2.688844915199316e-19,0,0,0,0,0,0,0,0,8.539900992862581e-21,0,1.7045108101783497e-21,0,0,0,0,0,0,0.44833247136283727,0,0,0,0,0,0,0,0,0,0,0,0,1.4971024879904414e-24,0,0
o1,0.9,0.8,0.999,0.2,0.1,0.1,10,highvariation_exp1,7.39894844698216e-42,3.210359311798102e-48,0,0,9.210244590916706e-42,6.488516749245586e-34,0.09102354102413052,0,0.03365361662292419,3.2296803394168687e-48,6.488516749245586e-34,0,0,0,6.488516749245586e-34,0,6.3847337992557105e-31,0,0,0,0,0,0,9.081814409060833e-51,2.5864545379713374e-44,0.2432055414074262,0,9.136856573746094e-42,0,0,0,0,0,0,0,0,2.293522258292817e-40,9.18423989062615e-48,0,0,9.136856573746094e-42,0,0,0,2.6134500977474494e-41,0,0,0,0,0,0,0,2.4731635768576694e-38,2.6561648373833156e-32,0,0,2.273677143388236e-37,0,0,0,0,0,0,0,0,2.293522258292817e-40,0,9.136856573746094e-42,0,0,0,0,0,0,0.632117300945519,0,0,0,0,0,0,0,0,0,0,0,0,7.048559204974535e-48,0,0
o1,0.9,0.8,0.999,0.2,0.1,0.1,15,highvariation_exp1,3.06729465973737e-62,8.766595339124737e-72,0,0,4.2599768788524965e-62,2.5189447481531694e-50,0.04185343298164517,0,0.009409100579620426,8.845854795051975e-72,2.5189447481531694e-50,0,0,0,2.5189447481531694e-50,0,7.77525585010477e-46,0,0,0,0,0,0,1.3190444486283675e-75,6.339540349277859e-66,0.18279347773214916,0,4.209162648745938e-62,0,0,0,0,0,0,0,0,5.293646485687082e-60,4.241947847879676e-71,0,0,4.209162648745938e-62,0,0,0,2.036206476107761e-61,0,0,0,0,0,0,0,5.927611873553695e-57,6.597555180230441e-48,0,0,1.652318214780396e-55,0,0,0,0,0,0,0,0,5.293646485687082e-60,0,4.209162648745938e-62,0,0,0,0,0,0,0.7659439887065853,0,0,0,0,0,0,0,0,0,0,0,0,2.8520098721101607e-71,0,0
o1,0.9,0.8,0.999,0.2,0.1,0.1,18,highvariation_exp1,1.7320141162176583e-74,6.1071977325611506e-86,0,0,2.568819086639961e-74,3.434845434844969e-60,0.025149081752865662,0,0.004194715996935349,6.173516261397625e-86,3.434845434844969e-60,0,0,0,3.434845434844969e-60,0,8.381127654097376e-55,0,0,0,0,0,0,1.5803604249801342e-90,6.560155796035727e-79,0.1475019167072998,0,2.5320931511907207e-74,0,0,0,0,0,0,0,0,8.374343126838264e-72,4.0506360064813905e-85,0,0,2.5320931511907207e-74,0,0,0,1.6789238801192396e-73,0,0,0,0,0,0,0,3.8185681004618785e-68,2.7397091902637547e-57,0,0,2.0708910807245957e-66,0,0,0,0,0,0,0,0,8.374343126838264e-72,0,2.5320931511907207e-74,0,0,0,0,0,0,0.8231542855428992,0,0,0,0,0,0,0,0,0,0,0,0,2.5155100597319762e-85,0,0
o1,0.9,0.8,0.999,0.2,0.1,0.2,10,highvariation_exp1,7.398948446982154e-42,3.210359311798101e-48,0,0,9.210244590916529e-42,6.488516749245588e-34,0.09102354102413018,0,0.03365361662292403,3.2296803394168675e-48,6.488516749245588e-34,0,0,0,6.488516749245588e-34,0,6.384733799255708e-31,0,0,0,0,0,0,9.081814409060842e-51,2.58645453797129e-44,0.2432055414074263,0,9.136856573746104e-42,0,0,0,0,0,0,0,0,2.2935222582928196e-40,9.18423989062614e-48,0,0,9.136856573746104e-42,0,0,0,2.613450097747403e-41,0,0,0,0,0,0,0,2.4731635768576673e-38,2.656164837383313e-32,0,0,2.2736771433882387e-37,0,0,0,0,0,0,0,0,2.2935222582928196e-40,0,9.136856573746104e-42,0,0,0,0,0,0,0.6321173009455194,0,0,0,0,0,0,0,0,0,0,0,0,7.04855920497453e-48,0,0
o1,0.9,0.8,0.999,0.2,0.1,0.2,15,highvariation_exp1,3.0672946597373656e-62,8.766595339124727e-72,0,0,4.25997687885237e-62,2.5189447481531694e-50,0.04185343298164492,0,0.009409100579620354,8.845854795051967e-72,2.5189447481531694e-50,0,0,0,2.5189447481531694e-50,0,7.775255850104761e-46,0,0,0,0,0,0,1.3190444486283683e-75,6.339540349277683e-66,0.18279347773214924,0,4.2091626487459436e-62,0,0,0,0,0,0,0,0,5.293646485687089e-60,4.241947847879668e-71,0,0,4.2091626487459436e-62,0,0,0,2.0362064761077053e-61,0,0,0,0,0,0,0,5.927611873553687e-57,6.597555180230427e-48,0,0,1.6523182147803976e-55,0,0,0,0,0,0,0,0,5.293646485687089e-60,0,4.2091626487459436e-62,0,0,0,0,0,0,0.7659439887065854,0,0,0,0,0,0,0,0,0,0,0,0,2.8520098721101562e-71,0,0
o1,0.9,0.8,0.999,0.2,0.1,0.2,18,highvariation_exp1,1.7320141162176548e-74,6.107197732561143e-86,0,0,2.56881908663987e-74,3.434845434844969e-60,0.025149081752865475,0,0.004194715996935311,6.173516261397616e-86,3.434845434844969e-60,0,0,0,3.434845434844969e-60,0,8.381127654097363e-55,0,0,0,0,0,0,1.580360424980135e-90,6.560155796035508e-79,0.1475019167072998,0,2.532093151190724e-74,0,0,0,0,0,0,0,0,8.374343126838272e-72,4.050636006481379e-85,0,0,2.532093151190724e-74,0,0,0,1.6789238801191843e-73,0,0,0,0,0,0,0,3.818568100461871e-68,2.7397091902637473e-57,0,0,2.0708910807245986e-66,0,0,0,0,0,0,0,0,8.374343126838272e-72,0,2.532093151190724e-74,0,0,0,0,0,0,0.8231542855428994,0,0,0,0,0,0,0,0,0,0,0,0,2.5155100597319713e-85,0,0
o1,0.9,0.8,0.999,0.2,0.2,0.1,5,highvariation_exp1,1.0946704993361075e-21,7.210663600475231e-25,0,0,2.0136372491847666e-21,1.690123224602169e-17,0.20018084485690985,0,0.07382684090864933,7.232329157289773e-25,1.690123224602169e-17,0,0,0,1.690123224602169e-17,0,5.301723227486291e-16,0,0,0,0,0,0,3.8351709311252154e-26,1.0670827004679332e-22,0.19846555667540197,0,2.0055987874008267e-21,0,0,0,0,0,0,0,0,6.0946657593488686e-21,1.219607322126342e-24,0,0,2.0055987874008267e-21,0,0,0,3.391975920295702e-21,0,0,0,0,0,0,0,6.328850465797677e-20,6.558823215164953e-17,0,0,1.9189462560000274e-19,0,0,0,0,0,0,0,0,6.0946657593488686e-21,0,2.0055987874008267e-21,0,0,0,0,0,0,0.5275267575590383,0,0,0,0,0,0,0,0,0,0,0,0,1.0684361890632242e-24,0,0
o1,0.9,0.8,0.999,0.2,0.2,0.1,10,highvariation_exp1,3.299331661965015e-42,1.4315602006958053e-48,0,0,1.1164046043485439e-41,7.86494853936291e-34,0.11033268367668336,0,0.015006786931855653,1.4401758139307236e-48,7.86494853936291e-34,0,0,0,7.86494853936291e-34,0,7.739149748594797e-31,0,0,0,0,0,0,4.049753561957307e-51,3.1351282005877635e-44,0.10844997081418371,0,1.1075089969122628e-41,0,0,0,0,0,0,0,0,1.0227251424212075e-40,4.0954270298483203e-48,0,0,1.1075089969122628e-41,0,0,0,3.167850423036374e-41,0,0,0,0,0,0,0,1.1028306188122344e-38,1.1844343571485966e-32,0,0,1.0138758287100497e-37,0,0,0,0,0,0,0,0,1.0227251424212075e-40,0,1.1075089969122628e-41,0,0,0,0,0,0,0.7662105585772774,0,0,0,0,0,0,0,0,0,0,0,0,3.143086443005664e-48,0,0
o1,0.9,0.8,0.999,0.2,0.2,0.1,15,highvariation_exp1,8.045364193842077e-63,2.2994351722744505e-72,0,0,5.007710046257917e-62,2.9610829542092358e-50,0.0491997639360497,0,0.002467961161123598,2.320224540740115e-72,2.9610829542092358e-50,0,0,0,2.9610829542092358e-50,0,9.140008957814914e-46,0,0,0,0,0,0,3.4597892130746473e-76,7.452289249111536e-66,0.04794583708954858,0,4.947976639755272e-62,0,0,0,0,0,0,0,0,1.3884976376691327e-60,1.1126422177645878e-71,0,0,4.947976639755272e-62,0,0,0,2.393611964721954e-61,0,0,0,0,0,0,0,1.5547836648522505e-57,1.7305065245498146e-48,0,0,4.333950036337712e-56,0,0,0,0,0,0,0,0,1.3884976376691327e-60,0,4.947976639755272e-62,0,0,0,0,0,0,0.9003864378132781,0,0,0,0,0,0,0,0,0,0,0,0,7.480682702823164e-72,0,0
o1,0.9,0.8,0.999,0.2,0.2,0.1,18,highvariation_exp1,3.2780742594273425e-75,1.1558709306631254e-86,0,0,2.94124327480742e-74,3.932825043142883e-60,0.028795164267466332,0,0.0007939075326470253,1.168422621799263e-86,3.932825043142883e-60,0,0,0,3.932825043142883e-60,0,9.596213091113691e-55,0,0,0,0,0,0,2.991048849566075e-91,7.511239003606542e-79,0.02791676071499366,0,2.899192859029829e-74,0,0,0,0,0,0,0,0,1.5849592902654527e-72,7.666384184069539e-86,0,0,2.899192859029829e-74,0,0,0,1.9223321708393943e-73,0,0,0,0,0,0,0,7.227163843981859e-69,5.1852753917113644e-58,0,0,3.919445391487712e-67,0,0,0,0,0,0,0,0,1.5849592902654527e-72,0,2.899192859029829e-74,0,0,0,0,0,0,0.942494167484893,0,0,0,0,0,0,0,0,0,0,0,0,4.7609477884311145e-86,0,0
o1,0.9,0.8,0.999,0.2,0.2,0.2,10,highvariation_exp1,3.299331661965015e-42,1.4315602006958053e-48,0,0,1.1164046043485439e-41,7.86494853936291e-34,0.11033268367668336,0,0.015006786931855653,1.4401758139307236e-48,7.86494853936291e-34,0,0,0,7.86494853936291e-34,0,7.739149748594797e-31,0,0,0,0,0,0,4.049753561957307e-51,3.1351282005877635e-44,0.10844997081418371,0,1.1075089969122628e-41,0,0,0,0,0,0,0,0,1.0227251424212075e-40,4.0954270298483203e-48,0,0,1.1075089969122628e-41,0,0,0,3.167850423036374e-41,0,0,0,0,0,0,0,1.1028306188122344e-38,1.1844343571485966e-32,0,0,1.0138758287100497e-37,0,0,0,0,0,0,0,0,1.0227251424212075e-40,0,1.1075089969122628e-41,0,0,0,0,0,0,0.7662105585772774,0,0,0,0,0,0,0,0,0,0,0,0,3.143086443005664e-48,0,0
o1,0.9,0.8,0.999,0.2,0.2,0.2,15,highvariation_exp1,8.045364193842077e-63,2.2994351722744505e-72,0,0,5.007710046257917e-62,2.9610829542092358e-50,0.0491997639360497,0,0.002467961161123598,2.320224540740115e-72,2.9610829542092358e-50,0,0,0,2.9610829542092358e-50,0,9.140008957814914e-46,0,0,0,0,0,0,3.4597892130746473e-76,7.452289249111536e-66,0.04794583708954858,0,4.947976639755272e-62,0,0,0,0,0,0,0,0,1.3884976376691327e-60,1.1126422177645878e-71,0,0,4.947976639755272e-62,0,0,0,2.393611964721954e-61,0,0,0,0,0,0,0,1.5547836648522505e-57,1.7305065245498146e-48,0,0,4.333950036337712e-56,0,0,0,0,0,0,0,0,1.3884976376691327e-60,0,4.947976639755272e-62,0,0,0,0,0,0,0.9003864378132781,0,0,0,0,0,0,0,0,0,0,0,0,7.480682702823164e-72,0,0
o1,0.9,0.8,0.999,0.2,0.2,0.2,18,highvariation_exp1,3.2780742594273425e-75,1.1558709306631254e-86,0,0,2.94124327480742e-74,3.932825043142883e-60,0.028795164267466332,0,0.0007939075326470253,1.168422621799263e-86,3.932825043142883e-60,0,0,0,3.932825043142883e-60,0,9.596213091113691e-55,0,0,0,0,0,0,2.991048849566075e-91,7.511239003606542e-79,0.02791676071499366,0,2.899192859029829e-74,0,0,0,0,0,0,0,0,1.5849592902654527e-72,7.666384184069539e-86,0,0,2.899192859029829e-74,0,0,0,1.9223321708393943e-73,0,0,0,0,0,0,0,7.227163843981859e-69,5.1852753917113644e-58,0,0,3.919445391487712e-67,0,0,0,0,0,0,0,0,1.5849592902654527e-72,0,2.899192859029829e-74,0,0,0,0,0,0,0.942494167484893,0,0,0,0,0,0,0,0,0,0,0,0,4.7609477884311145e-86,0,0
o1,0.9,0.9,0.7,0.1,0.1,0.1,5,highvariation_exp1,1.1236486574539172e-7,2.5058882212091616e-13,0,0,6.383395309436997e-8,0.0000165524563105456,0.3289767033536438,0,0.5739443303246126,7.647363956326753e-13,0.0000165524563105456,0,0,0,0.000016552456310545668,0,0.00003227172537537682,0,0,0,0,0,0,6.749085550250441e-14,5.44067320138857e-9,0.09363598796363506,0,1.911503015819558e-8,0,0,0,0,0,0,0,0,4.2306674813997543e-10,3.0335978219847966e-13,0,0,1.911503015819558e-8,0,0,0,2.2926952091448124e-8,0,0,0,0,0,0,0,8.652635839318074e-10,0.001128723415811288,0,0,9.534858750197538e-10,0,0,0,0,0,0,0,0,4.2306674813997543e-10,0,1.911503015819558e-8,0,0,0,0,0,0,0.0022320612690697877,0,0,0,0,0,0,0,0,0,0,0,0,1.1166521122399233e-12,0,0
o1,0.9,0.9,0.7,0.1,0.1,0.1,10,highvariation_exp1,2.8283000725855503e-14,1.406655665478721e-25,0,0,9.127837303393953e-15,6.137468988455273e-10,0.24243465403082284,0,0.7379109422217675,1.3100501759710797e-24,6.137468988455273e-10,0,0,0,6.137468988455323e-10,0,2.3329679926779703e-9,0,0,0,0,0,0,1.020362000637175e-26,6.630857442453949e-17,0.01964038534873135,0,8.184918989345901e-16,0,0,0,0,0,0,0,0,4.009425931463309e-19,2.0614861336486046e-25,0,0,8.184918989345901e-16,0,0,0,1.1774895381087896e-15,0,0,0,0,0,0,0,1.6771088951798033e-18,0.000002853904785549982,0,0,2.0365399681536884e-18,0,0,0,0,0,0,0,0,4.009425931463309e-19,0,8.184918989345901e-16,0,0,0,0,0,0,0.000011160319643698291,0,0,0,0,0,0,0,0,0,0,0,0,2.7931881683504265e-24,0,0
o1,0.9,0.9,0.7,0.1,0.1,0.1,15,highvariation_exp1,6.2916769942633926e-21,6.978464781026092e-38,0,0,1.1535330106382539e-21,2.011231940909986e-14,0.15789567695418685,0,0.8384634139022631,1.9833989827662878e-36,2.011231940909986e-14,0,0,0,2.01123194091001e-14,0,1.4905321988502324e-13,0,0,0,0,0,0,1.363357044313911e-39,7.142211851748327e-25,0.003640853449431161,0,3.0974176548034474e-23,0,0,0,0,0,0,0,0,3.358160769352819e-28,1.2380803144103407e-37,0,0,3.0974176548034474e-23,0,0,0,5.344582399963054e-23,0,0,0,0,0,0,0,2.872897193395561e-27,6.377308275174296e-9,0,0,3.8443028898929384e-27,0,0,0,0,0,0,0,0,3.358160769352819e-28,0,3.0974176548034474e-23,0,0,0,0,0,0,4.931660158221164e-8,0,0,0,0,0,0,0,0,0,0,0,0,6.174879430704868e-36,0,0
o1,0.9,0.9,0.7,0.1,0.1,0.1,18,highvariation_exp1,6.235040668457136e-25,2.8108097907762377e-45,0,0,8.142459761909757e-26,3.9854207483226707e-17,0.11867626669252482,0,0.8800361833021786,1.560312873780773e-43,3.9854207483226707e-17,0,0,0,3.9854207483227286e-17,0,4.408889589252292e-16,0,0,0,0,0,0,2.499488345613259e-47,1.1505854084068123e-29,0.0012875479929642592,0,1.0605210953437729e-27,0,0,0,0,0,0,0,0,1.1685340422110787e-33,5.5926568157954584e-45,0,0,1.0605210953437729e-27,0,0,0,2.0408736618416944e-27,0,0,0,0,0,0,0,1.5356904744175243e-32,1.5917852703039612e-10,0,0,2.178214807750391e-32,0,0,0,0,0,0,0,0,1.1685340422110787e-33,0,1.0605210953437729e-27,0,0,0,0,0,0,1.8531533469888984e-9,0,0,0,0,0,0,0,0,0,0,0,0,6.0964043862443975e-43,0,0
o1,0.9,0.9,0.7,0.1,0.1,0.2,10,highvariation_exp1,2.8283000725855616e-14,1.4066556654787149e-25,0,0,9.127837303393998e-15,6.137468988455245e-10,0.2424346540308229,0,0.7379109422217676,1.3100501759710744e-24,6.137468988455245e-10,0,0,0,6.137468988455303e-10,0,2.3329679926779613e-9,0,0,0,0,0,0,1.02036200063719e-26,6.630857442453924e-17,0.019640385348731287,0,8.184918989345937e-16,0,0,0,0,0,0,0,0,4.0094259314632927e-19,2.061486133648596e-25,0,0,8.184918989345937e-16,0,0,0,1.1774895381087941e-15,0,0,0,0,0,0,0,1.6771088951798092e-18,0.000002853904785549971,0,0,2.0365399681536807e-18,0,0,0,0,0,0,0,0,4.0094259314632927e-19,0,8.184918989345937e-16,0,0,0,0,0,0,0.000011160319643698249,0,0,0,0,0,0,0,0,0,0,0,0,2.793188168350417e-24,0,0
o1,0.9,0.9,0.7,0.1,0.1,0.2,15,highvariation_exp1,6.291676994263429e-21,6.978464781026042e-38,0,0,1.1535330106382616e-21,2.0112319409099714e-14,0.15789567695418685,0,0.8384634139022631,1.9833989827662748e-36,2.0112319409099714e-14,0,0,0,2.0112319409099994e-14,0,1.490532198850223e-13,0,0,0,0,0,0,1.3633570443139406e-39,7.142211851748285e-25,0.0036408534494311406,0,3.097417654803467e-23,0,0,0,0,0,0,0,0,3.3581607693527965e-28,1.2380803144103317e-37,0,0,3.097417654803467e-23,0,0,0,5.344582399963083e-23,0,0,0,0,0,0,0,2.872897193395575e-27,6.377308275174254e-9,0,0,3.8443028898929154e-27,0,0,0,0,0,0,0,0,3.3581607693527965e-28,0,3.097417654803467e-23,0,0,0,0,0,0,4.931660158221134e-8,0,0,0,0,0,0,0,0,0,0,0,0,6.17487943070483e-36,0,0
o1,0.9,0.9,0.7,0.1,0.1,0.2,18,highvariation_exp1,6.235040668457179e-25,2.8108097907762134e-45,0,0,8.142459761909825e-26,3.985420748322636e-17,0.11867626669252478,0,0.8800361833021786,1.5603128737807604e-43,3.985420748322636e-17,0,0,0,3.9854207483227033e-17,0,4.4088895892522597e-16,0,0,0,0,0,0,2.4994883456133235e-47,1.150585408406804e-29,0.0012875479929642512,0,1.060521095343781e-27,0,0,0,0,0,0,0,0,1.1685340422110695e-33,5.592656815795414e-45,0,0,1.060521095343781e-27,0,0,0,2.0408736618417073e-27,0,0,0,0,0,0,0,1.5356904744175333e-32,1.5917852703039493e-10,0,0,2.1782148077503746e-32,0,0,0,0,0,0,0,0,1.1685340422110695e-33,0,1.060521095343781e-27,0,0,0,0,0,0,1.8531533469888843e-9,0,0,0,0,0,0,0,0,0,0,0,0,6.0964043862443545e-43,0,0
o1,0.9,0.9,0.7,0.1,0.2,0.1,5,highvariation_exp1,9.248780959593033e-8,2.0626030310669458e-13,0,0,8.662693287374083e-8,0.000022462787469692663,0.44644333331996267,0,0.4724150524240118,6.294564914144759e-13,0.000022462787469692663,0,0,0,0.000022462787469692663,0,0.00004379488426291956,0,0,0,0,0,0,5.555189650941285e-14,7.383356495372908e-9,0.07707202219002016,0,2.594037113674518e-8,0,0,0,0,0,0,0,0,3.482273270098561e-10,2.496962158848709e-13,0,0,2.594037113674518e-8,0,0,0,3.111340350313536e-8,0,0,0,0,0,0,0,7.12200678300185e-10,0.0009290551425973947,0,0,7.848166726871373e-10,0,0,0,0,0,0,0,0,3.482273270098561e-10,0,2.594037113674518e-8,0,0,0,0,0,0,0.0030290560485880186,0,0,0,0,0,0,0,0,0,0,0,0,9.191192216235442e-13,0,0
