object,color_fidelity,size_fidelity,color_cost,size_cost,speaker-opt,context,big_red,yellow,small_yellow,big_yellow,small,big,small_red,red
o1,0.7,0.8,0.1,0.1,5,size_0_3_1_2,0.5761888936383524,0.0004856210972203964,5.224064611150829e-7,0,0.00001722362213606649,0.389628760741176,0.00009118515727478356,0.033587793337379386
o1,0.7,0.8,0.1,0.1,10,size_0_3_1_2,0.6846181169215694,4.863105753146714e-7,5.627761724005908e-13,0,6.11741016247474e-10,0.31305499412813254,1.714616209483999e-8,0.0023263848812570018
o1,0.7,0.8,0.1,0.1,11,size_0_3_1_2,0.7018637762683531,1.210221008215101e-7,3.569676612466063e-14,0,7.806996103161652e-11,0.29678524273867807,3.0538184876340916e-9,0.0013508568389440038
o1,0.7,0.8,0.1,0.1,15,size_0_3_1_2,0.763701842509053,4.5721642939951534e-10,5.691867858995824e-19,0,2.0398707814998208e-14,0.23614687978552923,3.0269248907311466e-12,0.0001512772451539829
o1,0.7,0.8,0.1,0.1,18,size_0_3_1_2,0.8035009823143577,6.880563373290918e-12,1.4183505350650826e-22,0,4.1400062307740804e-17,0.1964700971562727,1.6698589150805974e-14,0.000028920522472293573
o1,0.7,0.8,0.1,0.2,10,size_0_3_1_2,0.6818917633042301,0.0000013166648833553884,5.605350297614223e-13,0,6.093048809900199e-10,0.3118083157324378,1.7077880961321426e-8,0.006298586610702439
o1,0.7,0.8,0.1,0.2,11,size_0_3_1_2,0.6999685526649051,3.6258874397885347e-7,3.560037512114402e-14,0,7.785915084612079e-11,0.29598384164602753,3.0455723449008395e-9,0.004047239976856313
o1,0.7,0.8,0.1,0.2,15,size_0_3_1_2,0.7632998110308117,2.048023176673447e-9,5.688871519427166e-19,0,2.0387969432293348e-14,0.23602256624603288,3.025331442842706e-12,0.0006776206720864532
o1,0.7,0.8,0.1,0.2,18,size_0_3_1_2,0.8033836573880108,4.161890480346031e-11,1.4181434315571314e-22,0,4.139401718848345e-17,0.19644140915191977,1.6696150870349167e-14,0.00017493341843387885
o1,0.7,0.8,0.2,0.1,5,size_0_3_1_2,0.4599313044095665,0.0003876373653838078,4.1700054920435805e-7,0,0.000022667301294684902,0.5127744003568773,0.00007278673502947776,0.02681078683129896
o1,0.7,0.8,0.2,0.1,10,size_0_3_1_2,0.4451594244457983,3.162138577086258e-7,3.65934103707563e-13,0,1.0812578332143017e-9,0.5533275612354335,1.114895364428073e-8,0.0015126858743330846
o1,0.7,0.8,0.2,0.1,11,size_0_3_1_2,0.4400932653608786,7.58851123711618e-8,2.238312746406612e-14,0,1.4706176930441142e-10,0.5590596219577167,1.914851564484292e-9,0.0008470347343565387
o1,0.7,0.8,0.2,0.1,15,size_0_3_1_2,0.41911207841874315,2.5091589066129067e-10,3.1236412375687944e-19,0,5.017076448918136e-14,0.5808049018606842,1.6611466825899681e-12,0.00008301946794530089
o1,0.7,0.8,0.2,0.1,18,size_0_3_1_2,0.4033427414963253,3.453916491836477e-12,7.119859288387305e-23,0,1.2572420438246118e-16,0.5966427409288881,8.382385181169353e-15,0.000014517571323786227
o1,0.7,0.8,0.2,0.2,10,size_0_3_1_2,0.4440051159319984,8.573295288756435e-7,3.649852282526073e-13,0,1.0784541070569855e-9,0.5518927702823959,1.1120044153871542e-8,0.004101244257213496
o1,0.7,0.8,0.2,0.2,11,size_0_3_1_2,0.4393473632334511,2.2758509364277098e-7,2.234519090900387e-14,0,1.468125183041767e-10,0.5581120869822949,1.911606134553686e-9,0.0025403201407193433
o1,0.7,0.8,0.2,0.2,15,size_0_3_1_2,0.4189909695617606,1.1242020554420386e-9,3.1227386135706367e-19,0,5.0156266878030884e-14,0.5806370693847994,1.6606666688027917e-12,0.0003719599275272616
o1,0.7,0.8,0.2,0.2,18,size_0_3_1_2,0.4033131751581121,2.0893445477171e-11,7.119337379484345e-23,0,1.257149883883044e-16,0.5965990050703837,8.381770725001367e-15,0.00008781975060236353
o1,0.7,0.85,0.1,0.1,5,size_0_3_1_2,0.5407617263745697,0.00027935735488302904,5.606448026699761e-8,0,0.000001946889438220135,0.4396242917403485,0.000010979339576151198,0.019321642236703965
o1,0.7,0.85,0.1,0.1,10,size_0_3_1_2,0.6016120125023445,1.6055536691511267e-7,6.466662696241301e-15,0,7.798071013631871e-12,0.39761977105052393,2.4800306173508537e-10,0.0007680556359571321
o1,0.7,0.85,0.1,0.1,11,size_0_3_1_2,0.6117073429111758,3.593212109837931e-8,2.6365971236590714e-16,0,6.463703834161237e-13,0.38789154437164985,2.905348883078411e-11,0.00040107675535312336
o1,0.7,0.85,0.1,0.1,15,size_0_3_1_2,0.6504663928324449,8.967829758935992e-11,7.248871931499786e-22,0,3.035504582521328e-17,0.34950393560297005,5.444220140192884e-15,0.00002967147490136061
o1,0.7,0.85,0.1,0.1,18,size_0_3_1_2,0.678174848137094,9.970034688676382e-13,4.872999372528179e-26,0,1.7145451041601825e-20,0.3218209612368595,8.681497739238223e-18,0.0000041906250494354764
o1,0.7,0.85,0.1,0.2,10,size_0_3_1_2,0.6008189243592988,4.358593967469567e-7,6.4581378772502384e-15,0,7.787791036618375e-12,0.397095600124234,2.4767612629561017e-10,0.0020850394016001285
o1,0.7,0.85,0.1,0.2,11,size_0_3_1_2,0.6112159885661147,1.0785934962705044e-7,2.634479275201172e-16,0,6.458511859598675e-13,0.3875799702211219,2.9030151595843895e-11,0.001203933323737648
o1,0.7,0.85,0.1,0.2,15,size_0_3_1_2,0.6503992019366625,4.018687302347039e-10,7.248123148466879e-22,0,3.03519102555003e-17,0.34946783307289137,5.443657771357101e-15,0.00013296458857193358
o1,0.7,0.85,0.1,0.2,18,size_0_3_1_2,0.6781604974578969,6.031391876051632e-12,4.872896256273036e-26,0,1.7145088231231633e-20,0.3218141512683301,8.681314032352985e-18,0.000025351267741776644
o1,0.7,0.85,0.2,0.1,5,size_0_3_1_2,0.4207624304100462,0.00021736575253124778,4.362332951144936e-8,0,0.000002497580754548125,0.5639751024004444,0.000008542937451084806,0.015034017295443125
o1,0.7,0.85,0.2,0.1,10,size_0_3_1_2,0.35741673815511915,9.538568769165699e-8,3.841834005319105e-15,0,1.2593314676035039e-11,0.6421268656695817,1.4733822386482268e-10,0.00045630062967598115
o1,0.7,0.85,0.2,0.1,11,size_0_3_1_2,0.34415869720605463,2.021612479950905e-8,1.4834018941432026e-16,0,1.0924974558457979e-12,0.655615628814025,1.634606970337653e-11,0.00022565374635695045
o1,0.7,0.85,0.2,0.1,15,size_0_3_1_2,0.29341736040575,4.0452773047614414e-11,3.2698766477362096e-22,0,6.136681145173171e-17,0.7065692551177334,2.4558205014209014e-15,0.000013384436061319058
o1,0.7,0.85,0.2,0.1,18,size_0_3_1_2,0.2583442134629328,3.7979892308297035e-13,1.8563224418589487e-26,0,3.951263944487908e-20,0.7416541901582088,3.3071334203629186e-18,0.0000015963784786303655
o1,0.7,0.85,0.2,0.2,10,size_0_3_1_2,0.35713666551791745,2.590820050397914e-7,3.838823534720781e-15,0,1.2583446523606999e-11,0.6416236934745301,1.472227692693506e-10,0.0012393817657375113
o1,0.7,0.85,0.2,0.2,11,size_0_3_1_2,0.3440031086977223,6.070513904726829e-8,1.4827312724508196e-16,0,1.0920035556454148e-12,0.6553192357298052,1.6338679913076542e-11,0.0006775948499026067
o1,0.7,0.85,0.2,0.2,15,size_0_3_1_2,0.2934036876220916,1.8128830269129176e-10,3.2697242766701746e-22,0,6.136395185564052e-17,0.7065363301110094,2.4557060640802558e-15,0.00005998208560833742
o1,0.7,0.85,0.2,0.2,18,size_0_3_1_2,0.25834213092814595,2.297631070465884e-12,1.8563074778850657e-26,0,3.9512320930114855e-20,0.7416482116203912,3.3071067612777147e-18,0.000009657449165338759
o1,0.7,0.9,0.1,0.1,5,size_0_3_1_2,0.4945530378587414,0.0001581909463991573,3.3232374235336385e-9,0,1.210417439474108e-7,0.494346707497367,7.243690104831539e-7,0.010941214963500551
o1,0.7,0.9,0.1,0.1,10,size_0_3_1_2,0.5000861869640452,5.116610522763063e-8,2.2580931372369392e-17,0,2.9956388598731316e-14,0.49966899636358103,1.0728495804983527e-12,0.00024476550516579665
o1,0.7,0.9,0.1,0.1,11,size_0_3_1_2,0.5001723626524281,1.0234130289907886e-8,5.239458224280676e-19,0,1.4266214423945567e-15,0.4997133930619093,7.307403103557675e-14,0.00011423405145772239
o1,0.7,0.9,0.1,0.1,15,size_0_3_1_2,0.5003102591033483,1.6373655909130324e-11,1.5180458758421114e-25,0,7.33510446785933e-21,0.49968432339875357,1.572100745267597e-18,0.000005417481524637213
o1,0.7,0.9,0.1,0.1,18,size_0_3_1_2,0.5003752879737968,1.3097347619637676e-13,1.895616317768756e-30,0,7.9194701683283055e-25,0.4996241615157207,4.965751829560405e-22,5.505103515673366e-7
o1,0.7,0.9,0.1,0.2,10,size_0_3_1_2,0.49987590714667124,1.3902541108254386e-7,2.2571436380807966e-17,0,2.9943792322153844e-14,0.49945889196949567,1.0723984610318835e-12,0.0006650618573196644
o1,0.7,0.9,0.1,0.2,11,size_0_3_1_2,0.5000578671451023,3.073798859291347e-8,5.238258848880675e-19,0,1.426294871480213e-15,0.49959900261827794,7.305730350546892e-14,0.00034309949855654693
o1,0.7,0.9,0.1,0.2,15,size_0_3_1_2,0.5003008224076122,7.338025062796674e-11,1.5180172429352448e-25,0,7.334966115411545e-21,0.49967489850922153,1.5720710927947202e-18,0.000024279009785993077
o1,0.7,0.9,0.1,0.2,18,size_0_3_1_2,0.500373896992475,7.923411555603686e-13,1.8956110481901635e-30,0,7.919448153182326e-25,0.4996227726224381,4.965738025385486e-22,0.0000033303842944108668
o1,0.7,0.9,0.2,0.1,5,size_0_3_1_2,0.3744647124499317,0.00011977871476034236,2.5162824832587854e-9,0,1.51105557565254e-7,0.6171303587578123,5.484763260026602e-7,0.008284447979329517
o1,0.7,0.9,0.2,0.1,10,size_0_3_1_2,0.26907009510626884,2.7529792181214062e-8,1.2149612427484114e-17,0,4.3813153275119556e-14,0.7307981819086734,5.772439755073055e-13,0.00013169545464456107
o1,0.7,0.9,0.2,0.1,11,size_0_3_1_2,0.24989768299343246,5.113208241531913e-9,2.617754534547263e-19,0,2.1412886547310446e-15,0.7500452379186072,3.6509476345198754e-14,0.00005707397471314243
o1,0.7,0.9,0.2,0.1,15,size_0_3_1_2,0.1826119501644726,5.976342044728453e-12,5.540828171772419e-26,0,1.1998799944947367e-20,0.8173860724628109,5.738127046662025e-19,0.000001977366740324319
o1,0.7,0.9,0.2,0.1,18,size_0_3_1_2,0.14203400950435224,3.717747140995576e-14,5.380801022065416e-31,0,1.3599492084250958e-24,0.8579658342305143,1.409553308302036e-22,1.5626509619086972e-7
o1,0.7,0.9,0.2,0.2,10,size_0_3_1_2,0.26900920831244796,7.48168000016334e-8,1.214686314036408e-17,0,4.380323897219738e-14,0.7306328125159535,5.771133532807522e-13,0.00035790435417779417
o1,0.7,0.9,0.2,0.2,11,size_0_3_1_2,0.24986909897580983,1.535916944550603e-8,2.61745510823467e-19,0,2.1410437279597646e-15,0.7499594455813516,3.650530028601011e-14,0.00017144008363036077
o1,0.7,0.9,0.2,0.2,15,size_0_3_1_2,0.18261069296344845,2.6783922425949925e-11,5.54079002566621e-26,0,1.1998717338614171e-20,0.8173804451278699,5.738087542241861e-19,0.000008861881897676163
o1,0.7,0.9,0.2,0.2,18,size_0_3_1_2,0.14203389742770017,2.2491041817534746e-13,5.3807967761657175e-31,0,1.3599481353119934e-24,0.857965157224078,1.409552196047177e-22,9.453479969885135e-7
o1,0.7,0.999,0.1,0.1,5,size_0_3_1_2,0.37761401623545654,0.00004771826733929663,6.54985679243303e-20,0,2.5945988909672762e-18,0.6190378501919713,1.729246947202327e-17,0.0033004153052327502
o1,0.7,0.999,0.1,0.1,10,size_0_3_1_2,0.271185498348671,4.330515344387599e-9,8.158942247759885e-39,0,1.2802969358880454e-35,0.7287937812477183,5.687013840159751e-34,0.00002071607309529725
o1,0.7,0.999,0.1,0.1,11,size_0_3_1_2,0.252097541722284,6.686041110672166e-10,1.342062519013099e-42,0,4.3955910393228614e-39,0.7478949946050008,2.853305124306632e-37,0.000007463004111235015
o1,0.7,0.999,0.1,0.1,15,size_0_3_1_2,0.1849925428982263,3.7330508181637057e-13,9.653956062503646e-58,0,6.000958018158701e-53,0.8150073335875442,1.776564407952834e-50,1.2351385634442555e-7
o1,0.7,0.999,0.1,0.1,18,size_0_3_1_2,0.1443700826987677,1.334654395302199e-15,4.1738661723928017e-69,0,2.359157005455631e-63,0.8556299116913848,2.1796626740605435e-60,5.6098462201389834e-9
o1,0.7,0.999,0.1,0.2,10,size_0_3_1_2,0.27117584354142393,1.1771142074737422e-8,8.158651771258722e-39,0,1.2802513544679186e-35,0.7287678345672192,5.686811369810899e-34,0.00005631012021500491
o1,0.7,0.999,0.1,0.2,11,size_0_3_1_2,0.252093770792924,2.008567708900952e-9,1.3420424441527152e-42,0,4.3955252891248125e-39,0.7478838074304854,2.853262443953619e-37,0.000022419768022806397
o1,0.7,0.999,0.1,0.2,15,size_0_3_1_2,0.1849924633444117,1.6730365856085453e-12,9.653951910936239e-58,0,6.000955437519059e-53,0.8150069831034533,1.7765636439626836e-50,5.535504619663065e-7
o1,0.7,0.999,0.1,0.2,18,size_0_3_1_2,0.14437007860908865,8.074188349683977e-15,4.173866054156637e-69,0,2.3591569386260623e-63,0.8556298874533121,2.179662612315573e-60,3.39375910000348e-8
o1,0.7,0.999,0.2,0.1,5,size_0_3_1_2,0.26941965665590867,0.00003404597988955951,4.67318503098771e-20,0,3.05209917430909e-18,0.7281915204752972,1.2337813183767644e-17,0.002354776888904635
o1,0.7,0.999,0.2,0.1,10,size_0_3_1_2,0.12040524615899392,1.922731005940031e-9,3.622536808644092e-39,0,1.545197995234556e-35,0.8795855540670046,2.525010760175806e-34,0.000009197851270350558
o1,0.7,0.999,0.2,0.1,11,size_0_3_1_2,0.10088317375174438,2.675587562144097e-10,5.3706008145233585e-43,0,5.284347086987742e-39,0.8991138394718429,1.1418218307708339e-37,0.000002986508854152591
o1,0.7,0.999,0.2,0.1,15,size_0_3_1_2,0.0482052429730305,9.727560846560854e-14,2.515621929149755e-58,0,7.008133485790974e-53,0.9517947248417076,4.629360600211746e-51,3.2185164668473193e-8
o1,0.7,0.999,0.2,0.1,18,size_0_3_1_2,0.027134023338964877,2.5084520860976834e-16,7.844684994170939e-70,0,2.6824022283010026e-63,0.9728659756066773,4.096625614077662e-61,1.0543576301944861e-9
o1,0.7,0.999,0.2,0.2,10,size_0_3_1_2,0.12040334284649025,5.226442135886075e-9,3.622479545195651e-39,0,1.545173569432859e-35,0.8795716499703243,2.524970845930364e-34,0.000025001956743018665
o1,0.7,0.999,0.2,0.2,11,size_0_3_1_2,0.10088256986910432,8.037861133683883e-10,5.370568666321816e-43,0,5.284315455097564e-39,0.8991084574123855,1.1418149958710753e-37,0.000008971914724016451
o1,0.7,0.999,0.2,0.2,15,size_0_3_1_2,0.04820523757119638,4.3595898241764067e-13,2.515621647251509e-58,0,7.008132700466082e-53,0.9517946181844831,4.6293600814500505e-51,1.4424388455789032e-7
o1,0.7,0.999,0.2,0.2,18,size_0_3_1_2,0.027134023194499795,1.5175250721467042e-15,7.844684952404728e-70,0,2.682402214019516e-63,0.9728659704270067,4.09662559226679e-61,6.378491930130528e-9
o1,0.75,0.7,0.1,0.1,10,size_0_3_1_2,0.8432610408402085,4.679384244381685e-7,7.550456456147242e-11,0,4.679384244381685e-7,0.1290830302342182,0.00002369694857030087,0.027631296024649397
o1,0.75,0.7,0.1,0.1,11,size_0_3_1_2,0.8694355685280265,1.1425803286508143e-7,7.699272510633833e-12,0,1.1425803286508143e-7,0.11031516796225518,0.00000856723800275255,0.020240467747950568
o1,0.75,0.7,0.1,0.1,15,size_0_3_1_2,0.9382425758778539,3.87842274513229e-10,7.949355025152855e-16,0,3.87842274513229e-10,0.056192170849846027,1.3976895605862777e-7,0.005565112727658788
o1,0.75,0.7,0.1,0.1,18,size_0_3_1_2,0.9650336665980155,5.298469939902549e-12,7.909746640987936e-19,0,5.298469939902549e-12,0.03291359137823898,6.198079841334837e-9,0.0020527358150688436
o1,0.75,0.7,0.1,0.2,10,size_0_3_1_2,0.8050384911962767,0.0000012143330073801346,7.208216410951012e-11,0,4.467281481510419e-7,0.12323207508229957,0.000022622835396240893,0.07170514975278977
o1,0.75,0.7,0.1,0.2,11,size_0_3_1_2,0.8355414239560256,3.298688113946389e-7,7.399123465643187e-12,0,1.0980378872713117e-7,0.10601463277972605,0.000008233252122764173,0.05843527033212629
o1,0.75,0.7,0.1,0.2,15,size_0_3_1_2,0.9204087420655639,1.7051495167321702e-9,7.798256066228809e-16,0,3.804702847454683e-10,0.055124086899861,1.371122696125513e-7,0.024467031836684968
o1,0.75,0.7,0.1,0.2,18,size_0_3_1_2,0.9551331458820365,3.172502654849835e-11,7.828598580368273e-19,0,5.2441116172671155e-12,0.032575922647544726,6.13449219668329e-9,0.012290925298957273
o1,0.75,0.7,0.2,0.1,5,size_0_3_1_2,0.5454460828161608,0.00040631715910493805,0.000005161279911157517,0,0.0006699037428667589,0.3518460064488008,0.002891458890655612,0.09873506966249994
o1,0.75,0.7,0.2,0.1,10,size_0_3_1_2,0.6901782438386057,3.8299044348301417e-7,6.179771772559684e-11,0,0.0000010410759629933464,0.2871857342524031,0.000019395083558334612,0.02261520269722851
o1,0.75,0.7,0.2,0.1,11,size_0_3_1_2,0.7120158779906847,9.357051463359481e-8,6.305245006055716e-12,0,2.811013609054275e-7,0.27140099531835815,0.000007016056979141632,0.01657573595579742
o1,0.75,0.7,0.2,0.1,15,size_0_3_1_2,0.7847175547749148,3.2437948257635295e-10,6.64859877152689e-16,0,1.4537679817043535e-9,0.21062783552023698,1.1689850391744327e-7,0.0046544910281962094
o1,0.75,0.7,0.2,0.1,18,size_0_3_1_2,0.8275012725610474,4.5433550866181145e-12,6.782484008176638e-19,0,2.748569657968684e-11,0.1707385332428089,5.314756504009126e-9,0.0017601888493582278
o1,0.75,0.7,0.2,0.2,10,size_0_3_1_2,0.6643612008404501,0.0000010021331201250115,5.948609120019873e-11,0,0.0000010021331201250115,0.27644316663911994,0.000018669584441767955,0.05917495861026175
o1,0.75,0.7,0.2,0.2,11,size_0_3_1_2,0.6891227286658895,2.7206322618184105e-7,6.10251509522782e-12,0,2.7206322618184105e-7,0.26267475240049337,0.000006790472627640838,0.048195184328434545
o1,0.75,0.7,0.2,0.2,15,size_0_3_1_2,0.7722036155159403,1.4305846540102002e-9,6.542573156733401e-16,0,1.4305846540102002e-9,0.20726894043255378,1.150343162634428e-7,0.02052732615601951
o1,0.75,0.7,0.2,0.2,18,size_0_3_1_2,0.8202109642306253,2.7243546858125125e-11,6.722730142768275e-19,0,2.7243546858125125e-11,0.169234322201085,5.267933357144974e-9,0.010554708245869229
o1,0.75,0.75,0.1,0.1,5,size_0_3_1_2,0.6319457557375565,0.0002896041217325746,0.0000011168478910791968,0,0.00009489747860933012,0.2965546206541568,0.0007402035790378414,0.07037380158101565
o1,0.75,0.75,0.1,0.1,10,size_0_3_1_2,0.8112805424118738,1.7038091038245146e-7,2.5339585951481816e-12,0,1.8294510948883417e-8,0.1786573334851899,0.0000011130478078157407,0.01006082237717338
o1,0.75,0.75,0.1,0.1,11,size_0_3_1_2,0.8352207116976438,3.769433771225624e-8,1.8445590163179148e-13,0,3.237918954370404e-9,0.15810151144386764,2.970833344545747e-7,0.006677438842713058
o1,0.75,0.75,0.1,0.1,15,size_0_3_1_2,0.9052047149610927,8.712075270317038e-11,4.996771486698312e-18,0,3.0652889797674675e-12,0.09354519591575544,1.4546581524152855e-9,0.0012500875783077907
o1,0.75,0.75,0.1,0.1,18,size_0_3_1_2,0.9380826618485061,8.959646664893609e-13,1.830510931136421e-21,0,1.6140264552554498e-14,0.06157022305509394,2.6269879130120352e-11,0.00034711506921803034
o1,0.75,0.75,0.1,0.2,10,size_0_3_1_2,0.7974937723005832,4.5527274984322415e-7,2.4908969132804312e-12,0,1.7983616993506537e-8,0.1756212597022127,0.0000010941328536821068,0.026883400605492637
o1,0.75,0.75,0.1,0.2,11,size_0_3_1_2,0.8241907550667184,1.1174459624115269e-7,1.820199699471216e-13,0,3.1951588729440687e-9,0.15601361684297252,2.931600405887607e-7,0.019795219990331556
o1,0.75,0.75,0.1,0.2,15,size_0_3_1_2,0.9012819604297682,3.8875609671562107e-10,4.975117702015718e-18,0,3.052005381000846e-12,0.09313981265261406,1.4483543111243602e-9,0.005578225077455483
o1,0.75,0.75,0.1,0.2,18,size_0_3_1_2,0.936441259430416,5.4107862993494666e-12,1.8273080096979356e-21,0,1.6112023257471892e-14,0.061462491063964696,2.6223913625287268e-11,0.0020962494739684844
o1,0.75,0.75,0.2,0.1,5,size_0_3_1_2,0.5299589447738726,0.00024286624818997633,9.366049608774687e-7,0,0.00013120921577912728,0.410028799309773,0.0006207455372603994,0.0590164983101642
o1,0.75,0.75,0.2,0.1,10,size_0_3_1_2,0.6207273695561427,1.30361926356404e-7,1.938783652636867e-12,0,3.804916418823366e-8,0.3715738690257198,8.516156887994719e-7,0.007697741389419289
o1,0.75,0.75,0.2,0.1,11,size_0_3_1_2,0.63425090258741,2.86243712369623e-8,1.4007234310526786e-13,0,7.386687781076557e-9,0.36067811431037916,2.2559949769265684e-7,0.0050707214915141526
o1,0.75,0.75,0.2,0.1,15,size_0_3_1_2,0.6828150664597923,6.571702683806662e-11,3.76917044109846e-18,0,1.0362616704546642e-11,0.31624196486043266,1.0972794182368094e-9,0.0009429675064159198
o1,0.75,0.75,0.2,0.1,18,size_0_3_1_2,0.7155976762453017,6.834688022847466e-13,1.3963688083538949e-21,0,7.448494969095534e-14,0.28413753391630364,2.0039454117738495e-11,0.00026478981759740024
o1,0.75,0.75,0.2,0.2,10,size_0_3_1_2,0.6126241209905187,3.497344780248847e-7,1.9134739166354917e-12,0,3.755245363501295e-8,0.36672318002942245,8.4049832238841e-7,0.02065147119289142
o1,0.75,0.75,0.2,0.2,11,size_0_3_1_2,0.6278700942095994,8.512724722769601e-8,1.3866316138122105e-13,0,7.31237485682926e-9,0.35704955355611523,2.2332987985051326e-7,0.015080036464644666
o1,0.75,0.75,0.2,0.2,15,size_0_3_1_2,0.6805806386286494,2.9355948991515905e-10,3.756836297129426e-18,0,1.0328706323382759e-11,0.3152071021540137,1.093688707089548e-9,0.0042122578197600555
o1,0.75,0.75,0.2,0.2,18,size_0_3_1_2,0.7146421316567024,4.1292241408264135e-12,1.394504223402298e-21,0,7.438548920782102e-14,0.28375812228325153,2.001269523830598e-11,0.0015997460358295739
o1,0.75,0.8,0.1,0.1,5,size_0_3_1_2,0.6084651188902248,0.0001746913372720605,1.6927159010460966e-7,0,0.000015417165795560032,0.3487635269521284,0.00013108142587847256,0.04244999495711068
o1,0.75,0.8,0.1,0.1,10,size_0_3_1_2,0.7499572879227706,6.181699578274966e-8,5.804078854854067e-14,0,4.814755545031827e-10,0.24639238318925702,3.480546739557702e-8,0.003650231783975582
o1,0.75,0.8,0.1,0.1,11,size_0_3_1_2,0.7711338711547301,1.2439653435896591e-8,2.915387122723205e-15,0,5.962402121876899e-11,0.2266624624457307,6.613050113414158e-9,0.002203647287208771
o1,0.75,0.8,0.1,0.1,15,size_0_3_1_2,0.8412869363672931,1.990908006416981e-11,1.8112954937302327e-20,0,1.368518628230752e-14,0.1584273900660766,8.411250278054507e-12,0.0002856735382963262
o1,0.75,0.8,0.1,0.1,18,size_0_3_1_2,0.881117376031178,1.563011679731691e-13,2.211505173008e-24,0,2.503811602912997e-17,0.11882206969368278,5.558190894236012e-14,0.000060554274927436214
o1,0.75,0.8,0.1,0.2,10,size_0_3_1_2,0.7452827010493717,1.6698862473624776e-7,5.767901233456148e-14,0,4.784744511827793e-10,0.24485658559290055,3.458852013253982e-8,0.009860511302050722
o1,0.75,0.8,0.1,0.2,11,size_0_3_1_2,0.767743133641152,3.7206461864715184e-8,2.9025679315899954e-15,0,5.936184961274875e-11,0.22566580940910072,6.583972001380124e-9,0.006591013099948721
o1,0.75,0.8,0.1,0.2,15,size_0_3_1_2,0.8404510015247801,8.913764785689721e-11,1.8094957213245922e-20,0,1.3671588158355676e-14,0.15826997055836814,8.402892538414819e-12,0.0012790278192973726
o1,0.75,0.8,0.1,0.2,18,size_0_3_1_2,0.8808480323091337,9.452779195661944e-13,2.21082915066316e-24,0,2.503046227090432e-17,0.11878574765602615,5.5564918427090206e-14,0.0003662200338392395
o1,0.75,0.8,0.2,0.1,5,size_0_3_1_2,0.49619571721829203,0.00014245860723722276,1.3803887100353365e-7,0,0.000020728558830597766,0.46891662074983603,0.00010689526828817253,0.03461744155864509
o1,0.75,0.8,0.2,0.1,10,size_0_3_1_2,0.5268879267735537,4.34299783092401e-8,4.0776976554686093e-14,0,9.19497263779414e-10,0.4705475076349145,2.4452833316993836e-8,0.002564496789182312
o1,0.75,0.8,0.2,0.1,11,size_0_3_1_2,0.53025524286479,8.553886297236213e-9,2.0047093826777117e-15,0,1.2316870768203532e-10,0.46822944861492083,4.547335586121437e-9,0.0015152952958964992
o1,0.75,0.8,0.2,0.1,15,size_0_3_1_2,0.5422078466646042,1.2831364620113191e-11,1.1673765357269261e-20,0,3.952884177139608e-14,0.45760803725948684,5.421034969013166e-12,0.00018411605761709372
o1,0.75,0.8,0.2,0.1,18,size_0_3_1_2,0.550695068602828,9.768764611973868e-14,1.382182472045648e-24,0,9.46692936450337e-17,0.4492670852014107,3.473848546258449e-14,0.00003784619562896792
o1,0.75,0.8,0.2,0.2,10,size_0_3_1_2,0.5245763272312945,1.175369820474914e-7,4.059807695280004e-14,0,9.154631811101109e-10,0.468483088717745,2.4345552137391422e-8,0.006940441252922308
o1,0.75,0.8,0.2,0.2,11,size_0_3_1_2,0.5286497755285594,2.561949023198575e-8,1.9986396728995933e-15,0,1.2279578664129068e-10,0.46681177835945936,4.533567502073911e-9,0.004538415836125572
o1,0.75,0.8,0.2,0.2,15,size_0_3_1_2,0.5418604951707655,5.746934671797362e-11,1.1666286860120166e-20,0,3.950351863687569e-14,0.4573148824549011,5.4175621225646436e-12,0.0008246223114069567
o1,0.75,0.8,0.2,0.2,18,size_0_3_1_2,0.550589845407044,5.908629008754931e-13,1.381918373699491e-24,0,9.46512048583564e-17,0.44918124219834105,3.473184786100503e-14,0.0002289123939891413
o1,0.75,0.85,0.1,0.1,5,size_0_3_1_2,0.5682663559404492,0.0001037810469870636,1.8545043738937506e-8,0,0.0000017997221310225972,0.4063926546869371,0.000016595640595484684,0.025218794417856447
o1,0.75,0.85,0.1,0.1,10,size_0_3_1_2,0.6607632404672745,2.203829949730778e-8,7.03716459830022e-16,0,6.627548272575025e-12,0.3379353973772343,5.635468507607033e-10,0.0013013395470165264
o1,0.75,0.85,0.1,0.1,11,size_0_3_1_2,0.6759866867540953,4.030728720299039e-9,2.2910003797333988e-17,0,5.387358427379739e-13,0.3232992776425876,7.143494437923341e-11,0.0007140315006148132
o1,0.75,0.85,0.1,0.1,15,size_0_3_1_2,0.7321527541460455,4.4596421348879985e-12,2.5446581814853013e-23,0,2.3257457626201332e-17,0.26778325485922966,1.8235930554162168e-14,0.00006399099024678927
o1,0.75,0.85,0.1,0.1,18,size_0_3_1_2,0.7697550212673993,2.6791097330171623e-14,8.621559572063773e-28,0,1.2266062581581572e-20,0.23023459931254542,3.647069216149058e-17,0.000010379420028501672
o1,0.75,0.85,0.1,0.2,10,size_0_3_1_2,0.6592890004012772,5.977265107210521e-8,7.021463861082314e-16,0,6.612761437284558e-12,0.33718142398401174,5.622895118296421e-10,0.0035295152731567507
