gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, domainClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Domain, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Domain, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Domain, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Domain, alt4superdomain
4309-b,1448898296495,13,colorSizeTrial,colorOnly4Distr2Same,big_green_framee,target,4,2,NA,NA,big_pink_framee,distractor,3,4,NA,NA,big_pink_framee,distractor,2,1,NA,NA,small_pink_framee,distractor,5,3,NA,NA,small_pink_framee,distractor,1,5,NA,NA
4309-b,1448898316544,14,colorSizeTrial,sizeOnly2Distr1Same,big_blue_tack,target,3,3,NA,NA,small_red_tack,distractor,2,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_tack,distractor,4,4,NA,NA
4309-b,1448898323286,15,subSuperTrial,distr22,pug,target,3,4,dog,animal,penguin,distrClass2,4,2,NA,animal,blackStimulus,NA,5,5,NA,NA,bear,distrClass2,2,3,NA,animal,blackStimulus,NA,1,1,NA,NA
4309-b,1448898331006,16,colorSizeTrial,colorOnly4Distr3Same,small_black_book,target,5,3,NA,NA,big_blue_book,distractor,4,2,NA,NA,small_blue_book,distractor,1,5,NA,NA,small_blue_book,distractor,2,4,NA,NA,small_blue_book,distractor,3,1,NA,NA
4309-b,1448898337805,17,subSuperTrial,distr22,piano,target,4,4,instrument,object,blackStimulus,NA,1,1,NA,NA,smokedetector,distrClass2,3,2,NA,object,blackStimulus,NA,5,5,NA,NA,basketball,distrClass2,2,3,NA,object
4309-b,1448898344853,18,subSuperTrial,distr12,tent,target,4,4,house,place,blackStimulus,NA,5,5,NA,NA,rv,distrClass1,3,2,house,place,hospital,distrClass2,2,3,NA,place,blackStimulus,NA,1,1,NA,NA
4309-b,1448898354573,19,colorSizeTrial,sizeOnly4Distr1Same,big_purple_billiardball,target,1,4,NA,NA,small_purple_billiardball,distractor,5,3,NA,NA,small_orange_billiardball,distractor,2,1,NA,NA,small_orange_billiardball,distractor,3,5,NA,NA,small_orange_billiardball,distractor,4,2,NA,NA
4309-b,1448898364030,20,subSuperTrial,distr22,eggplant,target,3,3,vegetable,food,pizza,distrClass2,4,4,NA,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,burger,distrClass2,2,2,NA,food
4309-b,1448898370725,21,subSuperTrial,distr23,kiwi,target,2,4,fruit,food,lion,distrClass3,4,3,NA,animal,blackStimulus,NA,1,1,NA,NA,muffin,distrClass2,3,2,NA,food,blackStimulus,NA,5,5,NA,NA
4309-b,1448898380012,22,colorSizeTrial,sizeOnly4Distr3Same,big_blue_butterfly,target,4,4,NA,NA,small_blue_butterfly,distractor,1,1,NA,NA,small_blue_butterfly,distractor,5,2,NA,NA,small_purple_butterfly,distractor,2,3,NA,NA,small_blue_butterfly,distractor,3,5,NA,NA
4309-b,1448898385436,23,colorSizeTrial,colorOnly2Distr2Same,small_yellow_balloon,target,4,3,NA,NA,small_pink_balloon,distractor,3,2,NA,NA,small_pink_balloon,distractor,2,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
