parameter,value,MCMCprob
typWeight,0.9643333486746997,0.0016999999999999997
alpha,4.877605456858873,0.00030000000000000024
lengthWeight,2.4763942835852504,0.00030000000000000024
freqWeight,0.6229374231770635,0.00030000000000000024
typWeight,0.9643333486746997,0.00030000000000000024
alpha,4.877605456858873,0.00030000000000000024
lengthWeight,2.4763942835852504,0.00030000000000000024
freqWeight,0.6229374231770635,0.00030000000000000024
typWeight,0.9765132626052946,0.00030000000000000024
alpha,4.877605456858873,0.00030000000000000024
lengthWeight,2.4763942835852504,0.00030000000000000024
freqWeight,0.46069566160440445,0.00030000000000000024
typWeight,0.9765132626052946,0.00030000000000000024
alpha,4.877605456858873,0.00019999999999999985
lengthWeight,2.4763942835852504,0.00019999999999999985
freqWeight,0.46069566160440445,0.00019999999999999985
typWeight,0.9045783549081534,0.00019999999999999985
alpha,4.877605456858873,0.0001000000000000001
lengthWeight,2.4763942835852504,0.0001000000000000001
freqWeight,0.46069566160440445,0.0001000000000000001
typWeight,0.9793009052518755,0.0001000000000000001
alpha,4.950738567858934,0.005500000000000001
lengthWeight,2.4763942835852504,0.005500000000000001
freqWeight,0.46069566160440445,0.005500000000000001
typWeight,0.9793009052518755,0.005500000000000001
alpha,4.950738567858934,0.0008
lengthWeight,2.4763942835852504,0.0008
freqWeight,0.46069566160440445,0.0008
typWeight,0.9396590474061668,0.0008
alpha,4.950738567858934,0.0014000000000000006
lengthWeight,2.4763942835852504,0.0014000000000000006
freqWeight,0.46069566160440445,0.0014000000000000006
typWeight,0.9805691160727292,0.0014000000000000006
alpha,4.587645493447781,0.0008999999999999997
lengthWeight,2.4763942835852504,0.0008999999999999997
freqWeight,0.46069566160440445,0.0008999999999999997
typWeight,0.9805691160727292,0.0008999999999999997
alpha,4.587645493447781,0.0017999999999999993
lengthWeight,1.8808158859610558,0.0017999999999999993
freqWeight,0.46069566160440445,0.0017999999999999993
typWeight,0.9805691160727292,0.0017999999999999993
alpha,4.587645493447781,0.0006999999999999997
lengthWeight,1.8808158859610558,0.0006999999999999997
freqWeight,0.848237497266382,0.0006999999999999997
typWeight,0.9805691160727292,0.0006999999999999997
alpha,4.587645493447781,0.00019999999999999985
lengthWeight,1.8808158859610558,0.00019999999999999985
freqWeight,0.848237497266382,0.00019999999999999985
typWeight,0.9081385221797973,0.00019999999999999985
alpha,4.486630379687995,0.0035999999999999986
lengthWeight,1.8808158859610558,0.0035999999999999986
freqWeight,0.848237497266382,0.0035999999999999986
typWeight,0.9081385221797973,0.0035999999999999986
alpha,4.811609366443008,0.0001000000000000001
lengthWeight,1.8808158859610558,0.0001000000000000001
freqWeight,0.848237497266382,0.0001000000000000001
typWeight,0.9081385221797973,0.0001000000000000001
alpha,4.811609366443008,0.00030000000000000024
lengthWeight,1.8808158859610558,0.00030000000000000024
freqWeight,0.848237497266382,0.00030000000000000024
typWeight,0.9469432367477566,0.00030000000000000024
alpha,4.9275572737678885,0.00030000000000000024
lengthWeight,1.8808158859610558,0.00030000000000000024
freqWeight,0.848237497266382,0.00030000000000000024
typWeight,0.9469432367477566,0.00030000000000000024
alpha,4.9275572737678885,0.0017999999999999993
lengthWeight,1.8808158859610558,0.0017999999999999993
freqWeight,1.2795767141506076,0.0017999999999999993
typWeight,0.9469432367477566,0.0017999999999999993
alpha,4.9275572737678885,0.00030000000000000024
lengthWeight,1.8808158859610558,0.00030000000000000024
freqWeight,0.6241357140243053,0.00030000000000000024
typWeight,0.9469432367477566,0.00030000000000000024
alpha,4.6355834091082215,0.0024
lengthWeight,1.8808158859610558,0.0024
freqWeight,0.6241357140243053,0.0024
typWeight,0.9469432367477566,0.0024
alpha,4.6355834091082215,0.00019999999999999985
lengthWeight,1.8808158859610558,0.00019999999999999985
freqWeight,0.6241357140243053,0.00019999999999999985
typWeight,0.9070070837624371,0.00019999999999999985
alpha,4.6355834091082215,0.0001000000000000001
lengthWeight,1.8808158859610558,0.0001000000000000001
freqWeight,0.6241357140243053,0.0001000000000000001
typWeight,0.880668674595654,0.0001000000000000001
alpha,4.476219639182091,0.0006999999999999997
lengthWeight,1.8808158859610558,0.0006999999999999997
freqWeight,0.6241357140243053,0.0006999999999999997
typWeight,0.880668674595654,0.0006999999999999997
alpha,4.476219639182091,0.00030000000000000024
lengthWeight,1.8808158859610558,0.00030000000000000024
freqWeight,0.6241357140243053,0.00030000000000000024
typWeight,0.7916977792046964,0.00030000000000000024
alpha,4.476219639182091,0.0006999999999999997
lengthWeight,1.8808158859610558,0.0006999999999999997
freqWeight,0.6241357140243053,0.0006999999999999997
typWeight,0.7280029135290533,0.0006999999999999997
alpha,4.476219639182091,0.0004999999999999998
lengthWeight,1.8808158859610558,0.0004999999999999998
freqWeight,0.9446289343759418,0.0004999999999999998
typWeight,0.7280029135290533,0.0004999999999999998
alpha,4.476219639182091,0.0008
lengthWeight,1.8808158859610558,0.0008
freqWeight,0.9446289343759418,0.0008
typWeight,0.807488156715408,0.0008
alpha,4.476219639182091,0.0001000000000000001
lengthWeight,1.8808158859610558,0.0001000000000000001
freqWeight,0.9446289343759418,0.0001000000000000001
typWeight,0.9689937252551317,0.0001000000000000001
alpha,4.476219639182091,0.00030000000000000024
lengthWeight,1.8808158859610558,0.00030000000000000024
freqWeight,0.9446289343759418,0.00030000000000000024
typWeight,0.7801020441111177,0.00030000000000000024
alpha,4.476219639182091,0.0001000000000000001
lengthWeight,1.8808158859610558,0.0001000000000000001
freqWeight,0.9446289343759418,0.0001000000000000001
typWeight,0.9661838740576059,0.0001000000000000001
alpha,4.476219639182091,0.0028000000000000013
lengthWeight,1.8808158859610558,0.0028000000000000013
freqWeight,0.4255182878114283,0.0028000000000000013
typWeight,0.9661838740576059,0.0028000000000000013
alpha,4.476219639182091,0.0023000000000000004
lengthWeight,1.8808158859610558,0.0023000000000000004
freqWeight,0.4255182878114283,0.0023000000000000004
typWeight,0.9453194730449468,0.0023000000000000004
alpha,4.476219639182091,0.0008999999999999997
lengthWeight,1.8808158859610558,0.0008999999999999997
freqWeight,0.4255182878114283,0.0008999999999999997
typWeight,0.8999522924423218,0.0008999999999999997
alpha,4.476219639182091,0.0017999999999999993
lengthWeight,1.8808158859610558,0.0017999999999999993
freqWeight,0.4255182878114283,0.0017999999999999993
typWeight,0.9093142070341855,0.0017999999999999993
alpha,4.361684119794518,0.0005999999999999994
lengthWeight,1.8808158859610558,0.0005999999999999994
freqWeight,0.4255182878114283,0.0005999999999999994
typWeight,0.9093142070341855,0.0005999999999999994
alpha,4.361684119794518,0.0008
lengthWeight,1.8808158859610558,0.0008
freqWeight,0.4255182878114283,0.0008
typWeight,0.9979019858874381,0.0008
alpha,4.361684119794518,0.0015000000000000002
lengthWeight,1.8808158859610558,0.0015000000000000002
freqWeight,0.4255182878114283,0.0015000000000000002
typWeight,0.9507972444407642,0.0015000000000000002
alpha,4.361684119794518,0.0004
lengthWeight,1.8808158859610558,0.0004
freqWeight,0.6945656705647707,0.0004
typWeight,0.9507972444407642,0.0004
alpha,4.361684119794518,0.0005999999999999994
lengthWeight,1.8808158859610558,0.0005999999999999994
freqWeight,0.6945656705647707,0.0005999999999999994
typWeight,0.9490223329048604,0.0005999999999999994
alpha,4.361684119794518,0.0006999999999999997
lengthWeight,2.011730158701539,0.0006999999999999997
freqWeight,0.6945656705647707,0.0006999999999999997
typWeight,0.9490223329048604,0.0006999999999999997
alpha,4.361684119794518,0.00030000000000000024
lengthWeight,2.011730158701539,0.00030000000000000024
freqWeight,0.68241250468418,0.00030000000000000024
typWeight,0.9490223329048604,0.00030000000000000024
alpha,4.361684119794518,0.0016
lengthWeight,2.011730158701539,0.0016
freqWeight,0.38889056304469705,0.0016
typWeight,0.9490223329048604,0.0016
alpha,4.881901433691382,0.0010999999999999998
lengthWeight,2.011730158701539,0.0010999999999999998
freqWeight,0.38889056304469705,0.0010999999999999998
typWeight,0.9490223329048604,0.0010999999999999998
alpha,4.415490545798093,0.0016999999999999997
lengthWeight,2.011730158701539,0.0016999999999999997
freqWeight,0.38889056304469705,0.0016999999999999997
typWeight,0.9490223329048604,0.0016999999999999997
alpha,4.415490545798093,0.00030000000000000024
lengthWeight,2.011730158701539,0.00030000000000000024
freqWeight,0.38889056304469705,0.00030000000000000024
typWeight,0.8500232598744333,0.00030000000000000024
alpha,4.415490545798093,0.0005999999999999994
lengthWeight,2.011730158701539,0.0005999999999999994
freqWeight,0.6562566221691668,0.0005999999999999994
typWeight,0.8500232598744333,0.0005999999999999994
alpha,5.138186295516789,0.0045000000000000005
lengthWeight,2.011730158701539,0.0045000000000000005
freqWeight,0.6562566221691668,0.0045000000000000005
typWeight,0.8500232598744333,0.0045000000000000005
alpha,5.138186295516789,0.0001000000000000001
lengthWeight,2.011730158701539,0.0001000000000000001
freqWeight,0.6562566221691668,0.0001000000000000001
typWeight,0.8307236516848207,0.0001000000000000001
alpha,5.138186295516789,0.00019999999999999985
lengthWeight,2.011730158701539,0.00019999999999999985
freqWeight,0.6562566221691668,0.00019999999999999985
typWeight,0.8549605319276452,0.00019999999999999985
alpha,5.138186295516789,0.0012999999999999993
lengthWeight,2.655359790660441,0.0012999999999999993
freqWeight,0.6562566221691668,0.0012999999999999993
typWeight,0.8549605319276452,0.0012999999999999993
alpha,5.138186295516789,0.0004
lengthWeight,1.9147704588249326,0.0004
freqWeight,0.6562566221691668,0.0004
typWeight,0.8549605319276452,0.0004
alpha,4.781513437628746,0.0004999999999999998
lengthWeight,1.9147704588249326,0.0004999999999999998
freqWeight,0.6562566221691668,0.0004999999999999998
typWeight,0.8549605319276452,0.0004999999999999998
alpha,4.781513437628746,0.0004999999999999998
lengthWeight,1.9147704588249326,0.0004999999999999998
freqWeight,0.6562566221691668,0.0004999999999999998
typWeight,0.7770387707278132,0.0004999999999999998
alpha,4.732690437231213,0.0009999999999999996
lengthWeight,1.9147704588249326,0.0009999999999999996
freqWeight,0.6562566221691668,0.0009999999999999996
typWeight,0.7770387707278132,0.0009999999999999996
alpha,4.732690437231213,0.0004
lengthWeight,2.3606806085444987,0.0004
freqWeight,0.6562566221691668,0.0004
typWeight,0.7770387707278132,0.0004
alpha,4.732690437231213,0.00030000000000000024
lengthWeight,2.3606806085444987,0.00030000000000000024
freqWeight,0.6562566221691668,0.00030000000000000024
typWeight,0.834397396305576,0.00030000000000000024
alpha,4.732690437231213,0.0005999999999999994
lengthWeight,2.3606806085444987,0.0005999999999999994
freqWeight,0.9406070131808519,0.0005999999999999994
typWeight,0.834397396305576,0.0005999999999999994
alpha,4.732690437231213,0.0025000000000000005
lengthWeight,1.5214718785136938,0.0025000000000000005
freqWeight,0.9406070131808519,0.0025000000000000005
typWeight,0.834397396305576,0.0025000000000000005
alpha,4.732690437231213,0.0011999999999999988
lengthWeight,1.5214718785136938,0.0011999999999999988
freqWeight,0.9406070131808519,0.0011999999999999988
typWeight,0.8340344603639096,0.0011999999999999988
alpha,4.732690437231213,0.0004999999999999998
lengthWeight,1.4716531848534942,0.0004999999999999998
freqWeight,0.9406070131808519,0.0004999999999999998
typWeight,0.8340344603639096,0.0004999999999999998
alpha,4.732690437231213,0.0016
lengthWeight,1.4716531848534942,0.0016
freqWeight,0.9406070131808519,0.0016
typWeight,0.9965786954853684,0.0016
alpha,4.732690437231213,0.0006999999999999997
lengthWeight,1.4716531848534942,0.0006999999999999997
freqWeight,1.304180514998734,0.0006999999999999997
typWeight,0.9965786954853684,0.0006999999999999997
alpha,4.732690437231213,0.0006999999999999997
lengthWeight,1.4716531848534942,0.0006999999999999997
freqWeight,1.304180514998734,0.0006999999999999997
typWeight,0.8592519569210708,0.0006999999999999997
alpha,4.732690437231213,0.00019999999999999985
lengthWeight,1.4716531848534942,0.00019999999999999985
freqWeight,1.304180514998734,0.00019999999999999985
typWeight,0.8445688032079488,0.00019999999999999985
alpha,4.546161985490471,0.00030000000000000024
lengthWeight,1.4716531848534942,0.00030000000000000024
freqWeight,1.304180514998734,0.00030000000000000024
typWeight,0.8445688032079488,0.00030000000000000024
alpha,4.546161985490471,0.0011999999999999988
lengthWeight,1.5539436298422515,0.0011999999999999988
freqWeight,1.304180514998734,0.0011999999999999988
typWeight,0.8445688032079488,0.0011999999999999988
alpha,4.546161985490471,0.00019999999999999985
lengthWeight,1.5539436298422515,0.00019999999999999985
freqWeight,1.304180514998734,0.00019999999999999985
typWeight,0.7260648850351572,0.00019999999999999985
alpha,4.676686397287995,0.0016
lengthWeight,1.5539436298422515,0.0016
freqWeight,1.304180514998734,0.0016
typWeight,0.7260648850351572,0.0016
alpha,4.676686397287995,0.0006999999999999997
lengthWeight,1.5539436298422515,0.0006999999999999997
freqWeight,1.2142018554732203,0.0006999999999999997
typWeight,0.7260648850351572,0.0006999999999999997
alpha,4.676686397287995,0.0001000000000000001
lengthWeight,1.5539436298422515,0.0001000000000000001
freqWeight,1.2142018554732203,0.0001000000000000001
typWeight,0.9673291193321347,0.0001000000000000001
alpha,4.676686397287995,0.00030000000000000024
lengthWeight,1.5539436298422515,0.00030000000000000024
freqWeight,0.975944995880127,0.00030000000000000024
typWeight,0.9673291193321347,0.00030000000000000024
alpha,4.676686397287995,0.00030000000000000024
lengthWeight,1.5539436298422515,0.00030000000000000024
freqWeight,0.639623471070081,0.00030000000000000024
typWeight,0.9673291193321347,0.00030000000000000024
alpha,4.676686397287995,0.0004
lengthWeight,2.0482274098321795,0.0004
freqWeight,0.639623471070081,0.0004
typWeight,0.9673291193321347,0.0004
alpha,4.676686397287995,0.0008999999999999997
lengthWeight,2.0482274098321795,0.0008999999999999997
freqWeight,0.639623471070081,0.0008999999999999997
typWeight,0.9435058468952775,0.0008999999999999997
alpha,5.1920841401442885,0.0006999999999999997
lengthWeight,2.0482274098321795,0.0006999999999999997
freqWeight,0.639623471070081,0.0006999999999999997
typWeight,0.9435058468952775,0.0006999999999999997
alpha,5.1920841401442885,0.0008
lengthWeight,2.0482274098321795,0.0008
freqWeight,0.8305061096325517,0.0008
typWeight,0.9435058468952775,0.0008
alpha,5.1920841401442885,0.0015000000000000002
lengthWeight,2.0482274098321795,0.0015000000000000002
freqWeight,0.8305061096325517,0.0015000000000000002
typWeight,0.8513160976581275,0.0015000000000000002
alpha,4.7508668806403875,0.0017999999999999993
lengthWeight,2.0482274098321795,0.0017999999999999993
freqWeight,0.8305061096325517,0.0017999999999999993
typWeight,0.8513160976581275,0.0017999999999999993
alpha,4.7508668806403875,0.001899999999999999
lengthWeight,2.137525707948953,0.001899999999999999
freqWeight,0.8305061096325517,0.001899999999999999
typWeight,0.8513160976581275,0.001899999999999999
alpha,4.7508668806403875,0.0004999999999999998
lengthWeight,1.78888323251158,0.0004999999999999998
freqWeight,0.8305061096325517,0.0004999999999999998
typWeight,0.8513160976581275,0.0004999999999999998
alpha,4.7508668806403875,0.0008999999999999997
lengthWeight,1.78888323251158,0.0008999999999999997
freqWeight,0.8905856148339808,0.0008999999999999997
typWeight,0.8513160976581275,0.0008999999999999997
alpha,4.7508668806403875,0.0009999999999999996
lengthWeight,1.78888323251158,0.0009999999999999996
freqWeight,0.8905856148339808,0.0009999999999999996
typWeight,0.7985697034746408,0.0009999999999999996
alpha,4.7508668806403875,0.00019999999999999985
lengthWeight,1.78888323251158,0.00019999999999999985
freqWeight,0.8905856148339808,0.00019999999999999985
typWeight,0.8052554281894118,0.00019999999999999985
alpha,4.7508668806403875,0.00030000000000000024
lengthWeight,1.78888323251158,0.00030000000000000024
freqWeight,0.8905856148339808,0.00030000000000000024
typWeight,0.8107910465914756,0.00030000000000000024
alpha,4.7508668806403875,0.00030000000000000024
lengthWeight,1.78888323251158,0.00030000000000000024
freqWeight,0.8905856148339808,0.00030000000000000024
typWeight,0.9498796937987208,0.00030000000000000024
alpha,4.7508668806403875,0.0008999999999999997
lengthWeight,1.78888323251158,0.0008999999999999997
freqWeight,1.0177721572108567,0.0008999999999999997
typWeight,0.9498796937987208,0.0008999999999999997
alpha,4.956943169236183,0.0016
lengthWeight,1.78888323251158,0.0016
freqWeight,1.0177721572108567,0.0016
typWeight,0.9498796937987208,0.0016
alpha,4.956943169236183,0.0011999999999999988
lengthWeight,1.78888323251158,0.0011999999999999988
freqWeight,0.7816723408177495,0.0011999999999999988
typWeight,0.9498796937987208,0.0011999999999999988
alpha,4.956943169236183,0.0010999999999999998
lengthWeight,1.78888323251158,0.0010999999999999998
freqWeight,0.7816723408177495,0.0010999999999999998
typWeight,0.8725072464440018,0.0010999999999999998
alpha,4.956943169236183,0.0004
lengthWeight,1.78888323251158,0.0004
freqWeight,0.7816723408177495,0.0004
typWeight,0.8959888224489987,0.0004
alpha,4.956943169236183,0.0004
lengthWeight,1.78888323251158,0.0004
freqWeight,0.7816723408177495,0.0004
typWeight,0.9226398065220565,0.0004
alpha,4.956943169236183,0.0008999999999999997
lengthWeight,1.872385609894991,0.0008999999999999997
freqWeight,0.7816723408177495,0.0008999999999999997
typWeight,0.9226398065220565,0.0008999999999999997
alpha,4.956943169236183,0.0020999999999999986
lengthWeight,1.872385609894991,0.0020999999999999986
freqWeight,0.7816723408177495,0.0020999999999999986
typWeight,0.9615571137983352,0.0020999999999999986
alpha,4.956943169236183,0.0008
lengthWeight,2.0943847694434226,0.0008
freqWeight,0.7816723408177495,0.0008
typWeight,0.9615571137983352,0.0008
alpha,4.956943169236183,0.0023000000000000004
lengthWeight,2.0943847694434226,0.0023000000000000004
freqWeight,0.7816723408177495,0.0023000000000000004
typWeight,0.9510947794187814,0.0023000000000000004
alpha,4.956943169236183,0.00019999999999999985
lengthWeight,2.0943847694434226,0.00019999999999999985
freqWeight,0.7816723408177495,0.00019999999999999985
typWeight,0.9400243498384953,0.00019999999999999985
alpha,4.956943169236183,0.0004999999999999998
lengthWeight,2.0943847694434226,0.0004999999999999998
freqWeight,0.41766000911593437,0.0004999999999999998
typWeight,0.9400243498384953,0.0004999999999999998
alpha,4.63938205037266,0.0027000000000000006
lengthWeight,2.0943847694434226,0.0027000000000000006
freqWeight,0.41766000911593437,0.0027000000000000006
typWeight,0.9400243498384953,0.0027000000000000006
alpha,4.63938205037266,0.00030000000000000024
lengthWeight,2.0943847694434226,0.00030000000000000024
freqWeight,0.7601598580367863,0.00030000000000000024
typWeight,0.9400243498384953,0.00030000000000000024
alpha,4.63938205037266,0.0008
lengthWeight,2.0943847694434226,0.0008
freqWeight,0.6852131523191929,0.0008
typWeight,0.9400243498384953,0.0008
alpha,4.63938205037266,0.0006999999999999997
lengthWeight,1.7893951595760882,0.0006999999999999997
freqWeight,0.6852131523191929,0.0006999999999999997
typWeight,0.9400243498384953,0.0006999999999999997
alpha,4.63938205037266,0.0016
lengthWeight,1.8690751236863434,0.0016
freqWeight,0.6852131523191929,0.0016
typWeight,0.9400243498384953,0.0016
alpha,4.5871925028041005,0.0006999999999999997
lengthWeight,1.8690751236863434,0.0006999999999999997
freqWeight,0.6852131523191929,0.0006999999999999997
typWeight,0.9400243498384953,0.0006999999999999997
alpha,4.5871925028041005,0.0006999999999999997
lengthWeight,1.8690751236863434,0.0006999999999999997
freqWeight,0.855516642332077,0.0006999999999999997
typWeight,0.9400243498384953,0.0006999999999999997
alpha,4.5871925028041005,0.0001000000000000001
lengthWeight,1.8690751236863434,0.0001000000000000001
freqWeight,0.855516642332077,0.0001000000000000001
typWeight,0.7776014404371381,0.0001000000000000001
alpha,4.5871925028041005,0.0016
lengthWeight,1.8690751236863434,0.0016
freqWeight,0.855516642332077,0.0016
typWeight,0.9049103702418506,0.0016
alpha,4.5871925028041005,0.0005999999999999994
lengthWeight,1.9476927048526704,0.0005999999999999994
freqWeight,0.855516642332077,0.0005999999999999994
typWeight,0.9049103702418506,0.0005999999999999994
alpha,4.5871925028041005,0.00019999999999999985
lengthWeight,1.9476927048526704,0.00019999999999999985
freqWeight,0.8814908377826214,0.00019999999999999985
typWeight,0.9049103702418506,0.00019999999999999985
alpha,4.5871925028041005,0.0012999999999999993
lengthWeight,1.9476927048526704,0.0012999999999999993
freqWeight,0.8814908377826214,0.0012999999999999993
typWeight,0.8800730379298329,0.0012999999999999993
alpha,4.5871925028041005,0.0008
lengthWeight,1.9476927048526704,0.0008
freqWeight,0.8814908377826214,0.0008
typWeight,0.9668883108533919,0.0008
alpha,4.5871925028041005,0.00019999999999999985
lengthWeight,1.9476927048526704,0.00019999999999999985
freqWeight,0.8814908377826214,0.00019999999999999985
typWeight,0.8594529619440436,0.00019999999999999985
alpha,4.5871925028041005,0.0016999999999999997
lengthWeight,1.9476927048526704,0.0016999999999999997
freqWeight,0.8814908377826214,0.0016999999999999997
typWeight,0.9256569687277079,0.0016999999999999997
alpha,4.5871925028041005,0.0011999999999999988
lengthWeight,1.9476927048526704,0.0011999999999999988
freqWeight,0.8814908377826214,0.0011999999999999988
typWeight,0.8773843590170145,0.0011999999999999988
alpha,4.7951345215551555,0.0049000000000000024
lengthWeight,1.9476927048526704,0.0049000000000000024
freqWeight,0.8814908377826214,0.0049000000000000024
typWeight,0.8773843590170145,0.0049000000000000024
alpha,4.7951345215551555,0.00019999999999999985
lengthWeight,1.9674799521453679,0.00019999999999999985
freqWeight,0.8814908377826214,0.00019999999999999985
typWeight,0.8773843590170145,0.00019999999999999985
alpha,4.7951345215551555,0.00019999999999999985
lengthWeight,1.9674799521453679,0.00019999999999999985
freqWeight,0.8814908377826214,0.00019999999999999985
typWeight,0.9171546720899642,0.00019999999999999985
alpha,4.7951345215551555,0.0004999999999999998
lengthWeight,1.9674799521453679,0.0004999999999999998
freqWeight,0.8814908377826214,0.0004999999999999998
typWeight,0.9588731138501316,0.0004999999999999998
alpha,4.7951345215551555,0.00030000000000000024
lengthWeight,1.9674799521453679,0.00030000000000000024
freqWeight,0.8814908377826214,0.00030000000000000024
typWeight,0.8140882442239672,0.00030000000000000024
alpha,4.7951345215551555,0.0016
lengthWeight,2.1170074259862304,0.0016
freqWeight,0.8814908377826214,0.0016
typWeight,0.8140882442239672,0.0016
alpha,4.628836587071419,0.0011999999999999988
lengthWeight,2.1170074259862304,0.0011999999999999988
freqWeight,0.8814908377826214,0.0011999999999999988
typWeight,0.8140882442239672,0.0011999999999999988
alpha,4.770257987547666,0.0004999999999999998
lengthWeight,2.1170074259862304,0.0004999999999999998
freqWeight,0.8814908377826214,0.0004999999999999998
typWeight,0.8140882442239672,0.0004999999999999998
alpha,4.770257987547666,0.0001000000000000001
lengthWeight,2.331906126346439,0.0001000000000000001
freqWeight,0.8814908377826214,0.0001000000000000001
typWeight,0.8140882442239672,0.0001000000000000001
alpha,4.770257987547666,0.0020000000000000013
lengthWeight,2.331906126346439,0.0020000000000000013
freqWeight,0.6754444190301001,0.0020000000000000013
typWeight,0.8140882442239672,0.0020000000000000013
alpha,4.770257987547666,0.00030000000000000024
lengthWeight,2.331906126346439,0.00030000000000000024
freqWeight,0.6754444190301001,0.00030000000000000024
typWeight,0.8514526800718158,0.00030000000000000024
alpha,4.580559458117932,0.0012999999999999993
lengthWeight,2.331906126346439,0.0012999999999999993
freqWeight,0.6754444190301001,0.0012999999999999993
typWeight,0.8514526800718158,0.0012999999999999993
alpha,4.528150383848697,0.00019999999999999985
lengthWeight,2.331906126346439,0.00019999999999999985
freqWeight,0.6754444190301001,0.00019999999999999985
typWeight,0.8514526800718158,0.00019999999999999985
alpha,4.528150383848697,0.0006999999999999997
lengthWeight,2.331906126346439,0.0006999999999999997
freqWeight,0.6754444190301001,0.0006999999999999997
typWeight,0.9460603769402951,0.0006999999999999997
alpha,4.528150383848697,0.0001000000000000001
lengthWeight,2.5546512892469764,0.0001000000000000001
freqWeight,0.6754444190301001,0.0001000000000000001
typWeight,0.9460603769402951,0.0001000000000000001
alpha,4.528150383848697,0.0008
lengthWeight,2.400366773363203,0.0008
freqWeight,0.6754444190301001,0.0008
typWeight,0.9460603769402951,0.0008
alpha,4.528150383848697,0.0006999999999999997
lengthWeight,2.400366773363203,0.0006999999999999997
freqWeight,0.6754444190301001,0.0006999999999999997
typWeight,0.9929019953124225,0.0006999999999999997
alpha,4.528150383848697,0.0006999999999999997
lengthWeight,2.400366773363203,0.0006999999999999997
freqWeight,0.6754444190301001,0.0006999999999999997
typWeight,0.9653095742687583,0.0006999999999999997
alpha,4.528150383848697,0.00030000000000000024
lengthWeight,2.3994440399110317,0.00030000000000000024
freqWeight,0.6754444190301001,0.00030000000000000024
typWeight,0.9653095742687583,0.00030000000000000024
alpha,4.97137036640197,0.00030000000000000024
lengthWeight,2.3994440399110317,0.00030000000000000024
freqWeight,0.6754444190301001,0.00030000000000000024
typWeight,0.9653095742687583,0.00030000000000000024
alpha,4.860090985894203,0.0012999999999999993
lengthWeight,2.3994440399110317,0.0012999999999999993
freqWeight,0.6754444190301001,0.0012999999999999993
typWeight,0.9653095742687583,0.0012999999999999993
alpha,4.860090985894203,0.0006999999999999997
lengthWeight,2.3994440399110317,0.0006999999999999997
freqWeight,0.6754444190301001,0.0006999999999999997
typWeight,0.9751300897914916,0.0006999999999999997
alpha,4.860090985894203,0.0009999999999999996
lengthWeight,2.3994440399110317,0.0009999999999999996
freqWeight,0.6754444190301001,0.0009999999999999996
typWeight,0.8474355055950582,0.0009999999999999996
alpha,4.860090985894203,0.0025999999999999986
lengthWeight,2.3994440399110317,0.0025999999999999986
freqWeight,0.6754444190301001,0.0025999999999999986
typWeight,0.9490171337965876,0.0025999999999999986
alpha,4.771052349824458,0.0010999999999999998
lengthWeight,2.3994440399110317,0.0010999999999999998
freqWeight,0.6754444190301001,0.0010999999999999998
typWeight,0.9490171337965876,0.0010999999999999998
alpha,4.771052349824458,0.0008
lengthWeight,2.3994440399110317,0.0008
freqWeight,0.6754444190301001,0.0008
typWeight,0.9434765593614429,0.0008
alpha,4.771052349824458,0.0005999999999999994
lengthWeight,2.3994440399110317,0.0005999999999999994
freqWeight,0.6754444190301001,0.0005999999999999994
typWeight,0.94230220397003,0.0005999999999999994
alpha,4.771052349824458,0.0001000000000000001
lengthWeight,2.3994440399110317,0.0001000000000000001
freqWeight,0.5007748119533062,0.0001000000000000001
typWeight,0.94230220397003,0.0001000000000000001
alpha,4.771052349824458,0.0004999999999999998
lengthWeight,2.3994440399110317,0.0004999999999999998
freqWeight,0.12264101533219218,0.0004999999999999998
typWeight,0.94230220397003,0.0004999999999999998
alpha,4.771052349824458,0.00019999999999999985
lengthWeight,3.01000741077587,0.00019999999999999985
freqWeight,0.12264101533219218,0.00019999999999999985
typWeight,0.94230220397003,0.00019999999999999985
alpha,4.771052349824458,0.0010999999999999998
lengthWeight,2.9301396617665887,0.0010999999999999998
freqWeight,0.12264101533219218,0.0010999999999999998
typWeight,0.94230220397003,0.0010999999999999998
alpha,4.771052349824458,0.0025999999999999986
lengthWeight,2.9301396617665887,0.0025999999999999986
freqWeight,0.12264101533219218,0.0025999999999999986
typWeight,0.8693951056338847,0.0025999999999999986
alpha,4.771052349824458,0.0006999999999999997
lengthWeight,2.6800344232469797,0.0006999999999999997
freqWeight,0.12264101533219218,0.0006999999999999997
typWeight,0.8693951056338847,0.0006999999999999997
alpha,4.429756344761699,0.0009999999999999996
lengthWeight,2.6800344232469797,0.0009999999999999996
freqWeight,0.12264101533219218,0.0009999999999999996
typWeight,0.8693951056338847,0.0009999999999999996
alpha,4.429756344761699,0.001899999999999999
lengthWeight,2.6800344232469797,0.001899999999999999
freqWeight,0.12264101533219218,0.001899999999999999
typWeight,0.8715359570924193,0.001899999999999999
alpha,4.429756344761699,0.0001000000000000001
lengthWeight,2.7600059774704278,0.0001000000000000001
freqWeight,0.12264101533219218,0.0001000000000000001
typWeight,0.8715359570924193,0.0001000000000000001
alpha,5.102755099069327,0.00019999999999999985
lengthWeight,2.7600059774704278,0.00019999999999999985
freqWeight,0.12264101533219218,0.00019999999999999985
typWeight,0.8715359570924193,0.00019999999999999985
alpha,5.102755099069327,0.0024
