object,color_fidelity,size_fidelity,type_fidelity,one_fidelity,color_cost,size_cost,type_cost,speaker-opt,context,small_green_tv,big_red_fan,small_green_desk,blue_one,big_red_one,small_gray_couch,brown_tv,chair,big_green_one,blue_couch,big_green_couch,small_blue_couch,big_green_fan,tv,small_blue_fan,small_blue_desk,small_brown_tv,fan,small_fan,desk,big_gray_couch,small_brown_chair,small_chair,big_green_desk,brown_one,small_red_fan,big_gray_desk,big_gray_chair,green_one,gray_chair,small_couch,big_red_chair,red_fan,small_blue_tv,red_chair,small_red_one,big_brown_chair,gray_desk,gray_fan,small_red_chair,small_green_chair,big_blue_couch,big_chair,big_red_desk,small_green_couch,red_couch,green_tv,brown_desk,small_blue_chair,small_brown_desk,big_gray_one,red_desk,blue_desk,green_couch,small_red_desk,big_red_couch,big_red_tv,big_gray_fan,small_green_one,brown_fan,big_tv,small_tv,big_gray_tv,big_blue_fan,big_desk,small_one,blue_tv,big_brown_fan,small_desk,small_red_couch,big_blue_chair,green_chair,gray_one,big_one,big_brown_one,red_one,small_brown_one,blue_chair,big_blue_one,brown_couch,big_fan,big_blue_tv,green_fan,big_blue_desk,big_brown_couch,small_gray_tv,big_couch,small_brown_couch,big_green_tv,couch,blue_fan,green_desk,big_green_chair,small_brown_fan,small_gray_desk,small_red_tv,small_gray_chair,brown_chair,small_green_fan,gray_couch,small_gray_fan,big_brown_desk,big_brown_tv,gray_tv,small_blue_one,red_tv,small_gray_one
o1,0.9,0.9,0.9,0.7,0.1,0.1,0.1,18,lowvariation_exp2,0,6.391627450611947e-22,0,0,4.3922929389750896e-11,0,0,0.000421396917062002,0,0,0,0,0,4.149242781166406e-18,0,0,0,2.8075414969240304e-21,0,2.8075414969240304e-21,0,0,6.321777832978553e-17,0,0,0,0,0,0,0,0,0.14178140841464962,4.640834880775148e-22,0,0.00006965644189035358,4.324827503930085e-25,0,0,0,1.0449828473752318e-17,0,0,0.8577275379165771,9.446134309470646e-19,0,6.858652186882572e-19,0,0,0,0,0,4.640834880775148e-22,0,0,6.962159875384403e-35,3.0183607243758976e-18,0,0,0,0,0,1.5988155372967295e-33,0,0,5.714578247379479e-18,2.6163681743173875e-24,0,0,4.211861283695653e-34,0,0,0,0,2.6571823841229387e-10,0,1.797954518878151e-13,0,0,0,0,3.866709280006655e-21,0,0,0,0,0,1.8260018302904814e-17,0,0,4.149242781166406e-18,0,0,0,0,0,2.6428243078654916e-34,0,0,0,0,0,0,0,0,0,6.858652186882572e-19,0
o1,0.9,0.9,0.9,0.8,0.1,0.1,0.1,10,lowvariation_exp2,0,1.3184349571577712e-12,0,0,0.000001382479253636671,0,0,0.01046038196298666,0,0,0,0,0,1.7299559282509623e-10,0,0,0,3.0000082482836245e-12,0,3.0000082482836245e-12,0,0,7.85570654415057e-10,0,0,0,0,0,0,0,0,0.26509186125231904,1.1036413578883024e-12,0,0.0038481594709833837,2.2863679251631167e-14,0,0,0,2.8899529334689636e-10,0,0,0.7205943893145635,7.602760330586786e-11,0,6.364152201361911e-11,0,0,0,0,0,1.1036413578883024e-12,0,0,8.2883040678974e-20,1.44963456586131e-10,0,0,0,0,0,4.727232807198233e-19,0,0,2.0666445252763656e-10,6.214992384142492e-14,0,0,2.25299463365086e-19,0,0,0,0,0.0000037579682333821746,0,6.516891854194609e-8,0,0,0,0,3.5838777860471386e-12,0,0,0,0,0,3.940515298286981e-10,0,0,1.7299559282509623e-10,0,0,0,0,0,1.7390517633993991e-19,0,0,0,0,0,0,0,0,0,6.364152201361911e-11,0
o1,0.9,0.9,0.9,0.8,0.1,0.1,0.1,15,lowvariation_exp2,0,2.0198548439218245e-18,0,0,2.168802624327864e-9,0,0,0.0014274253681473546,0,0,0,0,0,3.035880376815003e-15,0,0,0,6.932913300467767e-18,0,6.932913300467767e-18,0,0,2.9377171155060956e-14,0,0,0,0,0,0,0,0,0.18210701998249926,1.5469420550285628e-18,0,0.00031850165099465267,4.612658199375824e-21,0,0,0,6.554932904536618e-15,0,0,0.8161470410873991,8.844820956095419e-16,0,6.773964746702127e-16,0,0,0,0,0,1.5469420550285628e-18,0,0,3.183688796039667e-29,2.3287340857417493e-15,0,0,0,0,0,4.3365322699133525e-28,0,0,3.963973740803082e-15,2.06724998373478e-20,0,0,1.4268303280568652e-28,0,0,0,0,9.719899017170658e-9,0,2.2196927681993592e-11,0,0,0,0,9.052361377673798e-18,0,0,0,0,0,1.0436662099792765e-14,0,0,3.035880376815003e-15,0,0,0,0,0,9.676111398746041e-29,0,0,0,0,0,0,0,0,0,6.773964746702127e-16,0
o1,0.9,0.9,0.9,0.8,0.1,0.1,0.1,18,lowvariation_exp2,0,6.391627450611947e-22,0,0,4.3922929389750896e-11,0,0,0.000421396917062002,0,0,0,0,0,4.149242781166406e-18,0,0,0,2.8075414969240304e-21,0,2.8075414969240304e-21,0,0,6.321777832978553e-17,0,0,0,0,0,0,0,0,0.14178140841464962,4.640834880775148e-22,0,0.00006965644189035358,4.324827503930085e-25,0,0,0,1.0449828473752318e-17,0,0,0.8577275379165771,9.446134309470646e-19,0,6.858652186882572e-19,0,0,0,0,0,4.640834880775148e-22,0,0,6.962159875384403e-35,3.0183607243758976e-18,0,0,0,0,0,1.5988155372967295e-33,0,0,5.714578247379479e-18,2.6163681743173875e-24,0,0,4.211861283695653e-34,0,0,0,0,2.6571823841229387e-10,0,1.797954518878151e-13,0,0,0,0,3.866709280006655e-21,0,0,0,0,0,1.8260018302904814e-17,0,0,4.149242781166406e-18,0,0,0,0,0,2.6428243078654916e-34,0,0,0,0,0,0,0,0,0,6.858652186882572e-19,0
o1,0.9,0.9,0.9,0.9,0.1,0.1,0.1,10,lowvariation_exp2,0,1.3184349571577712e-12,0,0,0.000001382479253636671,0,0,0.01046038196298666,0,0,0,0,0,1.7299559282509623e-10,0,0,0,3.0000082482836245e-12,0,3.0000082482836245e-12,0,0,7.85570654415057e-10,0,0,0,0,0,0,0,0,0.26509186125231904,1.1036413578883024e-12,0,0.0038481594709833837,2.2863679251631167e-14,0,0,0,2.8899529334689636e-10,0,0,0.7205943893145635,7.602760330586786e-11,0,6.364152201361911e-11,0,0,0,0,0,1.1036413578883024e-12,0,0,8.2883040678974e-20,1.44963456586131e-10,0,0,0,0,0,4.727232807198233e-19,0,0,2.0666445252763656e-10,6.214992384142492e-14,0,0,2.25299463365086e-19,0,0,0,0,0.0000037579682333821746,0,6.516891854194609e-8,0,0,0,0,3.5838777860471386e-12,0,0,0,0,0,3.940515298286981e-10,0,0,1.7299559282509623e-10,0,0,0,0,0,1.7390517633993991e-19,0,0,0,0,0,0,0,0,0,6.364152201361911e-11,0
o1,0.9,0.9,0.9,0.9,0.1,0.1,0.1,15,lowvariation_exp2,0,2.0198548439218245e-18,0,0,2.168802624327864e-9,0,0,0.0014274253681473546,0,0,0,0,0,3.035880376815003e-15,0,0,0,6.932913300467767e-18,0,6.932913300467767e-18,0,0,2.9377171155060956e-14,0,0,0,0,0,0,0,0,0.18210701998249926,1.5469420550285628e-18,0,0.00031850165099465267,4.612658199375824e-21,0,0,0,6.554932904536618e-15,0,0,0.8161470410873991,8.844820956095419e-16,0,6.773964746702127e-16,0,0,0,0,0,1.5469420550285628e-18,0,0,3.183688796039667e-29,2.3287340857417493e-15,0,0,0,0,0,4.3365322699133525e-28,0,0,3.963973740803082e-15,2.06724998373478e-20,0,0,1.4268303280568652e-28,0,0,0,0,9.719899017170658e-9,0,2.2196927681993592e-11,0,0,0,0,9.052361377673798e-18,0,0,0,0,0,1.0436662099792765e-14,0,0,3.035880376815003e-15,0,0,0,0,0,9.676111398746041e-29,0,0,0,0,0,0,0,0,0,6.773964746702127e-16,0
o1,0.9,0.9,0.9,0.9,0.1,0.1,0.1,18,lowvariation_exp2,0,6.391627450611947e-22,0,0,4.3922929389750896e-11,0,0,0.000421396917062002,0,0,0,0,0,4.149242781166406e-18,0,0,0,2.8075414969240304e-21,0,2.8075414969240304e-21,0,0,6.321777832978553e-17,0,0,0,0,0,0,0,0,0.14178140841464962,4.640834880775148e-22,0,0.00006965644189035358,4.324827503930085e-25,0,0,0,1.0449828473752318e-17,0,0,0.8577275379165771,9.446134309470646e-19,0,6.858652186882572e-19,0,0,0,0,0,4.640834880775148e-22,0,0,6.962159875384403e-35,3.0183607243758976e-18,0,0,0,0,0,1.5988155372967295e-33,0,0,5.714578247379479e-18,2.6163681743173875e-24,0,0,4.211861283695653e-34,0,0,0,0,2.6571823841229387e-10,0,1.797954518878151e-13,0,0,0,0,3.866709280006655e-21,0,0,0,0,0,1.8260018302904814e-17,0,0,4.149242781166406e-18,0,0,0,0,0,2.6428243078654916e-34,0,0,0,0,0,0,0,0,0,6.858652186882572e-19,0
o1,0.9,0.9,0.9,0.95,0.1,0.1,0.1,10,lowvariation_exp2,0,1.3184349571577712e-12,0,0,0.000001382479253636671,0,0,0.01046038196298666,0,0,0,0,0,1.7299559282509623e-10,0,0,0,3.0000082482836245e-12,0,3.0000082482836245e-12,0,0,7.85570654415057e-10,0,0,0,0,0,0,0,0,0.26509186125231904,1.1036413578883024e-12,0,0.0038481594709833837,2.2863679251631167e-14,0,0,0,2.8899529334689636e-10,0,0,0.7205943893145635,7.602760330586786e-11,0,6.364152201361911e-11,0,0,0,0,0,1.1036413578883024e-12,0,0,8.2883040678974e-20,1.44963456586131e-10,0,0,0,0,0,4.727232807198233e-19,0,0,2.0666445252763656e-10,6.214992384142492e-14,0,0,2.25299463365086e-19,0,0,0,0,0.0000037579682333821746,0,6.516891854194609e-8,0,0,0,0,3.5838777860471386e-12,0,0,0,0,0,3.940515298286981e-10,0,0,1.7299559282509623e-10,0,0,0,0,0,1.7390517633993991e-19,0,0,0,0,0,0,0,0,0,6.364152201361911e-11,0
o1,0.9,0.9,0.9,0.95,0.1,0.1,0.1,15,lowvariation_exp2,0,2.0198548439218245e-18,0,0,2.168802624327864e-9,0,0,0.0014274253681473546,0,0,0,0,0,3.035880376815003e-15,0,0,0,6.932913300467767e-18,0,6.932913300467767e-18,0,0,2.9377171155060956e-14,0,0,0,0,0,0,0,0,0.18210701998249926,1.5469420550285628e-18,0,0.00031850165099465267,4.612658199375824e-21,0,0,0,6.554932904536618e-15,0,0,0.8161470410873991,8.844820956095419e-16,0,6.773964746702127e-16,0,0,0,0,0,1.5469420550285628e-18,0,0,3.183688796039667e-29,2.3287340857417493e-15,0,0,0,0,0,4.3365322699133525e-28,0,0,3.963973740803082e-15,2.06724998373478e-20,0,0,1.4268303280568652e-28,0,0,0,0,9.719899017170658e-9,0,2.2196927681993592e-11,0,0,0,0,9.052361377673798e-18,0,0,0,0,0,1.0436662099792765e-14,0,0,3.035880376815003e-15,0,0,0,0,0,9.676111398746041e-29,0,0,0,0,0,0,0,0,0,6.773964746702127e-16,0
o1,0.9,0.9,0.9,0.95,0.1,0.1,0.1,18,lowvariation_exp2,0,6.391627450611947e-22,0,0,4.3922929389750896e-11,0,0,0.000421396917062002,0,0,0,0,0,4.149242781166406e-18,0,0,0,2.8075414969240304e-21,0,2.8075414969240304e-21,0,0,6.321777832978553e-17,0,0,0,0,0,0,0,0,0.14178140841464962,4.640834880775148e-22,0,0.00006965644189035358,4.324827503930085e-25,0,0,0,1.0449828473752318e-17,0,0,0.8577275379165771,9.446134309470646e-19,0,6.858652186882572e-19,0,0,0,0,0,4.640834880775148e-22,0,0,6.962159875384403e-35,3.0183607243758976e-18,0,0,0,0,0,1.5988155372967295e-33,0,0,5.714578247379479e-18,2.6163681743173875e-24,0,0,4.211861283695653e-34,0,0,0,0,2.6571823841229387e-10,0,1.797954518878151e-13,0,0,0,0,3.866709280006655e-21,0,0,0,0,0,1.8260018302904814e-17,0,0,4.149242781166406e-18,0,0,0,0,0,2.6428243078654916e-34,0,0,0,0,0,0,0,0,0,6.858652186882572e-19,0
o1,0.9,0.9,0.9,0.999,0.1,0.1,0.1,10,lowvariation_exp2,0,1.3184349571577712e-12,0,0,0.000001382479253636671,0,0,0.01046038196298666,0,0,0,0,0,1.7299559282509623e-10,0,0,0,3.0000082482836245e-12,0,3.0000082482836245e-12,0,0,7.85570654415057e-10,0,0,0,0,0,0,0,0,0.26509186125231904,1.1036413578883024e-12,0,0.0038481594709833837,2.2863679251631167e-14,0,0,0,2.8899529334689636e-10,0,0,0.7205943893145635,7.602760330586786e-11,0,6.364152201361911e-11,0,0,0,0,0,1.1036413578883024e-12,0,0,8.2883040678974e-20,1.44963456586131e-10,0,0,0,0,0,4.727232807198233e-19,0,0,2.0666445252763656e-10,6.214992384142492e-14,0,0,2.25299463365086e-19,0,0,0,0,0.0000037579682333821746,0,6.516891854194609e-8,0,0,0,0,3.5838777860471386e-12,0,0,0,0,0,3.940515298286981e-10,0,0,1.7299559282509623e-10,0,0,0,0,0,1.7390517633993991e-19,0,0,0,0,0,0,0,0,0,6.364152201361911e-11,0
o1,0.9,0.9,0.9,0.999,0.1,0.1,0.1,15,lowvariation_exp2,0,2.0198548439218245e-18,0,0,2.168802624327864e-9,0,0,0.0014274253681473546,0,0,0,0,0,3.035880376815003e-15,0,0,0,6.932913300467767e-18,0,6.932913300467767e-18,0,0,2.9377171155060956e-14,0,0,0,0,0,0,0,0,0.18210701998249926,1.5469420550285628e-18,0,0.00031850165099465267,4.612658199375824e-21,0,0,0,6.554932904536618e-15,0,0,0.8161470410873991,8.844820956095419e-16,0,6.773964746702127e-16,0,0,0,0,0,1.5469420550285628e-18,0,0,3.183688796039667e-29,2.3287340857417493e-15,0,0,0,0,0,4.3365322699133525e-28,0,0,3.963973740803082e-15,2.06724998373478e-20,0,0,1.4268303280568652e-28,0,0,0,0,9.719899017170658e-9,0,2.2196927681993592e-11,0,0,0,0,9.052361377673798e-18,0,0,0,0,0,1.0436662099792765e-14,0,0,3.035880376815003e-15,0,0,0,0,0,9.676111398746041e-29,0,0,0,0,0,0,0,0,0,6.773964746702127e-16,0
o1,0.9,0.9,0.9,0.999,0.1,0.1,0.1,18,lowvariation_exp2,0,6.391627450611947e-22,0,0,4.3922929389750896e-11,0,0,0.000421396917062002,0,0,0,0,0,4.149242781166406e-18,0,0,0,2.8075414969240304e-21,0,2.8075414969240304e-21,0,0,6.321777832978553e-17,0,0,0,0,0,0,0,0,0.14178140841464962,4.640834880775148e-22,0,0.00006965644189035358,4.324827503930085e-25,0,0,0,1.0449828473752318e-17,0,0,0.8577275379165771,9.446134309470646e-19,0,6.858652186882572e-19,0,0,0,0,0,4.640834880775148e-22,0,0,6.962159875384403e-35,3.0183607243758976e-18,0,0,0,0,0,1.5988155372967295e-33,0,0,5.714578247379479e-18,2.6163681743173875e-24,0,0,4.211861283695653e-34,0,0,0,0,2.6571823841229387e-10,0,1.797954518878151e-13,0,0,0,0,3.866709280006655e-21,0,0,0,0,0,1.8260018302904814e-17,0,0,4.149242781166406e-18,0,0,0,0,0,2.6428243078654916e-34,0,0,0,0,0,0,0,0,0,6.858652186882572e-19,0
o1,0.9,0.9,0.95,0.7,0.1,0.1,0.1,10,lowvariation_exp2,0,3.245936867021321e-16,0,0,2.537213968243112e-7,0,0,0.00786941740493534,0,0,0,0,0,2.472861864715728e-13,0,0,0,1.28353161979332e-15,0,1.28353161979332e-15,0,0,4.2935473346060703e-10,0,0,0,0,0,0,0,0,0.26604616739644815,4.72184895015444e-16,0,0.0028949968772724426,4.196088021579413e-15,0,0,0,1.5795077940980236e-10,0,0,0.7231884623649392,4.3393131995261057e-14,0,9.09715040885796e-14,0,0,0,0,0,4.72184895015444e-16,0,0,2.5762367061166897e-23,9.875896278045273e-14,0,0,0,0,0,1.7006758929483176e-22,0,0,1.1795476218264463e-13,1.1406149819673944e-14,0,0,7.002937424046159e-23,0,0,0,0,6.896862624787695e-7,0,1.1960214953314444e-8,0,0,0,0,8.82337120194939e-16,0,0,0,0,0,2.684546939235694e-13,0,0,2.472861864715728e-13,0,0,0,0,0,6.25643697111573e-23,0,0,0,0,0,0,0,0,0,9.09715040885796e-14,0
o1,0.9,0.9,0.95,0.7,0.1,0.1,0.1,15,lowvariation_exp2,0,7.765465651789407e-24,0,0,1.697043757959333e-10,0,0,0.0009269819386518576,0,0,0,0,0,1.6328909643281922e-19,0,0,0,6.106147039199952e-23,0,6.106147039199952e-23,0,0,1.1813586971777906e-14,0,0,0,0,0,0,0,0,0.1822186860079061,1.3624655667465515e-23,0,0.00020683762842609173,3.6093108321817096e-22,0,0,0,2.635967552940226e-15,0,0,0.816647493492998,1.200297485485245e-20,0,3.6434722237547535e-20,0,0,0,0,0,1.3624655667465515e-23,0,0,1.7363450999079172e-34,4.1211856628133457e-20,0,0,0,0,0,2.9450300709129158e-33,0,0,5.3793601218536e-20,1.617580890804147e-21,0,0,7.78175885659233e-34,0,0,0,0,7.605622461931743e-10,0,1.7368642561595943e-12,0,0,0,0,3.480240253771052e-23,0,0,0,0,0,1.8469872741864661e-19,0,0,1.6328909643281922e-19,0,0,0,0,0,6.5712503136474414e-34,0,0,0,0,0,0,0,0,0,3.6434722237547535e-20,0
o1,0.9,0.9,0.95,0.7,0.1,0.1,0.1,18,lowvariation_exp2,0,2.0285939355323713e-28,0,0,2.0636011819325943e-12,0,0,0.00025088785938365006,0,0,0,0,0,3.122789728237317e-23,0,0,0,2.4094328595307696e-27,0,2.4094328595307696e-27,0,0,2.1176406188591502e-17,0,0,0,0,0,0,0,0,0.1418095934141983,3.982765729249963e-28,0,0.00004147148422441128,2.0319043544593902e-26,0,0,0,3.500436399502928e-18,0,0,0.8578980472276374,1.3618861231797306e-24,0,5.16193670227422e-24,0,0,0,0,0,3.982765729249963e-28,0,0,3.3616877693402917e-41,5.984401670480724e-24,0,0,0,0,0,1.004388657203179e-39,0,0,8.238930931913647e-24,1.2292305025884797e-25,0,0,2.0337025889937387e-40,0,0,0,0,1.2484059657838007e-11,0,8.447207692581087e-15,0,0,0,0,1.2272278158417011e-27,0,0,0,0,0,3.620352039185269e-23,0,0,3.122789728237317e-23,0,0,0,0,0,1.6602432837805876e-40,0,0,0,0,0,0,0,0,0,5.16193670227422e-24,0
o1,0.9,0.9,0.95,0.8,0.1,0.1,0.1,10,lowvariation_exp2,0,3.245936867021321e-16,0,0,2.537213968243112e-7,0,0,0.00786941740493534,0,0,0,0,0,2.472861864715728e-13,0,0,0,1.28353161979332e-15,0,1.28353161979332e-15,0,0,4.2935473346060703e-10,0,0,0,0,0,0,0,0,0.26604616739644815,4.72184895015444e-16,0,0.0028949968772724426,4.196088021579413e-15,0,0,0,1.5795077940980236e-10,0,0,0.7231884623649392,4.3393131995261057e-14,0,9.09715040885796e-14,0,0,0,0,0,4.72184895015444e-16,0,0,2.5762367061166897e-23,9.875896278045273e-14,0,0,0,0,0,1.7006758929483176e-22,0,0,1.1795476218264463e-13,1.1406149819673944e-14,0,0,7.002937424046159e-23,0,0,0,0,6.896862624787695e-7,0,1.1960214953314444e-8,0,0,0,0,8.82337120194939e-16,0,0,0,0,0,2.684546939235694e-13,0,0,2.472861864715728e-13,0,0,0,0,0,6.25643697111573e-23,0,0,0,0,0,0,0,0,0,9.09715040885796e-14,0
o1,0.9,0.9,0.95,0.8,0.1,0.1,0.1,15,lowvariation_exp2,0,7.765465651789407e-24,0,0,1.697043757959333e-10,0,0,0.0009269819386518576,0,0,0,0,0,1.6328909643281922e-19,0,0,0,6.106147039199952e-23,0,6.106147039199952e-23,0,0,1.1813586971777906e-14,0,0,0,0,0,0,0,0,0.1822186860079061,1.3624655667465515e-23,0,0.00020683762842609173,3.6093108321817096e-22,0,0,0,2.635967552940226e-15,0,0,0.816647493492998,1.200297485485245e-20,0,3.6434722237547535e-20,0,0,0,0,0,1.3624655667465515e-23,0,0,1.7363450999079172e-34,4.1211856628133457e-20,0,0,0,0,0,2.9450300709129158e-33,0,0,5.3793601218536e-20,1.617580890804147e-21,0,0,7.78175885659233e-34,0,0,0,0,7.605622461931743e-10,0,1.7368642561595943e-12,0,0,0,0,3.480240253771052e-23,0,0,0,0,0,1.8469872741864661e-19,0,0,1.6328909643281922e-19,0,0,0,0,0,6.5712503136474414e-34,0,0,0,0,0,0,0,0,0,3.6434722237547535e-20,0
o1,0.9,0.9,0.95,0.8,0.1,0.1,0.1,18,lowvariation_exp2,0,2.0285939355323713e-28,0,0,2.0636011819325943e-12,0,0,0.00025088785938365006,0,0,0,0,0,3.122789728237317e-23,0,0,0,2.4094328595307696e-27,0,2.4094328595307696e-27,0,0,2.1176406188591502e-17,0,0,0,0,0,0,0,0,0.1418095934141983,3.982765729249963e-28,0,0.00004147148422441128,2.0319043544593902e-26,0,0,0,3.500436399502928e-18,0,0,0.8578980472276374,1.3618861231797306e-24,0,5.16193670227422e-24,0,0,0,0,0,3.982765729249963e-28,0,0,3.3616877693402917e-41,5.984401670480724e-24,0,0,0,0,0,1.004388657203179e-39,0,0,8.238930931913647e-24,1.2292305025884797e-25,0,0,2.0337025889937387e-40,0,0,0,0,1.2484059657838007e-11,0,8.447207692581087e-15,0,0,0,0,1.2272278158417011e-27,0,0,0,0,0,3.620352039185269e-23,0,0,3.122789728237317e-23,0,0,0,0,0,1.6602432837805876e-40,0,0,0,0,0,0,0,0,0,5.16193670227422e-24,0
o1,0.9,0.9,0.95,0.9,0.1,0.1,0.1,10,lowvariation_exp2,0,3.245936867021321e-16,0,0,2.537213968243112e-7,0,0,0.00786941740493534,0,0,0,0,0,2.472861864715728e-13,0,0,0,1.28353161979332e-15,0,1.28353161979332e-15,0,0,4.2935473346060703e-10,0,0,0,0,0,0,0,0,0.26604616739644815,4.72184895015444e-16,0,0.0028949968772724426,4.196088021579413e-15,0,0,0,1.5795077940980236e-10,0,0,0.7231884623649392,4.3393131995261057e-14,0,9.09715040885796e-14,0,0,0,0,0,4.72184895015444e-16,0,0,2.5762367061166897e-23,9.875896278045273e-14,0,0,0,0,0,1.7006758929483176e-22,0,0,1.1795476218264463e-13,1.1406149819673944e-14,0,0,7.002937424046159e-23,0,0,0,0,6.896862624787695e-7,0,1.1960214953314444e-8,0,0,0,0,8.82337120194939e-16,0,0,0,0,0,2.684546939235694e-13,0,0,2.472861864715728e-13,0,0,0,0,0,6.25643697111573e-23,0,0,0,0,0,0,0,0,0,9.09715040885796e-14,0
o1,0.9,0.9,0.95,0.9,0.1,0.1,0.1,15,lowvariation_exp2,0,7.765465651789407e-24,0,0,1.697043757959333e-10,0,0,0.0009269819386518576,0,0,0,0,0,1.6328909643281922e-19,0,0,0,6.106147039199952e-23,0,6.106147039199952e-23,0,0,1.1813586971777906e-14,0,0,0,0,0,0,0,0,0.1822186860079061,1.3624655667465515e-23,0,0.00020683762842609173,3.6093108321817096e-22,0,0,0,2.635967552940226e-15,0,0,0.816647493492998,1.200297485485245e-20,0,3.6434722237547535e-20,0,0,0,0,0,1.3624655667465515e-23,0,0,1.7363450999079172e-34,4.1211856628133457e-20,0,0,0,0,0,2.9450300709129158e-33,0,0,5.3793601218536e-20,1.617580890804147e-21,0,0,7.78175885659233e-34,0,0,0,0,7.605622461931743e-10,0,1.7368642561595943e-12,0,0,0,0,3.480240253771052e-23,0,0,0,0,0,1.8469872741864661e-19,0,0,1.6328909643281922e-19,0,0,0,0,0,6.5712503136474414e-34,0,0,0,0,0,0,0,0,0,3.6434722237547535e-20,0
o1,0.9,0.9,0.95,0.9,0.1,0.1,0.1,18,lowvariation_exp2,0,2.0285939355323713e-28,0,0,2.0636011819325943e-12,0,0,0.00025088785938365006,0,0,0,0,0,3.122789728237317e-23,0,0,0,2.4094328595307696e-27,0,2.4094328595307696e-27,0,0,2.1176406188591502e-17,0,0,0,0,0,0,0,0,0.1418095934141983,3.982765729249963e-28,0,0.00004147148422441128,2.0319043544593902e-26,0,0,0,3.500436399502928e-18,0,0,0.8578980472276374,1.3618861231797306e-24,0,5.16193670227422e-24,0,0,0,0,0,3.982765729249963e-28,0,0,3.3616877693402917e-41,5.984401670480724e-24,0,0,0,0,0,1.004388657203179e-39,0,0,8.238930931913647e-24,1.2292305025884797e-25,0,0,2.0337025889937387e-40,0,0,0,0,1.2484059657838007e-11,0,8.447207692581087e-15,0,0,0,0,1.2272278158417011e-27,0,0,0,0,0,3.620352039185269e-23,0,0,3.122789728237317e-23,0,0,0,0,0,1.6602432837805876e-40,0,0,0,0,0,0,0,0,0,5.16193670227422e-24,0
o1,0.9,0.9,0.95,0.95,0.1,0.1,0.1,10,lowvariation_exp2,0,3.245936867021321e-16,0,0,2.537213968243112e-7,0,0,0.00786941740493534,0,0,0,0,0,2.472861864715728e-13,0,0,0,1.28353161979332e-15,0,1.28353161979332e-15,0,0,4.2935473346060703e-10,0,0,0,0,0,0,0,0,0.26604616739644815,4.72184895015444e-16,0,0.0028949968772724426,4.196088021579413e-15,0,0,0,1.5795077940980236e-10,0,0,0.7231884623649392,4.3393131995261057e-14,0,9.09715040885796e-14,0,0,0,0,0,4.72184895015444e-16,0,0,2.5762367061166897e-23,9.875896278045273e-14,0,0,0,0,0,1.7006758929483176e-22,0,0,1.1795476218264463e-13,1.1406149819673944e-14,0,0,7.002937424046159e-23,0,0,0,0,6.896862624787695e-7,0,1.1960214953314444e-8,0,0,0,0,8.82337120194939e-16,0,0,0,0,0,2.684546939235694e-13,0,0,2.472861864715728e-13,0,0,0,0,0,6.25643697111573e-23,0,0,0,0,0,0,0,0,0,9.09715040885796e-14,0
o1,0.9,0.9,0.95,0.95,0.1,0.1,0.1,15,lowvariation_exp2,0,7.765465651789407e-24,0,0,1.697043757959333e-10,0,0,0.0009269819386518576,0,0,0,0,0,1.6328909643281922e-19,0,0,0,6.106147039199952e-23,0,6.106147039199952e-23,0,0,1.1813586971777906e-14,0,0,0,0,0,0,0,0,0.1822186860079061,1.3624655667465515e-23,0,0.00020683762842609173,3.6093108321817096e-22,0,0,0,2.635967552940226e-15,0,0,0.816647493492998,1.200297485485245e-20,0,3.6434722237547535e-20,0,0,0,0,0,1.3624655667465515e-23,0,0,1.7363450999079172e-34,4.1211856628133457e-20,0,0,0,0,0,2.9450300709129158e-33,0,0,5.3793601218536e-20,1.617580890804147e-21,0,0,7.78175885659233e-34,0,0,0,0,7.605622461931743e-10,0,1.7368642561595943e-12,0,0,0,0,3.480240253771052e-23,0,0,0,0,0,1.8469872741864661e-19,0,0,1.6328909643281922e-19,0,0,0,0,0,6.5712503136474414e-34,0,0,0,0,0,0,0,0,0,3.6434722237547535e-20,0
o1,0.9,0.9,0.95,0.95,0.1,0.1,0.1,18,lowvariation_exp2,0,2.0285939355323713e-28,0,0,2.0636011819325943e-12,0,0,0.00025088785938365006,0,0,0,0,0,3.122789728237317e-23,0,0,0,2.4094328595307696e-27,0,2.4094328595307696e-27,0,0,2.1176406188591502e-17,0,0,0,0,0,0,0,0,0.1418095934141983,3.982765729249963e-28,0,0.00004147148422441128,2.0319043544593902e-26,0,0,0,3.500436399502928e-18,0,0,0.8578980472276374,1.3618861231797306e-24,0,5.16193670227422e-24,0,0,0,0,0,3.982765729249963e-28,0,0,3.3616877693402917e-41,5.984401670480724e-24,0,0,0,0,0,1.004388657203179e-39,0,0,8.238930931913647e-24,1.2292305025884797e-25,0,0,2.0337025889937387e-40,0,0,0,0,1.2484059657838007e-11,0,8.447207692581087e-15,0,0,0,0,1.2272278158417011e-27,0,0,0,0,0,3.620352039185269e-23,0,0,3.122789728237317e-23,0,0,0,0,0,1.6602432837805876e-40,0,0,0,0,0,0,0,0,0,5.16193670227422e-24,0
