parameter,value,MCMCprob
typicality_type,1,0.00019999999999999985
cost_color,0.046344906502683726,0.00019999999999999985
cost_size,0.5890805321037904,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.696471486048196,0.00019999999999999985
lengthWeight,1.9636888227503513,0.00019999999999999985
typicality_color,0.9274287858309701,0.00019999999999999985
typicality_size,0.851995287845469,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.05156336166522768,0.00019999999999999985
cost_size,0.5892465626355053,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.693514258454925,0.00019999999999999985
lengthWeight,1.9558587972788495,0.00019999999999999985
typicality_color,0.9253206498319634,0.00019999999999999985
typicality_size,0.853508301738046,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.05172637374183405,0.00019999999999999985
cost_size,0.5910126458677792,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.69810552523324,0.00019999999999999985
lengthWeight,1.9551219054120461,0.00019999999999999985
typicality_color,0.9300519137985956,0.00019999999999999985
typicality_size,0.8593853171398353,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.04994985412077341,0.00019999999999999985
cost_size,0.5946077170001316,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.698366637755285,0.00019999999999999985
lengthWeight,1.958546705768802,0.00019999999999999985
typicality_color,0.9276288023049308,0.00019999999999999985
typicality_size,0.8586934757183939,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.04501340514482441,0.00019999999999999985
cost_size,0.5986779749098816,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.696751818778964,0.00019999999999999985
lengthWeight,1.9594308247690373,0.00019999999999999985
typicality_color,0.930286679330271,0.00019999999999999985
typicality_size,0.859560602884154,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.04968140603572054,0.00019999999999999985
cost_size,0.6015915135634413,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.69818334693947,0.00019999999999999985
lengthWeight,1.952710175825636,0.00019999999999999985
typicality_color,0.9258681566242221,0.00019999999999999985
typicality_size,0.8593231208447322,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.051563504080173204,0.00019999999999999985
cost_size,0.605061634845163,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.69818334693947,0.00019999999999999985
lengthWeight,1.952710175825636,0.00019999999999999985
typicality_color,0.9258681566242221,0.00019999999999999985
typicality_size,0.8593231208447322,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.051563504080173204,0.00019999999999999985
cost_size,0.605061634845163,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.69458305466384,0.00019999999999999985
lengthWeight,1.9568433383562351,0.00019999999999999985
typicality_color,0.931680295472748,0.00019999999999999985
typicality_size,0.8619128021397862,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.04929708235854345,0.00019999999999999985
cost_size,0.6110731124289487,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.68963614506808,0.00019999999999999985
lengthWeight,1.9551005671647694,0.00019999999999999985
typicality_color,0.9314399051225123,0.00019999999999999985
typicality_size,0.8638045291427555,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.05097485631113903,0.00019999999999999985
cost_size,0.6119809987178747,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.68952601662699,0.00019999999999999985
lengthWeight,1.9488348549160255,0.00019999999999999985
typicality_color,0.9308468970976285,0.00019999999999999985
typicality_size,0.866800166323341,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.047328802702561304,0.00019999999999999985
cost_size,0.6144427944702613,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.683599493610195,0.00019999999999999985
lengthWeight,1.9365732198747114,0.00019999999999999985
typicality_color,0.9300323049002552,0.00019999999999999985
typicality_size,0.8636171605706953,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.043083917355432884,0.00019999999999999985
cost_size,0.6099018439280548,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.68235950123089,0.00019999999999999985
lengthWeight,1.9371018289649846,0.00019999999999999985
typicality_color,0.930031453666091,0.00019999999999999985
typicality_size,0.8597478560190285,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.04219779464073307,0.00019999999999999985
cost_size,0.6054205417296435,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.68090012782801,0.00019999999999999985
lengthWeight,1.9336999259810426,0.00019999999999999985
typicality_color,0.9230632962972581,0.00019999999999999985
typicality_size,0.8580671265269306,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.03658576917567952,0.00019999999999999985
cost_size,0.6022685792664644,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.672090992157614,0.00019999999999999985
lengthWeight,1.9316719116355212,0.00019999999999999985
typicality_color,0.9238502534999062,0.00019999999999999985
typicality_size,0.8583298166170266,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.032404907674927985,0.00019999999999999985
cost_size,0.6019121852846644,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.67316380250552,0.00019999999999999985
lengthWeight,1.9302030550888165,0.00019999999999999985
typicality_color,0.922088658851702,0.00019999999999999985
typicality_size,0.8533631036723158,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.03151509323634539,0.00019999999999999985
cost_size,0.6010697509729628,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.67503932906793,0.00019999999999999985
lengthWeight,1.9318795783203897,0.00019999999999999985
typicality_color,0.9206773669435048,0.00019999999999999985
typicality_size,0.8499932149325163,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.03425011856116633,0.00019999999999999985
cost_size,0.6003558455069923,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.674793930572505,0.00019999999999999985
lengthWeight,1.9306198891428572,0.00019999999999999985
typicality_color,0.9203800776211778,0.00019999999999999985
typicality_size,0.8540976527551344,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.034112651714686054,0.00019999999999999985
cost_size,0.6045341293271961,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.67378804284655,0.00019999999999999985
lengthWeight,1.9267643128008576,0.00019999999999999985
typicality_color,0.9188001864975494,0.00019999999999999985
typicality_size,0.8486807775836073,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.03523116464741431,0.00019999999999999985
cost_size,0.6016739419686656,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.672357866293886,0.00019999999999999985
lengthWeight,1.9257940368699136,0.00019999999999999985
typicality_color,0.9243589680162979,0.00019999999999999985
typicality_size,0.8462314281117385,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.0411407469354219,0.00019999999999999985
cost_size,0.5969438323348795,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.66866353491982,0.00019999999999999985
lengthWeight,1.926757764921326,0.00019999999999999985
typicality_color,0.9214777974155058,0.00019999999999999985
typicality_size,0.8431185791025004,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.04493552297587873,0.00019999999999999985
cost_size,0.5995926471398604,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.665330754307035,0.00019999999999999985
lengthWeight,1.9258148039746823,0.00019999999999999985
typicality_color,0.9184032223886309,0.00019999999999999985
typicality_size,0.846908145657978,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.04985182118561872,0.00019999999999999985
cost_size,0.5952204182503554,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.66102412860032,0.00019999999999999985
lengthWeight,1.9221457643241668,0.00019999999999999985
typicality_color,0.9228765348348958,0.00019999999999999985
typicality_size,0.8461925596551565,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.05398921171194882,0.00019999999999999985
cost_size,0.5967007836138651,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.659221409939505,0.00019999999999999985
lengthWeight,1.91879624960986,0.00019999999999999985
typicality_color,0.9186124084342641,0.00019999999999999985
typicality_size,0.8440575249686589,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.05047571679095655,0.00019999999999999985
cost_size,0.5955939378455172,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.66223505084696,0.00019999999999999985
lengthWeight,1.9146618322006812,0.00019999999999999985
typicality_color,0.9159295174400787,0.00019999999999999985
typicality_size,0.8420205676160863,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.05501367847236035,0.00019999999999999985
cost_size,0.5974416523156181,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.66122365172444,0.00019999999999999985
lengthWeight,1.9119513229431384,0.00019999999999999985
typicality_color,0.9128841294847018,0.00019999999999999985
typicality_size,0.8397334056395576,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.0610561848159427,0.00019999999999999985
cost_size,0.5926793228644797,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.664453822718635,0.00019999999999999985
lengthWeight,1.9053753448437867,0.00019999999999999985
typicality_color,0.9156817165498885,0.00019999999999999985
typicality_size,0.8381500523414476,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.06172931804619987,0.00019999999999999985
cost_size,0.5925466529317275,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.663006163148346,0.00019999999999999985
lengthWeight,1.906162815333155,0.00019999999999999985
typicality_color,0.9151259129515296,0.00019999999999999985
typicality_size,0.8381900168664704,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.0622460268131023,0.00019999999999999985
cost_size,0.5909823244186047,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.65962415628276,0.00019999999999999985
lengthWeight,1.9045852597120694,0.00019999999999999985
typicality_color,0.9133596862136114,0.00019999999999999985
typicality_size,0.8401433072688467,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.06477190834433419,0.00019999999999999985
cost_size,0.5877556441573022,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.65945613000737,0.00019999999999999985
lengthWeight,1.9054494055363622,0.00019999999999999985
typicality_color,0.9155489290866085,0.00019999999999999985
typicality_size,0.8368486064864848,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.0652227190387711,0.00019999999999999985
cost_size,0.5895054477449923,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.657714029720495,0.00019999999999999985
lengthWeight,1.9058677416766607,0.00019999999999999985
typicality_color,0.9132360883212289,0.00019999999999999985
typicality_size,0.8318277838381123,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.0610555220156184,0.00019999999999999985
cost_size,0.5885851903610027,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.65556971352009,0.00019999999999999985
lengthWeight,1.9028257498708125,0.00019999999999999985
typicality_color,0.9178063764506718,0.00019999999999999985
typicality_size,0.8334515752481776,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.06215131777499045,0.00019999999999999985
cost_size,0.5894231979221342,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.65516937645295,0.00019999999999999985
lengthWeight,1.8968568714341663,0.00019999999999999985
typicality_color,0.914431791044221,0.00019999999999999985
typicality_size,0.8350563006494647,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.0625181199602594,0.00019999999999999985
cost_size,0.5955822689657233,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.65124226217447,0.00019999999999999985
lengthWeight,1.8939445907525019,0.00019999999999999985
typicality_color,0.9105414728658954,0.00019999999999999985
typicality_size,0.8338660093025362,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.06626854463169748,0.00019999999999999985
cost_size,0.5934251502335295,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.651953393067146,0.00019999999999999985
lengthWeight,1.8942299281612214,0.00019999999999999985
typicality_color,0.9133590811320327,0.00019999999999999985
typicality_size,0.8364090253858273,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.06549308413930711,0.00019999999999999985
cost_size,0.5884175697796369,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.65006569908707,0.00019999999999999985
lengthWeight,1.8957162275050752,0.00019999999999999985
typicality_color,0.913603158095715,0.00019999999999999985
typicality_size,0.8439036322431661,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.06504213362494873,0.00019999999999999985
cost_size,0.5873688845734139,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.64851392543726,0.00019999999999999985
lengthWeight,1.8917849056413842,0.00019999999999999985
typicality_color,0.9132195101195691,0.00019999999999999985
typicality_size,0.8463952038502067,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.06159837130194308,0.00019999999999999985
cost_size,0.5909980097366574,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.64712380122415,0.00019999999999999985
lengthWeight,1.8929791699229965,0.00019999999999999985
typicality_color,0.9149143902687946,0.00019999999999999985
typicality_size,0.8435374193425338,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.061020738559388395,0.00019999999999999985
cost_size,0.5862932003072358,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.65068884753599,0.00019999999999999985
lengthWeight,1.895401157651457,0.00019999999999999985
typicality_color,0.912677617780482,0.00019999999999999985
typicality_size,0.8384508096716256,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.060199405965368484,0.00019999999999999985
cost_size,0.5835594004893204,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.649094092068474,0.00019999999999999985
lengthWeight,1.897728033819903,0.00019999999999999985
typicality_color,0.9091410523192204,0.00019999999999999985
typicality_size,0.8344787748327785,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.06042739224738259,0.00019999999999999985
cost_size,0.5898117670530306,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.64347909197458,0.00019999999999999985
lengthWeight,1.8962657598473582,0.00019999999999999985
typicality_color,0.9145441835682863,0.00019999999999999985
typicality_size,0.8380398780514755,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.05527283907679197,0.00019999999999999985
cost_size,0.5878013841599102,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.64362722153866,0.00019999999999999985
lengthWeight,1.8956289667323047,0.00019999999999999985
typicality_color,0.9191810788053495,0.00019999999999999985
typicality_size,0.8364517215745086,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.05833781118495567,0.00019999999999999985
cost_size,0.585162974992488,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.642659643879256,0.00019999999999999985
lengthWeight,1.8992265888590367,0.00019999999999999985
typicality_color,0.916968773328053,0.00019999999999999985
typicality_size,0.8378309008336416,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.061337242320967635,0.00019999999999999985
cost_size,0.5835137618225777,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.64712827488953,0.00019999999999999985
lengthWeight,1.898592277089862,0.00019999999999999985
typicality_color,0.9115516669302693,0.00019999999999999985
typicality_size,0.8388300532676446,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.0613807376240632,0.00019999999999999985
cost_size,0.5808937441952761,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.64815688398577,0.00019999999999999985
lengthWeight,1.9038584060665125,0.00019999999999999985
typicality_color,0.9064757003097373,0.00019999999999999985
typicality_size,0.8348672235430704,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.0598836070318542,0.00019999999999999985
cost_size,0.5821284174119348,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.65232566607036,0.00019999999999999985
lengthWeight,1.9079315829094543,0.00019999999999999985
typicality_color,0.9067243066214432,0.00019999999999999985
typicality_size,0.8398361676705567,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.06604368475403838,0.00019999999999999985
cost_size,0.5857290898152694,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.652558278936816,0.00019999999999999985
lengthWeight,1.9095191059655143,0.00019999999999999985
typicality_color,0.9102031399165199,0.00019999999999999985
typicality_size,0.8384243132434519,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.058504099303082036,0.00019999999999999985
cost_size,0.5852853640183695,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.6472464412233,0.00019999999999999985
lengthWeight,1.9057391747294679,0.00019999999999999985
typicality_color,0.9070059125907818,0.00019999999999999985
typicality_size,0.8409853617925174,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.06084724126791601,0.00019999999999999985
cost_size,0.5887413680267379,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.644822387168624,0.00019999999999999985
lengthWeight,1.9053908072423509,0.00019999999999999985
typicality_color,0.9117844364133398,0.00019999999999999985
typicality_size,0.8445625274175361,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.06137258582830177,0.00019999999999999985
cost_size,0.5907436419698331,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.6450718258551,0.00019999999999999985
lengthWeight,1.9009001753120334,0.00019999999999999985
typicality_color,0.9157478783775787,0.00019999999999999985
typicality_size,0.8385984702652348,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.05895713774639238,0.00019999999999999985
cost_size,0.5819898981244767,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.64769945279719,0.00019999999999999985
lengthWeight,1.8984853048923174,0.00019999999999999985
typicality_color,0.9140757916112152,0.00019999999999999985
typicality_size,0.8416326149824334,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.05851832351254962,0.00019999999999999985
cost_size,0.58443617723123,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.63994473940715,0.00019999999999999985
lengthWeight,1.897178383238915,0.00019999999999999985
typicality_color,0.9199331600719701,0.00019999999999999985
typicality_size,0.8434954798600856,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.05888226326301384,0.00019999999999999985
cost_size,0.5891949362607375,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.64716682872516,0.00019999999999999985
lengthWeight,1.8924848797047313,0.00019999999999999985
typicality_color,0.9161463350450028,0.00019999999999999985
typicality_size,0.8399914953974732,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.054362972030087296,0.00019999999999999985
cost_size,0.590069510925281,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.64718201141867,0.00019999999999999985
lengthWeight,1.8906071529601474,0.00019999999999999985
typicality_color,0.91553813981452,0.00019999999999999985
typicality_size,0.8358138617988153,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.057808157213456335,0.00019999999999999985
cost_size,0.5880036801972505,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.64942144907413,0.00019999999999999985
lengthWeight,1.8905319333723167,0.00019999999999999985
typicality_color,0.9126727511036874,0.00019999999999999985
typicality_size,0.8434339681908127,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.04973406603299684,0.00019999999999999985
cost_size,0.5902786258323471,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.64769727284992,0.00019999999999999985
lengthWeight,1.8938506727428024,0.00019999999999999985
typicality_color,0.9191776442196002,0.00019999999999999985
typicality_size,0.8423545242665985,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.04913188456193811,0.00019999999999999985
cost_size,0.5847908554934116,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.64379274996107,0.00019999999999999985
lengthWeight,1.8904285393478624,0.00019999999999999985
typicality_color,0.9193327672304968,0.00019999999999999985
typicality_size,0.8444358342467645,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.04968070915526054,0.00019999999999999985
cost_size,0.5832564048402045,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.64990031699551,0.00019999999999999985
lengthWeight,1.8898691285041849,0.00019999999999999985
typicality_color,0.9174541274140107,0.00019999999999999985
typicality_size,0.8439138264454893,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.04493595310788508,0.00019999999999999985
cost_size,0.5885881240048387,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.65048486625706,0.00019999999999999985
lengthWeight,1.8857439835077003,0.00019999999999999985
typicality_color,0.9228508077784192,0.00019999999999999985
typicality_size,0.8443912237266221,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.04547247812172403,0.00019999999999999985
cost_size,0.5847567637666996,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.649943336493024,0.00019999999999999985
lengthWeight,1.885633966617424,0.00019999999999999985
typicality_color,0.916336184169795,0.00019999999999999985
typicality_size,0.8428531401584015,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.037374334222297086,0.00019999999999999985
cost_size,0.587980685501353,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.65188955404692,0.00019999999999999985
lengthWeight,1.883829581616048,0.00019999999999999985
typicality_color,0.9178769735235638,0.00019999999999999985
typicality_size,0.8476265637227082,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.03860947824312087,0.00019999999999999985
cost_size,0.5909983598966161,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.64841387860711,0.00019999999999999985
lengthWeight,1.8879343533179402,0.00019999999999999985
typicality_color,0.9137002426841514,0.00019999999999999985
typicality_size,0.8477385967528132,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.0401108254803043,0.00019999999999999985
cost_size,0.593643283417468,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.653468197520155,0.00019999999999999985
lengthWeight,1.8909900607606607,0.00019999999999999985
typicality_color,0.9172816378511162,0.00019999999999999985
typicality_size,0.8422083467604887,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.03810183466194426,0.00019999999999999985
cost_size,0.5910926502897008,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.65838250652167,0.00019999999999999985
lengthWeight,1.889176201883582,0.00019999999999999985
typicality_color,0.9130013255396878,0.00019999999999999985
typicality_size,0.8394340740754921,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.04122993659103804,0.00019999999999999985
cost_size,0.5942569889594228,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.65918634878854,0.00019999999999999985
lengthWeight,1.8884133298147965,0.00019999999999999985
typicality_color,0.9107640291392322,0.00019999999999999985
typicality_size,0.8412187336392072,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.040770749150568476,0.00019999999999999985
cost_size,0.5957952193190617,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.6640028240493,0.00019999999999999985
lengthWeight,1.8947268416118446,0.00019999999999999985
typicality_color,0.9138726193887184,0.00019999999999999985
typicality_size,0.8366103633216455,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.042607130718425555,0.00019999999999999985
cost_size,0.5939459741433654,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.65799597272938,0.00019999999999999985
lengthWeight,1.8955103463966085,0.00019999999999999985
typicality_color,0.9078642747206114,0.00019999999999999985
typicality_size,0.8362895127457045,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.03860651318651041,0.00019999999999999985
cost_size,0.5896993220746004,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.66242618058067,0.00019999999999999985
lengthWeight,1.8966543897195147,0.00019999999999999985
typicality_color,0.9052191894529104,0.00019999999999999985
typicality_size,0.8376181684232543,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.03441999350407016,0.00019999999999999985
cost_size,0.5876021869788707,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.66134557701531,0.00019999999999999985
lengthWeight,1.8961641381175143,0.00019999999999999985
typicality_color,0.9003622368173488,0.00019999999999999985
typicality_size,0.8360508793050585,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.03037189311562122,0.00019999999999999985
cost_size,0.588133198812456,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.65749490617492,0.00019999999999999985
lengthWeight,1.891142875511532,0.00019999999999999985
typicality_color,0.9065674861702742,0.00019999999999999985
typicality_size,0.8378698411081722,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.028705705157305347,0.00019999999999999985
cost_size,0.5881897428301324,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.66412858584676,0.00019999999999999985
lengthWeight,1.8893720495602875,0.00019999999999999985
typicality_color,0.912163744712201,0.00019999999999999985
typicality_size,0.838530190636472,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.03353714168425509,0.00019999999999999985
cost_size,0.5915865624102082,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.66356786103864,0.00019999999999999985
lengthWeight,1.8914088125547122,0.00019999999999999985
typicality_color,0.9038026927893447,0.00019999999999999985
typicality_size,0.8364395387505007,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.03477262456884575,0.00019999999999999985
cost_size,0.5911135267403302,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.662557875222475,0.00019999999999999985
lengthWeight,1.8900770415405965,0.00019999999999999985
typicality_color,0.9010225844405673,0.00019999999999999985
typicality_size,0.8355957376091068,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.03011548152596739,0.00019999999999999985
cost_size,0.5944571879089204,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.664490897989204,0.00019999999999999985
lengthWeight,1.8898436489154,0.00019999999999999985
typicality_color,0.9041364695891234,0.00019999999999999985
typicality_size,0.8305597139498717,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.030680886186926274,0.00019999999999999985
cost_size,0.5892268943908766,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.66231233981277,0.00019999999999999985
lengthWeight,1.889108308734168,0.00019999999999999985
typicality_color,0.9042072586088324,0.00019999999999999985
typicality_size,0.8243643123342212,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.024418079356737562,0.00019999999999999985
cost_size,0.5887595828768754,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.66108449701412,0.00019999999999999985
lengthWeight,1.888350244511029,0.00019999999999999985
typicality_color,0.90070223310653,0.00019999999999999985
typicality_size,0.8249603039039941,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.017788165607668577,0.00019999999999999985
cost_size,0.5900437040656591,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.66169795792896,0.00019999999999999985
lengthWeight,1.8831028349316676,0.00019999999999999985
typicality_color,0.9030057600392699,0.00019999999999999985
typicality_size,0.8260340608028166,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.02221670615073141,0.00019999999999999985
cost_size,0.5900324542100609,0.00019999999999999985
cost_type,1,0.00019999999999999985
alpha,38.6591523242614,0.00019999999999999985
lengthWeight,1.8809667452059893,0.00019999999999999985
typicality_color,0.9018550233674858,0.00019999999999999985
typicality_size,0.8311328508684116,0.00019999999999999985
typicality_type,1,0.00019999999999999985
cost_color,0.018320303468142264,0.00019999999999999985
cost_size,0.5873659354476546,0.00019999999999999985
cost_type,1,0.00019999999999999985
