gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,sub,basic,super,moreThanOneLevelMentioned,automaticallyLabelledTrial,manualAdditionTrial,additionalAttrMentioned,onlyAttrMentioned,onlySubAttr,onlyBasicAttr,onlySuperAttr,onlyOtherAttr,oneMentioned,theMentioned,fullSentence,noLevelMentioned,subAllAttr,basicAllAttr,superAllAttr,X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,
1073,3676-c,1455302203630,40,subSuperTrial,basic33,suv,target,3,3,car,vehicle,dress,distractor,4,4,NA,clothing,elephant,distractor,2,2,NA,animal,car,,1455302201783,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1124,1984-6,1455301957539,4,subSuperTrial,basic23,convertible,target,3,2,car,vehicle,socks,distractor,4,4,NA,clothing,motorcycle,distractor,2,3,NA,vehicle,silver car,,1455301956338,silver car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1183,1897-b,1455302330355,27,subSuperTrial,basic23,convertible,target,3,4,car,vehicle,squirrel,distractor,4,3,NA,animal,ambulance,distractor,2,2,NA,vehicle,car,,1455302327950,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1191,1897-b,1455302445796,40,subSuperTrial,basic33,suv,target,3,2,car,vehicle,crocodile,distractor,2,4,NA,animal,chips,distractor,4,3,NA,snack,car,,1455302440896,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1201,1897-b,1455302635840,63,subSuperTrial,basic22,sportsCar,target,2,2,car,vehicle,firetruck,distractor,3,4,NA,vehicle,train,distractor,4,3,NA,vehicle,car,,1455302633404,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1242,1511-d,1455302231919,4,subSuperTrial,basic12,convertible,target,3,3,car,vehicle,sedan,distractor,2,4,car,vehicle,motorcycle,distractor,4,2,NA,vehicle,Two seater car,,1455302229817,Two seater car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1246,1511-d,1455302271528,11,subSuperTrial,basic23,sportsCar,target,4,3,car,vehicle,iguana,distractor,3,2,NA,animal,train,distractor,2,4,NA,vehicle,car,,1455302269763,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1267,1511-d,1455302548634,58,subSuperTrial,basic23,minivan,target,3,4,car,vehicle,lobster,distractor,2,2,NA,animal,firetruck,distractor,4,3,NA,vehicle,car,,1455302546862,car,minivan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1274,1511-d,1455302631101,71,subSuperTrial,basic23,suv,target,2,4,car,vehicle,rosemary,distractor,3,3,NA,plant,motorcycle,distractor,4,2,NA,vehicle,car,,1455302629654,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1276,6588-d,1455302330197,4,subSuperTrial,basic33,minivan,target,3,4,car,vehicle,crocodile,distractor,4,3,NA,animal,rosemary,distractor,2,2,NA,plant,car,,1455302327329,car,minivan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1293,6588-d,1455302786040,37,subSuperTrial,basic22,suv,target,4,2,car,vehicle,ambulance,distractor,3,4,NA,vehicle,motorcycle,distractor,2,3,NA,vehicle,white four door car,,1455302783005,white four door car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1311,6588-d,1455303210325,71,subSuperTrial,basic23,convertible,target,3,4,car,vehicle,train,distractor,2,3,NA,vehicle,dress,distractor,4,2,NA,clothing,silver car,,1455303208717,silver car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1336,0585-7,1455302672406,50,subSuperTrial,basic12,minivan,target,2,2,car,vehicle,sedan,distractor,4,4,car,vehicle,motorcycle,distractor,3,3,NA,vehicle,white car,,1455302671096,white car,minivan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1342,0585-7,1455302739415,61,subSuperTrial,basic23,sportsCar,target,3,3,car,vehicle,firetruck,distractor,4,2,NA,vehicle,lamp,distractor,2,4,NA,furniture,car,,1455302737353,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1347,0585-7,1455302809201,72,subSuperTrial,basic22,convertible,target,4,4,car,vehicle,motorcycle,distractor,2,2,NA,vehicle,train,distractor,3,3,NA,vehicle,car,,1455302807319,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1360,3747-d,1455302545599,25,subSuperTrial,basic22,sportsCar,target,3,2,car,vehicle,ambulance,distractor,4,4,NA,vehicle,motorcycle,distractor,2,3,NA,vehicle,car ,,1455302544357,car ,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1404,2785-6,1455302834661,41,subSuperTrial,basic33,suv,target,2,3,car,vehicle,rabbit,distractor,4,2,NA,animal,bookcase,distractor,3,4,NA,furniture,car,,1455302833545,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1406,2785-6,1455302902282,49,subSuperTrial,basic22,sportsCar,target,3,4,car,vehicle,ambulance,distractor,4,2,NA,vehicle,motorcycle,distractor,2,3,NA,vehicle,grey car,,1455302900944,grey car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1407,2785-6,1455302908450,50,subSuperTrial,basic23,convertible,target,2,3,car,vehicle,cow,distractor,4,2,NA,animal,train,distractor,3,4,NA,vehicle,car,,1455302907375,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1440,1448-1,1455302869569,34,subSuperTrial,basic33,sportsCar,target,2,2,car,vehicle,rabbit,distractor,3,3,NA,animal,chips,distractor,4,4,NA,snack,car,,1455302867939,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1474,2719-8,1455302919424,38,subSuperTrial,basic22,convertible,target,2,2,car,vehicle,train,distractor,4,3,NA,vehicle,firetruck,distractor,3,4,NA,vehicle,car,,1455302918006,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1475,2719-8,1455302928477,40,subSuperTrial,basic33,suv,target,2,3,car,vehicle,crocodile,distractor,4,2,NA,animal,lamp,distractor,3,4,NA,furniture,car,,1455302927248,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1477,2719-8,1455302947275,43,subSuperTrial,basic12,minivan,target,3,2,car,vehicle,ambulance,distractor,4,4,NA,vehicle,sedan,distractor,2,3,car,vehicle,white care,,1455302945919,white care,minivan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1485,2719-8,1455303003904,54,subSuperTrial,basic33,sportsCar,target,3,3,car,vehicle,ivy,distractor,4,2,NA,plant,pig,distractor,2,4,NA,animal,car,,1455303002650,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1582,9867-6,1455304181149,23,subSuperTrial,basic12,sportsCar,target,2,2,car,vehicle,motorcycle,distractor,3,3,NA,vehicle,sedan,distractor,4,4,car,vehicle,Silver car,,1455304128767,Silver car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1583,1625-9,1455303376030,1,subSuperTrial,basic22,sportsCar,target,4,4,car,vehicle,ambulance,distractor,2,2,NA,vehicle,firetruck,distractor,3,3,NA,vehicle,silver car,,1455303373517,silver car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1630,0244-4,1455303998847,19,subSuperTrial,basic23,suv,target,4,3,car,vehicle,bed,distractor,3,2,NA,furniture,train,distractor,2,4,NA,vehicle,car,,1455303997112,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1631,0244-4,1455304033657,22,subSuperTrial,basic33,sportsCar,target,4,2,car,vehicle,bathrobe,distractor,3,3,NA,clothing,rosemary,distractor,2,4,NA,plant,car,,1455304023942,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1645,0244-4,1455304369091,50,subSuperTrial,basic33,convertible,target,3,3,car,vehicle,crocodile,distractor,2,2,NA,animal,gloves,distractor,4,4,NA,clothing,car,,1455304364054,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1683,7569-e,1455305288941,61,subSuperTrial,basic23,convertible,target,2,2,car,vehicle,ambulance,distractor,3,4,NA,vehicle,crocodile,distractor,4,3,NA,animal,it's a car___silver,,1455305287507___1455305289604,it's a car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1703,4509-7,1455304698504,27,subSuperTrial,basic22,suv,target,2,4,car,vehicle,motorcycle,distractor,4,2,NA,vehicle,ambulance,distractor,3,3,NA,vehicle,car,,1455304693814,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1707,4509-7,1455304771341,35,subSuperTrial,basic22,sportsCar,target,3,2,car,vehicle,ambulance,distractor,2,3,NA,vehicle,train,distractor,4,4,NA,vehicle,car,,1455304769609,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1708,4509-7,1455304778826,36,subSuperTrial,basic33,minivan,target,2,4,car,vehicle,hamster,distractor,3,3,NA,animal,wardrobe,distractor,4,2,NA,furniture,car,,1455304777122,car,minivan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1724,4509-7,1455304996270,65,subSuperTrial,basic23,convertible,target,3,4,car,vehicle,train,distractor,4,2,NA,vehicle,pig,distractor,2,3,NA,animal,car,,1455304994525,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1738,5699-7,1455305607471,20,subSuperTrial,basic33,convertible,target,4,2,car,vehicle,pretzels,distractor,2,4,NA,snack,iguana,distractor,3,3,NA,animal,car,,1455305603759,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1774,7960-f,1455303955408,14,subSuperTrial,basic33,convertible,target,2,3,car,vehicle,iguana,distractor,4,4,NA,animal,bed,distractor,3,2,NA,furniture,car,,1455303953216,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1791,7960-f,1455304249182,57,subSuperTrial,basic33,suv,target,3,4,car,vehicle,rabbit,distractor,4,3,NA,animal,popcorn,distractor,2,2,NA,snack,car,,1455304247210,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1797,7960-f,1455304326709,67,subSuperTrial,basic33,minivan,target,4,3,car,vehicle,snake,distractor,2,2,NA,animal,wardrobe,distractor,3,4,NA,furniture,car,,1455304324463,car,minivan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1800,6625-1,1455305720046,2,subSuperTrial,basic12,sportsCar,target,4,4,car,vehicle,sedan,distractor,3,3,car,vehicle,firetruck,distractor,2,2,NA,vehicle,silver car,,1455305718121,silver car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1845,7082-7,1455305801634,26,subSuperTrial,basic23,sportsCar,target,3,2,car,vehicle,kitten,distractor,2,4,NA,animal,ambulance,distractor,4,3,NA,vehicle,car,,1455305800285,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1853,7082-7,1455305887803,43,subSuperTrial,basic33,convertible,target,2,3,car,vehicle,lamp,distractor,4,4,NA,furniture,popcorn,distractor,3,2,NA,snack,car,,1455305886714,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1892,4123-8,1455306561734,36,subSuperTrial,basic33,convertible,target,4,4,car,vehicle,popcorn,distractor,3,3,NA,snack,lobster,distractor,2,2,NA,animal,car,,1455306560689,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1894,4123-8,1455306576044,39,subSuperTrial,basic33,sportsCar,target,4,4,car,vehicle,rabbit,distractor,3,2,NA,animal,dress,distractor,2,3,NA,clothing,car,,1455306575033,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2000,6517-b,1455307301876,61,subSuperTrial,basic23,sportsCar,target,3,2,car,vehicle,lion,distractor,4,3,NA,animal,ambulance,distractor,2,4,NA,vehicle,car,,1455307300041,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2004,6517-b,1455307331329,66,subSuperTrial,basic12,convertible,target,4,3,car,vehicle,ambulance,distractor,2,4,NA,vehicle,sedan,distractor,3,2,car,vehicle,grey car,,1455307329747,grey car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2031,3188-4,1455304322216,47,subSuperTrial,basic33,minivan,target,2,3,car,vehicle,snake,distractor,4,4,NA,animal,chips,distractor,3,2,NA,snack,car,,1455304320129,car,minivan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2051,8883-2,1455308694523,18,subSuperTrial,basic22,sportsCar,target,4,4,car,vehicle,train,distractor,2,3,NA,vehicle,firetruck,distractor,3,2,NA,vehicle,car,,1455308693403,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2071,8883-2,1455309177354,60,subSuperTrial,basic22,suv,target,3,3,car,vehicle,firetruck,distractor,4,2,NA,vehicle,motorcycle,distractor,2,4,NA,vehicle,car,,1455309175262,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2072,8883-2,1455309184196,61,subSuperTrial,basic33,convertible,target,3,3,car,vehicle,kitten,distractor,4,2,NA,animal,pretzels,distractor,2,4,NA,snack,car,,1455309181844,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2110,6344-9,1455312127962,64,subSuperTrial,basic33,convertible,target,2,4,car,vehicle,rhino,distractor,3,3,NA,animal,wardrobe,distractor,4,2,NA,furniture,car,,1455312126177,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2121,0189-3,1455315697323,12,subSuperTrial,basic33,sportsCar,target,2,4,car,vehicle,socks,distractor,3,2,NA,clothing,pottedPlant,distractor,4,3,NA,plant,car,,1455315696038,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2126,0189-3,1455315762840,21,subSuperTrial,basic33,convertible,target,3,4,car,vehicle,socks,distractor,2,2,NA,clothing,pottedPlant,distractor,4,3,NA,plant,car,,1455315759986,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2146,0189-3,1455316042038,63,subSuperTrial,basic12,minivan,target,2,2,car,vehicle,train,distractor,4,4,NA,vehicle,sedan,distractor,3,3,car,vehicle,silver car___white,white or blue?,1455316022011___1455316034568___1455316040436,silver car,minivan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2159,9173-f,1455315194063,18,subSuperTrial,basic12,sportsCar,target,3,3,car,vehicle,train,distractor,2,4,NA,vehicle,sedan,distractor,4,2,car,vehicle,grey car,,1455315191994,grey car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2168,9173-f,1455315308311,35,subSuperTrial,basic22,convertible,target,2,4,car,vehicle,motorcycle,distractor,4,3,NA,vehicle,train,distractor,3,2,NA,vehicle,grey car,,1455315306496,grey car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
