Item,Color,Utterance,Combo,RoundMTypicality,YMin,YMax
pepper,red,brown_carrot,red pepper,0.016,0.00333333333333333,0.03
pepper,red,green_apple,red pepper,0.043,0.00829166666666667,0.0916666666666667
pepper,red,green_avocado,red pepper,0.043,0.0163636363636364,0.0718409090909091
pepper,red,green_pear,red pepper,0.013,0.000769230769230769,0.0284615384615385
pepper,red,green_pepper,red pepper,0.238,0.18873828125,0.2958125
pepper,red,green_tomato,red pepper,0,0,0
pepper,red,orange_carrot,red pepper,0.019,0.00426785714285714,0.0364285714285714
pepper,red,orange_pear,red pepper,0.055,0.0230769230769231,0.0930961538461538
pepper,red,orange_pepper,red pepper,0.336,0.27727734375,0.39876953125
pepper,red,pink_carrot,red pepper,0.003,0,0.00733333333333333
pepper,red,pink_tomato,red pepper,0.036,0.002,0.098
pepper,red,red_apple,red pepper,0.082,0.0238269230769231,0.154615384615385
pepper,red,red_avocado,red pepper,0.06,0.00545454545454545,0.154545454545455
pepper,red,red_pepper,red pepper,0.978,0.963421641791045,0.988063432835821
pepper,red,red_tomato,red pepper,0.235,0.08246875,0.40375
pepper,red,yellow_banana,red pepper,0.01,0,0.03
pepper,red,yellow_pear,red pepper,0.078,0.0025,0.22
tomato,green,black_avocado,green tomato,0.039,0.00661111111111112,0.0722222222222222
tomato,green,black_pepper,green tomato,0.009,0,0.0257142857142857
tomato,green,blue_apple,green tomato,0.048,0,0.14
tomato,green,blue_banana,green tomato,0.072,0,0.170111111111111
tomato,green,brown_banana,green tomato,0.016,0.007,0.026025
tomato,green,brown_carrot,green tomato,0.022,0.01,0.0375
tomato,green,green_apple,green tomato,0.335,0.1079,0.608
tomato,green,green_avocado,green tomato,0.083,0.02895,0.15
tomato,green,green_pear,green tomato,0.037,0.00914583333333333,0.0683541666666666
tomato,green,green_pepper,green tomato,0.12,0.00875000000000001,0.26875
tomato,green,green_tomato,green tomato,0.945,0.906316091954023,0.975522988505747
tomato,green,orange_carrot,green tomato,0.014,0.004,0.024
tomato,green,orange_pear,green tomato,0.041,0.004,0.091
tomato,green,orange_pepper,green tomato,0.105,0.0509090909090909,0.1655
tomato,green,pink_carrot,green tomato,0.007,0.00111111111111111,0.0133333333333333
tomato,green,pink_tomato,green tomato,0.179,0.137586206896552,0.223563218390805
tomato,green,red_apple,green tomato,0.114,0.032484375,0.216875
tomato,green,red_avocado,green tomato,0.098,0,0.294
tomato,green,red_pepper,green tomato,0.019,0.00545454545454545,0.0345454545454545
tomato,green,red_tomato,green tomato,0.256,0.210100574712644,0.305186781609195
tomato,green,yellow_banana,green tomato,0.018,0.00166666666666667,0.0400416666666666
tomato,green,yellow_pear,green tomato,0.017,0.00333333333333333,0.0333333333333333
tomato,pink,black_avocado,pink tomato,0.01,0.00125,0.02375
tomato,pink,black_pepper,pink tomato,0.021,0.00235294117647059,0.0470588235294118
tomato,pink,blue_apple,pink tomato,0.05,0,0.15
tomato,pink,blue_banana,pink tomato,0.064,0.0075,0.14375
tomato,pink,brown_banana,pink tomato,0.016,0.002,0.0373333333333333
tomato,pink,brown_carrot,pink tomato,0.092,0.00833333333333333,0.215
tomato,pink,green_apple,pink tomato,0.07,0.0111111111111111,0.150027777777778
tomato,pink,green_avocado,pink tomato,0.03,0.009,0.056
tomato,pink,green_pear,pink tomato,0.01,0.00454545454545455,0.0154545454545455
tomato,pink,green_pepper,pink tomato,0.028,0,0.072
tomato,pink,green_tomato,pink tomato,0.168,0.130224137931034,0.210704022988506
tomato,pink,orange_carrot,pink tomato,0.007,0.00142857142857143,0.0157142857142857
tomato,pink,orange_pear,pink tomato,0.026,0.00666666666666667,0.0488888888888889
tomato,pink,orange_pepper,pink tomato,0.052,0.005,0.1325
tomato,pink,pink_carrot,pink tomato,0.158,0.05,0.2975
tomato,pink,pink_tomato,pink tomato,0.56,0.481247126436782,0.641278735632184
tomato,pink,red_apple,pink tomato,0.037,0,0.11
tomato,pink,red_avocado,pink tomato,0.061,0.0116458333333333,0.115833333333333
tomato,pink,red_pepper,pink tomato,0.052,0.016875,0.098796875
tomato,pink,red_tomato,pink tomato,0.245,0.19873275862069,0.294048850574713
tomato,pink,yellow_banana,pink tomato,0.014,0.00142857142857143,0.0371428571428571
tomato,pink,yellow_pear,pink tomato,0.046,0.0142857142857143,0.0871785714285714
tomato,red,black_avocado,red tomato,0.082,0.0288611111111111,0.143361111111111
tomato,red,black_pepper,red tomato,0.061,0.00857142857142857,0.131428571428571
tomato,red,blue_apple,red tomato,0.003,0,0.01
tomato,red,blue_banana,red tomato,0.025,0.00384615384615385,0.0507692307692308
tomato,red,brown_banana,red tomato,0.045,0.0133333333333333,0.0816666666666667
tomato,red,brown_carrot,red tomato,0.017,0.0025,0.0375
tomato,red,green_apple,red tomato,0.061,0.00333333333333333,0.167777777777778
tomato,red,green_avocado,red tomato,0.034,0.01,0.06225
tomato,red,green_pear,red tomato,0.04,0.0155555555555556,0.0677777777777778
tomato,red,green_pepper,red tomato,0.036,0.01,0.062
tomato,red,green_tomato,red tomato,0.245,0.201600574712644,0.292537356321839
tomato,red,orange_carrot,red tomato,0.1,0,0.3
tomato,red,orange_pear,red tomato,0.044,0.00857142857142857,0.0871428571428571
tomato,red,orange_pepper,red tomato,0.01,0.002,0.018
tomato,red,pink_carrot,red tomato,0.029,0.00857142857142857,0.0535892857142857
tomato,red,pink_tomato,red tomato,0.291,0.243097701149425,0.341290229885057
tomato,red,red_apple,red tomato,0.077,0.0218181818181818,0.147272727272727
tomato,red,red_avocado,red tomato,0.199,0.0536136363636364,0.391977272727273
tomato,red,red_pepper,red tomato,0.11,0.036975,0.191025
tomato,red,red_tomato,red tomato,0.978,0.955054597701149,0.991264367816092
tomato,red,yellow_banana,red tomato,0.019,0.00615384615384615,0.0361538461538462
tomato,red,yellow_pear,red tomato,0.023,0.004,0.055
